word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
pork,emperor,1,4.045,3.326,22,1,1,1,1,1,loin,8.365,5,
calf,annoy,8,1.934,0.815,28,2,1,0,1,0,-,-99,-99,
port,cinema,1,4.045,3.23,24,3,1,1,0,0,boat,7.071,4.601,
date,laugh,1,2.128,1.303,11,4,1,1,1,1,tomorrow,6.125,2.592,
link,crisis,1,2.038,1.175,13,5,1,1,1,1,choose,3.967,1.825,
bleach,ruin,5,4.527,3.647,26,6,1,0,1,0,-,-99,-99,
plant,worm,3,5.005,3.631,14,7,1,0,0,1,-,-99,-99,
grip,beach,1,3.461,2.614,30,8,1,1,0,0,tight,3.842,1.861,
need,faucet,90,4.549,3.353,23,9,1,0,1,0,-,-99,-99,
nerve,bumper,1,4.325,3.376,10,10,1,1,0,0,out,5.705,4.345,
want,ascent,1,6.081,5.042,4,11,1,1,0,0,keep,3.541,1.582,
pea,bathtub,43,5.125,3.95,27,12,1,0,0,1,-,-99,-99,
fee,chowder,1,2.342,1.529,19,13,1,1,1,1,loyaty,6.669,3.206,
remind,foam,4,2.957,1.926,18,14,1,0,1,0,-,-99,-99,
shrink,mafia,1,3.43,2.608,9,15,1,1,0,0,bloat,5.469,3.534,
forest,knob,30,7.559,1.865,3,16,1,0,0,1,-,-99,-99,
risk,zero,3,4.326,3.496,34,17,1,1,1,1,other,4.675,3.212,
mill,feast,96,2.859,1.844,39,18,1,0,1,0,-,-99,-99,
bullet,walkway,87,3.726,2.781,6,19,1,0,1,0,-,-99,-99,
rock,milk,1,3.917,2.823,25,20,1,0,0,1,-,-99,-99,
climax,saucer,1,1.958,1.223,31,21,1,1,0,0,other,4.437,2.093,
banner,glide,1,2.839,1.999,38,22,1,1,1,1,sign,3.728,1.85,
collect,loyalty,1,1.943,1.183,0,23,1,1,1,1,loyalty,14.438,4.56,
bias,sirloin,1,2.006,1.215,17,24,1,1,1,1,annoy,4.206,2.36,
prison,loaf,91,3.99,2.895,32,25,1,0,1,0,-,-99,-99,
bacon,feud,78,8.725,5.084,2,26,1,0,1,0,-,-99,-99,
smother,surgery,1,2.245,1.486,36,27,1,0,0,1,-,-99,-99,
visit,glove,1,1.822,0.856,21,28,1,1,1,1,ascend,6.082,1.95,
knock,otter,95,5.606,1.951,12,29,1,0,1,0,-,-99,-99,
replace,roach,1,2.654,1.505,1,30,1,1,1,1,repair,5.239,2.456,
fan,feature,12,3.669,2.694,35,31,1,0,0,1,-,-99,-99,
process,joker,2,3.117,2.095,15,32,1,0,0,1,-,-99,-99,
