word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
replace,roach,26,2.286,1.361,23,1,1,1,1,1,skip,8.149,7.211,
find,clown,31,1.746,0.895,31,2,1,1,0,0,skip,3.549,2.651,
forest,knob,100,3.358,2.264,34,3,1,1,1,1,knob,4.27,2.851,
nerve,bumper,15,1.677,0.952,25,4,1,0,1,0,-,-99,-99,
port,cinema,31,1.708,1.046,0,5,1,1,0,0,skp,3.628,2.945,
mill,feast,25,1.967,1.153,36,6,1,0,0,1,-,-99,-99,
process,joker,27,1.7,0.919,17,7,1,1,0,0,skip,5.5,4.497,
need,faucet,22,1.603,0.854,22,8,1,0,0,1,-,-99,-99,
visit,glove,23,3.27,2.312,26,9,1,0,0,1,-,-99,-99,
prison,loaf,17,2.518,0.841,14,10,1,0,1,0,-,-99,-99,
anger,decay,19,4.246,2.46,35,11,1,0,0,1,-,-99,-99,
copy,bedroom,26,1.609,0.848,38,12,1,1,0,0,skip,5.129,4.116,
grip,beach,39,5.31,3.401,32,13,1,1,0,0,glove,5.551,4.371,
fan,feature,89,2.709,1.881,24,14,1,1,1,1,feature,4.876,1.841,
remind,foam,16,1.493,0.751,15,15,1,0,0,1,-,-99,-99,
shrink,mafia,20,1.782,0.856,29,16,1,0,1,0,-,-99,-99,
climax,saucer,23,1.662,0.808,1,17,1,0,0,1,-,-99,-99,
biology,temper,17,1.709,0.943,37,18,1,0,1,0,-,-99,-99,
risk,zero,20,1.756,0.99,8,19,1,0,0,1,-,-99,-99,
link,crisis,26,1.588,0.895,5,20,1,1,1,1,skip,4.158,2.148,
rock,milk,20,1.814,0.826,28,21,1,0,1,0,-,-99,-99,
caring,skirt,32,1.686,0.905,39,22,1,1,0,0,skip,5.101,4.134,
bullet,walkway,18,1.789,1.112,18,23,1,0,1,0,-,-99,-99,
calf,annoy,20,2.23,1.289,7,24,1,0,0,1,-,-99,-99,
