word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
bullet,walkway,1,1,-99,-99,-99,-99,-99,
rock,milk,2,1,-99,-99,-99,-99,-99,
remind,foam,3,1,-99,-99,-99,-99,-99,
bleach,ruin,4,1,-99,-99,-99,-99,-99,
calf,annoy,5,1,-99,-99,-99,-99,-99,
banner,glide,6,1,-99,-99,-99,-99,-99,
collect,loyalty,7,1,-99,-99,-99,-99,-99,
mill,feast,8,1,-99,-99,-99,-99,-99,
plant,worm,9,1,-99,-99,-99,-99,-99,
visit,glove,10,1,-99,-99,-99,-99,-99,
process,joker,11,1,-99,-99,-99,-99,-99,
caring,skirt,12,1,-99,-99,-99,-99,-99,
date,laugh,13,1,-99,-99,-99,-99,-99,
grip,beach,14,1,-99,-99,-99,-99,-99,
want,ascent,15,1,-99,-99,-99,-99,-99,
smother,surgery,16,1,-99,-99,-99,-99,-99,
forest,knob,17,1,-99,-99,-99,-99,-99,
replace,roach,18,1,-99,-99,-99,-99,-99,
chicken,beet,19,1,-99,-99,-99,-99,-99,
shrink,mafia,20,1,-99,-99,-99,-99,-99,
risk,zero,21,1,-99,-99,-99,-99,-99,
anger,decay,22,1,-99,-99,-99,-99,-99,
prison,loaf,23,1,-99,-99,-99,-99,-99,
need,faucet,24,1,-99,-99,-99,-99,-99,
pork,emperor,25,1,-99,-99,-99,-99,-99,
glue,force,26,1,-99,-99,-99,-99,-99,
knock,otter,27,1,-99,-99,-99,-99,-99,
bias,sirloin,28,1,-99,-99,-99,-99,-99,
port,cinema,29,1,-99,-99,-99,-99,-99,
link,crisis,30,1,-99,-99,-99,-99,-99,
climax,saucer,31,1,-99,-99,-99,-99,-99,
capital,figure,32,1,-99,-99,-99,-99,-99,
copy,bedroom,33,1,-99,-99,-99,-99,-99,
fee,chowder,34,1,-99,-99,-99,-99,-99,
bacon,feud,35,1,-99,-99,-99,-99,-99,
pea,bathtub,36,1,-99,-99,-99,-99,-99,
biology,temper,37,1,-99,-99,-99,-99,-99,
find,clown,38,1,-99,-99,-99,-99,-99,
fan,feature,39,1,-99,-99,-99,-99,-99,
nerve,bumper,40,1,-99,-99,-99,-99,-99,
bias,sirloin,1,2,-99,-99,-99,-99,-99,
process,joker,2,2,-99,-99,-99,-99,-99,
remind,foam,3,2,-99,-99,-99,-99,-99,
copy,bedroom,4,2,-99,-99,-99,-99,-99,
mill,feast,5,2,-99,-99,-99,-99,-99,
date,laugh,6,2,-99,-99,-99,-99,-99,
rock,milk,7,2,-99,-99,-99,-99,-99,
collect,loyalty,8,2,-99,-99,-99,-99,-99,
want,ascent,9,2,-99,-99,-99,-99,-99,
pea,bathtub,10,2,-99,-99,-99,-99,-99,
knock,otter,11,2,-99,-99,-99,-99,-99,
plant,worm,12,2,-99,-99,-99,-99,-99,
replace,roach,13,2,-99,-99,-99,-99,-99,
