word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
pea,bathtub,1,1,-99,-99,-99,-99,-99,
want,ascent,2,1,-99,-99,-99,-99,-99,
bullet,walkway,3,1,-99,-99,-99,-99,-99,
climax,saucer,4,1,-99,-99,-99,-99,-99,
process,joker,5,1,-99,-99,-99,-99,-99,
remind,foam,6,1,-99,-99,-99,-99,-99,
link,crisis,7,1,-99,-99,-99,-99,-99,
mill,feast,8,1,-99,-99,-99,-99,-99,
prison,loaf,9,1,-99,-99,-99,-99,-99,
grip,beach,10,1,-99,-99,-99,-99,-99,
glue,force,11,1,-99,-99,-99,-99,-99,
bleach,ruin,12,1,-99,-99,-99,-99,-99,
port,cinema,13,1,-99,-99,-99,-99,-99,
rock,milk,14,1,-99,-99,-99,-99,-99,
anger,decay,15,1,-99,-99,-99,-99,-99,
nerve,bumper,16,1,-99,-99,-99,-99,-99,
banner,glide,17,1,-99,-99,-99,-99,-99,
pork,emperor,18,1,-99,-99,-99,-99,-99,
replace,roach,19,1,-99,-99,-99,-99,-99,
bias,sirloin,20,1,-99,-99,-99,-99,-99,
find,clown,21,1,-99,-99,-99,-99,-99,
fee,chowder,22,1,-99,-99,-99,-99,-99,
smother,surgery,23,1,-99,-99,-99,-99,-99,
need,faucet,24,1,-99,-99,-99,-99,-99,
visit,glove,25,1,-99,-99,-99,-99,-99,
knock,otter,26,1,-99,-99,-99,-99,-99,
calf,annoy,27,1,-99,-99,-99,-99,-99,
shrink,mafia,28,1,-99,-99,-99,-99,-99,
biology,temper,29,1,-99,-99,-99,-99,-99,
plant,worm,30,1,-99,-99,-99,-99,-99,
forest,knob,31,1,-99,-99,-99,-99,-99,
fan,feature,32,1,-99,-99,-99,-99,-99,
capital,figure,33,1,-99,-99,-99,-99,-99,
collect,loyalty,34,1,-99,-99,-99,-99,-99,
risk,zero,35,1,-99,-99,-99,-99,-99,
date,laugh,36,1,-99,-99,-99,-99,-99,
chicken,beet,37,1,-99,-99,-99,-99,-99,
caring,skirt,38,1,-99,-99,-99,-99,-99,
copy,bedroom,39,1,-99,-99,-99,-99,-99,
bacon,feud,40,1,-99,-99,-99,-99,-99,
anger,decay,1,2,-99,-99,-99,-99,-99,
fan,feature,2,2,-99,-99,-99,-99,-99,
copy,bedroom,3,2,-99,-99,-99,-99,-99,
shrink,mafia,4,2,-99,-99,-99,-99,-99,
port,cinema,5,2,-99,-99,-99,-99,-99,
mill,feast,6,2,-99,-99,-99,-99,-99,
chicken,beet,7,2,-99,-99,-99,-99,-99,
remind,foam,8,2,-99,-99,-99,-99,-99,
risk,zero,9,2,-99,-99,-99,-99,-99,
date,laugh,10,2,-99,-99,-99,-99,-99,
bleach,ruin,11,2,-99,-99,-99,-99,-99,
visit,glove,12,2,-99,-99,-99,-99,-99,
forest,knob,13,2,-99,-99,-99,-99,-99,
glue,force,14,2,-99,-99,-99,-99,-99,
link,crisis,15,2,-99,-99,-99,-99,-99,
pea,bathtub,16,2,-99,-99,-99,-99,-99,
