word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
find,clown,34,2.214,0.917,34,1,1,0,1,0,-,-99,-99,
mill,feast,57,2.209,0.639,14,2,1,0,0,1,-,-99,-99,
visit,glove,63,2.345,1.381,38,3,1,1,0,0,time,5.643,4.726,
chicken,beet,57,1.903,0.605,1,4,1,1,0,0,rub,2.518,1.855,
nerve,bumper,69,1.487,0.575,21,5,1,1,1,1,arm,3.143,2.601,
calf,annoy,35,1.902,0.896,15,6,1,0,1,0,-,-99,-99,
port,cinema,38,1.681,0.896,32,7,1,0,1,0,-,-99,-99,
capital,figure,43,3.129,0.496,23,8,1,0,0,1,-,-99,-99,
date,laugh,64,2.125,1.357,13,9,1,1,1,1,week,3.001,2.355,
pork,emperor,30,2.923,2.125,37,10,1,0,1,0,-,-99,-99,
process,joker,47,1.374,0.593,2,11,1,1,1,1,well,2.325,1.574,
replace,roach,76,2.111,0.698,29,12,1,1,0,0,good,13.671,10.496,
want,ascent,1,1.693,0.785,17,13,1,0,1,0,-,-99,-99,
bias,sirloin,51,2.887,1.667,30,14,1,0,0,1,-,-99,-99,
remind,foam,32,5.913,1.727,5,15,1,0,1,0,-,-99,-99,
bullet,walkway,41,2.267,0.823,19,16,1,0,1,0,-,-99,-99,
rock,milk,67,1.835,0.982,9,17,1,1,0,0,hard,2.858,1.977,
link,crisis,71,6.855,5.884,33,18,1,1,0,0,connect,5.724,4.015,
need,faucet,74,2.393,1.193,6,19,1,1,1,1,enough,4.903,3.433,
caring,skirt,68,2.222,0.759,22,20,1,1,0,0,good,3.359,2.576,
copy,bedroom,26,1.762,0.511,39,21,1,0,0,1,-,-99,-99,
climax,saucer,64,2.084,1.163,27,22,1,1,1,1,hard,3.932,2.847,
collect,loyalty,60,1.677,0.611,31,23,1,1,0,0,complete,3.903,2.576,
bacon,feud,43,2.888,0.583,24,24,1,1,1,1,emperor,3.904,1.929,
forest,knob,39,3.566,2.449,0,25,1,0,1,0,-,-99,-99,
banner,glide,44,2.009,0.931,36,26,1,0,0,1,-,-99,-99,
fee,chowder,66,2.053,0.705,3,27,1,1,1,1,cost,2.535,1.873,
bleach,ruin,67,2.096,0.835,7,28,1,1,1,1,clean,5.159,2.416,
fan,feature,73,3.681,2.468,16,29,1,1,0,0,cool,4.367,1.816,
pea,bathtub,26,1.898,0.861,25,30,1,0,0,1,-,-99,-99,
biology,temper,66,2.029,0.638,28,31,1,1,0,0,cool,7.093,6.04,
prison,loaf,55,1.905,1.104,4,32,1,0,0,1,-,-99,-99,
smother,surgery,17,3.008,1.844,35,33,1,0,1,0,-,-99,-99,
plant,worm,62,2.091,1.197,26,34,1,1,0,0,green,3.922,2.268,
shrink,mafia,30,2.186,0.682,8,35,1,0,1,0,-,-99,-99,
glue,force,61,2.035,1.037,12,36,1,1,1,1,stick,2.34,1.55,
grip,beach,45,1.734,0.696,10,37,1,1,1,1,strong,4.479,1.384,
knock,otter,55,3.855,0.369,20,38,1,0,0,1,-,-99,-99,
anger,decay,51,2.267,1.017,11,39,1,0,0,1,-,-99,-99,
risk,zero,31,1.681,0.573,18,40,1,0,0,1,-,-99,-99,
pork,emperor,30,2.923,2.125,37,1,2,0,1,0,-,-99,-99,
process,joker,47,1.374,0.593,2,2,2,1,1,1,well,3.553,2.707,
calf,annoy,35,1.902,0.896,15,3,2,0,1,0,-,-99,-99,
risk,zero,31,1.681,0.573,18,4,2,0,0,1,-,-99,-99,
prison,loaf,55,1.905,1.104,4,5,2,0,0,1,-,-99,-99,
rock,milk,67,1.835,0.982,9,6,2,1,0,0,hard,3.703,2.552,
chicken,beet,57,1.903,0.605,1,7,2,1,0,0,rub,2.063,1.408,
banner,glide,44,2.009,0.931,36,8,2,0,0,1,-,-99,-99,
link,crisis,71,6.855,5.884,33,9,2,1,0,0,connect,4.132,2.093,
caring,skirt,68,2.222,0.759,22,10,2,1,0,0,strong,3.127,2.097,
replace,roach,76,2.111,0.698,29,11,2,1,0,0,cool,2.191,1.513,
copy,bedroom,26,1.762,0.511,39,12,2,0,0,1,-,-99,-99,
bleach,ruin,67,2.096,0.835,7,13,2,1,1,1,clean,2.197,1.064,
fee,chowder,66,2.053,0.705,3,14,2,1,1,1,collect,3.006,1.6,
capital,figure,43,3.129,0.496,23,15,2,0,0,1,-,-99,-99,
bias,sirloin,51,2.887,1.667,30,16,2,0,0,1,-,-99,-99,
glue,force,61,2.035,1.037,12,17,2,1,1,1,stick,5.674,4.115,
climax,saucer,64,2.084,1.163,27,18,2,1,1,1,collect,13.607,12.112,
plant,worm,62,2.091,1.197,26,19,2,1,0,0,green,2.535,1.242,
need,faucet,74,2.393,1.193,6,20,2,1,1,1,strong,2.759,1.384,
visit,glove,63,2.345,1.381,38,21,2,1,0,0,home,4.543,3.689,
bullet,walkway,41,2.267,0.823,19,22,2,0,1,0,-,-99,-99,
bacon,feud,43,2.888,0.583,24,23,2,1,1,1,emperor,4.71,2.839,
forest,knob,39,3.566,2.449,0,24,2,0,1,0,-,-99,-99,
pea,bathtub,26,1.898,0.861,25,25,2,0,0,1,-,-99,-99,
smother,surgery,17,3.008,1.844,35,26,2,0,1,0,-,-99,-99,
knock,otter,55,3.855,0.369,20,27,2,0,0,1,-,-99,-99,
mill,feast,57,2.209,0.639,14,28,2,0,0,1,-,-99,-99,
grip,beach,45,1.734,0.696,10,29,2,1,1,1,hand,3.156,2.31,
remind,foam,32,5.913,1.727,5,30,2,0,1,0,-,-99,-99,
port,cinema,38,1.681,0.896,32,31,2,0,1,0,-,-99,-99,
collect,loyalty,60,1.677,0.611,31,32,2,1,0,0,fee,2.237,1.279,
fan,feature,73,3.681,2.468,16,33,2,1,0,0,cool,2.461,1.471,
find,clown,34,2.214,0.917,34,34,2,0,1,0,-,-99,-99,
biology,temper,66,2.029,0.638,28,35,2,1,0,0,animal,2.877,1.75,
want,ascent,1,1.693,0.785,17,36,2,0,1,0,-,-99,-99,
shrink,mafia,30,2.186,0.682,8,37,2,0,1,0,-,-99,-99,
date,laugh,64,2.125,1.357,13,38,2,1,1,1,nice,3.243,2.501,
anger,decay,51,2.267,1.017,11,39,2,0,0,1,-,-99,-99,
nerve,bumper,69,1.487,0.575,21,40,2,1,1,1,hand,10.709,9.943,
mill,feast,57,2.209,0.639,14,1,3,0,0,1,-,-99,-99,
visit,glove,63,2.345,1.381,38,2,3,1,0,0,nice,14.138,13.44,
bullet,walkway,41,2.267,0.823,19,3,3,0,1,0,-,-99,-99,
glue,force,61,2.035,1.037,12,4,3,1,1,1,stick,2.834,1.914,
pork,emperor,30,2.923,2.125,37,5,3,0,1,0,-,-99,-99,
plant,worm,62,2.091,1.197,26,6,3,1,0,0,green,3.219,2.173,
capital,figure,43,3.129,0.496,23,7,3,0,0,1,-,-99,-99,
rock,milk,67,1.835,0.982,9,8,3,1,0,0,hard,18.358,17.561,
forest,knob,39,3.566,2.449,0,9,3,0,1,0,-,-99,-99,
find,clown,34,2.214,0.917,34,10,3,0,1,0,-,-99,-99,
fee,chowder,66,2.053,0.705,3,11,3,1,1,1,collect,2.252,0.998,
prison,loaf,55,1.905,1.104,4,12,3,0,0,1,-,-99,-99,
want,ascent,1,1.693,0.785,17,13,3,0,1,0,-,-99,-99,
pea,bathtub,26,1.898,0.861,25,14,3,0,0,1,-,-99,-99,
bleach,ruin,67,2.096,0.835,7,15,3,1,1,1,clean,2.554,1.507,
climax,saucer,64,2.084,1.163,27,16,3,1,1,1,strong,3.206,2.049,
smother,surgery,17,3.008,1.844,35,17,3,0,1,0,-,-99,-99,
chicken,beet,57,1.903,0.605,1,18,3,1,0,0,rub,2.493,1.669,
copy,bedroom,26,1.762,0.511,39,19,3,0,0,1,-,-99,-99,
biology,temper,66,2.029,0.638,28,20,3,1,0,0,science,4.139,2.125,
collect,loyalty,60,1.677,0.611,31,21,3,1,0,0,fee,2.551,1.696,
risk,zero,31,1.681,0.573,18,22,3,0,0,1,-,-99,-99,
anger,decay,51,2.267,1.017,11,23,3,0,0,1,-,-99,-99,
link,crisis,71,6.855,5.884,33,24,3,1,0,0,connect,3.042,1.747,
port,cinema,38,1.681,0.896,32,25,3,0,1,0,-,-99,-99,
caring,skirt,68,2.222,0.759,22,26,3,1,0,0,clean,6.197,3.958,
grip,beach,45,1.734,0.696,10,27,3,1,1,1,strong,3.487,1.769,
date,laugh,64,2.125,1.357,13,28,3,1,1,1,week,2.151,1.496,
replace,roach,76,2.111,0.698,29,29,3,1,0,0,strong,3.512,2.569,
remind,foam,32,5.913,1.727,5,30,3,0,1,0,-,-99,-99,
need,faucet,74,2.393,1.193,6,31,3,1,1,1,want,2.396,1.75,
bias,sirloin,51,2.887,1.667,30,32,3,0,0,1,-,-99,-99,
calf,annoy,35,1.902,0.896,15,33,3,0,1,0,-,-99,-99,
banner,glide,44,2.009,0.931,36,34,3,0,0,1,-,-99,-99,
process,joker,47,1.374,0.593,2,35,3,1,1,1,go,4.463,4.009,
knock,otter,55,3.855,0.369,20,36,3,0,0,1,-,-99,-99,
shrink,mafia,30,2.186,0.682,8,37,3,0,1,0,-,-99,-99,
bacon,feud,43,2.888,0.583,24,38,3,1,1,1,emperor,4.769,2.986,
