word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
visit,glove,28,1.698,0.733,2,1,1,1,1,1,place,6.113,4.049,
forest,knob,21,2.176,1.056,14,2,1,1,0,0,balm,4.121,1.838,
collect,loyalty,15,2.754,1.516,20,3,1,1,0,0,shoes,4.04,2.053,
copy,bedroom,32,1.56,0.69,39,4,1,1,1,1,pasta,2.94,1.236,
glue,force,26,2.02,0.887,18,5,1,0,0,1,-,-99,-99,
date,laugh,25,2.972,1.333,26,6,1,1,1,1,potato,6.032,3.063,
banner,glide,37,1.939,0.967,29,7,1,1,1,1,shirt,5.483,4.128,
port,cinema,68,2.144,1.143,9,8,1,0,0,1,-,-99,-99,
chicken,beet,28,2.762,0.637,16,9,1,1,1,1,dinner,3.173,1.918,
bacon,feud,61,1.811,0.799,32,10,1,0,1,0,-,-99,-99,
grip,beach,28,2.202,1.262,7,11,1,0,0,1,-,-99,-99,
capital,figure,55,2.531,1.411,28,12,1,0,0,1,-,-99,-99,
bleach,ruin,18,2.789,1.565,0,13,1,1,0,0,body,3.459,1.877,
smother,surgery,100,2.326,1.016,6,14,1,0,0,1,-,-99,-99,
rock,milk,28,2.497,1.275,35,15,1,0,0,1,-,-99,-99,
mill,feast,27,1.432,0.608,33,16,1,1,1,1,danger,2.808,1.537,
calf,annoy,44,2.431,1.579,10,17,1,0,1,0,-,-99,-99,
shrink,mafia,37,1.818,0.871,23,18,1,1,1,1,butter,3.576,2.187,
biology,temper,58,2.806,0.902,3,19,1,0,0,1,-,-99,-99,
bias,sirloin,29,1.746,0.601,27,20,1,1,1,1,tape,3.271,1.595,
caring,skirt,40,1.738,0.95,21,21,1,0,1,0,-,-99,-99,
fee,chowder,40,1.973,0.859,38,22,1,0,1,0,-,-99,-99,
process,joker,26,1.937,0.847,30,23,1,1,1,1,pin,4.72,3.459,
prison,loaf,100,4.575,3.422,13,24,1,0,1,0,-,-99,-99,
plant,worm,16,2.8,1.617,1,25,1,1,0,0,collect,4.535,2.475,
nerve,bumper,24,3.284,1.812,4,26,1,1,0,0,service,3.45,1.852,
need,faucet,42,1.896,0.989,19,27,1,0,1,0,-,-99,-99,
replace,roach,26,1.961,0.977,22,28,1,1,0,0,giant,4.808,3.338,
pork,emperor,100,2.368,1.099,25,29,1,0,1,0,-,-99,-99,
link,crisis,22,2.014,0.942,24,30,1,1,0,0,simple,5.14,3.304,
remind,foam,29,1.764,0.71,36,31,1,0,0,1,-,-99,-99,
bullet,walkway,21,5.813,3.583,5,32,1,1,0,0,grass,3.856,2.389,
fan,feature,100,2.754,1.294,37,33,1,0,0,1,-,-99,-99,
pea,bathtub,80,5.181,1.514,8,34,1,0,1,0,-,-99,-99,
knock,otter,27,1.723,0.685,34,35,1,1,1,1,banana,5.678,3.99,
find,clown,16,2.191,1.055,17,36,1,1,0,0,tooth,3.533,2.294,
want,ascent,21,9.169,5.806,11,37,1,1,0,0,fee,4.122,2.593,
climax,saucer,61,4.608,1.421,15,38,1,0,1,0,-,-99,-99,
anger,decay,69,2.06,1.136,31,39,1,0,1,0,-,-99,-99,
risk,zero,27,2.188,1.192,12,40,1,0,0,1,-,-99,-99,
need,faucet,42,1.896,0.989,19,1,2,0,1,0,-,-99,-99,
caring,skirt,40,1.738,0.95,21,2,2,0,1,0,-,-99,-99,
port,cinema,68,2.144,1.143,9,3,2,0,0,1,-,-99,-99,
visit,glove,28,1.698,0.733,2,4,2,1,1,1,tree,3.365,2.023,
fan,feature,100,2.754,1.294,37,5,2,0,0,1,-,-99,-99,
find,clown,16,2.191,1.055,17,6,2,1,0,0,phone,4.942,3.269,
chicken,beet,28,2.762,0.637,16,7,2,1,1,1,hands,3.536,2.262,
collect,loyalty,15,2.754,1.516,20,8,2,1,0,0,novels,5.403,3.558,
prison,loaf,100,4.575,3.422,13,9,2,0,1,0,-,-99,-99,
