word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
caring,skirt,78,3.624,2.087,35,1,1,0,0,1,-,-99,-99,
fan,feature,28,6.048,3.437,10,2,1,1,1,1,feature,11.048,3.111,
forest,knob,18,3.602,0.836,13,3,1,1,0,0,beach,5.169,3.785,
process,joker,83,1.513,0.611,14,4,1,0,0,1,-,-99,-99,
find,clown,63,2.568,1.019,26,5,1,0,1,0,-,-99,-99,
bleach,ruin,25,4.363,1.034,23,6,1,1,1,1,foam,4.654,3.654,
anger,decay,65,2.635,1.221,27,7,1,0,1,0,-,-99,-99,
visit,glove,76,1.837,0.491,5,8,1,0,0,1,-,-99,-99,
link,crisis,55,1.912,0.777,37,9,1,1,0,0,short,3.933,2.269,
pork,emperor,39,2.804,0.796,6,10,1,1,1,1,remind,8.832,3.144,
bacon,feud,73,3.291,1.385,8,11,1,0,1,0,-,-99,-99,
glue,force,67,3.662,0.81,39,12,1,0,1,0,-,-99,-99,
bias,sirloin,61,1.982,0.773,32,13,1,1,0,0,foam,22.2,20.208,
capital,figure,71,4.094,1.45,17,14,1,0,1,0,-,-99,-99,
chicken,beet,80,2.708,1.36,24,15,1,0,1,0,-,-99,-99,
port,cinema,73,2.171,0.842,36,16,1,0,0,1,-,-99,-99,
calf,annoy,42,2.185,0.817,3,17,1,1,1,1,remind              ,49.657,16.798,
biology,temper,31,1.54,0.618,1,18,1,1,0,0,friend,3.847,2.712,
date,laugh,29,28.59,1.268,11,19,1,1,1,1,zone,3.96,3.065,
smother,surgery,39,3.006,0.854,28,20,1,1,1,1,bias,6.928,4.056,
copy,bedroom,38,1.608,0.579,29,21,1,1,1,1,fund,9.767,8.712,
rock,milk,69,3.407,0.92,34,22,1,0,0,1,-,-99,-99,
risk,zero,71,1.566,0.638,7,23,1,0,0,1,-,-99,-99,
replace,roach,72,3.35,1.301,25,24,1,0,1,0,-,-99,-99,
knock,otter,71,2.033,0.784,19,25,1,0,1,0,-,-99,-99,
climax,saucer,66,2.17,0.983,0,26,1,0,0,1,-,-99,-99,
plant,worm,68,2.275,1.15,38,27,1,0,1,0,-,-99,-99,
fee,chowder,73,2.338,0.903,2,28,1,0,0,1,-,-99,-99,
grip,beach,12,2.366,0.757,15,29,1,1,1,1,force`,3.634,1.947,
collect,loyalty,57,1.692,0.722,31,30,1,1,0,0,saucer,5.344,1.824,
want,ascent,22,2.067,1.037,16,31,1,1,0,0,find,2.839,2.063,
need,faucet,60,2.304,0.752,33,32,1,1,0,0,bias,4.184,2.216,
pea,bathtub,62,2.474,1.062,22,33,1,1,1,1,shell,6.112,4.376,
mill,feast,59,1.894,0.48,20,34,1,1,0,0,foam,3.209,2.28,
shrink,mafia,64,1.908,0.738,12,35,1,0,1,0,-,-99,-99,
bullet,walkway,69,3.084,1.2,18,36,1,0,0,1,-,-99,-99,
nerve,bumper,38,3.171,0.872,9,37,1,1,0,0,desire,6.601,5.233,
remind,foam,69,2.542,1.02,4,38,1,0,0,1,-,-99,-99,
banner,glide,41,4.37,1.697,30,39,1,1,0,0,forest,4.166,2.863,
prison,loaf,60,16.42,15.192,21,40,1,1,1,1,fee,4.896,3.857,
collect,loyalty,57,1.692,0.722,31,1,2,1,0,0,saucer,6.809,4.057,
prison,loaf,60,16.42,15.192,21,2,2,1,1,1,fee,2.384,1.56,
bacon,feud,73,3.291,1.385,8,3,2,0,1,0,-,-99,-99,
need,faucet,60,2.304,0.752,33,4,2,1,0,0,remind,4.92,2.519,
banner,glide,41,4.37,1.697,30,5,2,1,0,0,foam,2.183,1.407,
