word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
climax,saucer,1,5.194,3.809,38,1,1,0,0,1,-,-99,-99,
shrink,mafia,7,17.217,15.081,19,2,1,1,0,0,wrap,29.635,26.208,
anger,decay,1,4.583,1.718,8,3,1,0,1,0,-,-99,-99,
capital,figure,1,2.842,1.911,10,4,1,0,0,1,-,-99,-99,
knock,otter,8,3.644,2.523,21,5,1,1,0,0,wood,25.325,21.921,
bacon,feud,1,3.065,2.02,15,6,1,0,1,0,-,-99,-99,
bleach,ruin,100,5.851,3.792,26,7,1,1,1,1,ruin,16.328,7.291,
replace,roach,11,17.659,10.219,14,8,1,1,0,0,door,22.419,19.157,
date,laugh,100,12.865,11.418,9,9,1,1,1,1,laugh,13.825,4.322,
banner,glide,2,5.921,4.165,27,10,1,0,0,1,-,-99,-99,
bias,sirloin,1,5.01,3.275,6,11,1,0,1,0,-,-99,-99,
copy,bedroom,7,5.466,3.996,20,12,1,1,0,0,paper,42.682,38.521,
biology,temper,1,2.748,1.547,29,13,1,0,0,1,-,-99,-99,
pea,bathtub,1,3.462,2.214,12,14,1,1,1,1,soup,43.39,38.118,
caring,skirt,1,2.801,1.811,4,15,1,0,1,0,-,-99,-99,
need,faucet,1,2.436,1.347,32,16,1,0,0,1,-,-99,-99,
mill,feast,2,2.291,1.292,3,17,1,1,1,1,run,27.27,24.327,
visit,glove,4,3.467,1.696,25,18,1,0,0,1,-,-99,-99,
glue,force,4,6.455,2.191,23,19,1,0,0,1,-,-99,-99,
remind,foam,1,3.583,2.469,5,20,1,0,1,0,-,-99,-99,
process,joker,1,2.516,1.433,16,21,1,1,1,1,give,29.351,24.338,
forest,knob,100,19.128,6.44,30,22,1,1,0,0,knot,8.707,3.754,
risk,zero,5,2.654,1.74,34,23,1,1,0,0,factor,21.305,15.094,
prison,loaf,1,2.731,1.386,33,24,1,0,0,1,-,-99,-99,
port,cinema,1,4.815,3.654,37,25,1,0,0,1,-,-99,-99,
fee,chowder,2,2.717,1.657,1,26,1,1,1,1,move,29.288,22.133,
