word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
risk,zero,85,12.363,8.6,7,1,1,0,1,0,-,-99,-99,
bacon,feud,77,5.582,1.246,4,2,1,1,0,0,feud,195.426,180.306,
bias,sirloin,99,3.395,0.716,24,3,1,0,0,1,-,-99,-99,
rock,milk,71,2.975,0.482,1,4,1,1,1,1,milk,182.225,180.327,
find,clown,81,5.784,2.042,9,5,1,1,1,1,clown,8.953,6.228,
port,cinema,92,3.204,0.544,32,6,1,0,1,0,-,-99,-99,
pork,emperor,85,4.991,1.257,29,7,1,0,1,0,-,-99,-99,
glue,force,95,3.662,1.091,11,8,1,0,0,1,-,-99,-99,
bullet,walkway,91,3.657,0.947,0,9,1,0,0,1,-,-99,-99,
visit,glove,83,3.029,0.787,22,10,1,1,1,1,glove,6.653,4.112,
mill,feast,61,3.109,0.657,12,11,1,1,1,1,feast,10.004,5.705,
need,faucet,86,4.052,1.575,18,12,1,0,1,0,-,-99,-99,
want,ascent,95,4.362,0.947,21,13,1,0,1,0,-,-99,-99,
climax,saucer,81,2.516,0.725,28,14,1,0,0,1,-,-99,-99,
plant,worm,78,2.688,0.802,8,15,1,1,0,0,worm,7.324,4.369,
anger,decay,88,4.281,1.538,39,16,1,0,1,0,-,-99,-99,
chicken,beet,84,3.557,0.981,17,17,1,0,1,0,-,-99,-99,
pea,bathtub,76,2.474,0.486,31,18,1,1,1,1,chowder,7.216,3.57,
replace,roach,71,2.82,0.892,5,19,1,1,0,0,runway,10.357,6.66,
calf,annoy,81,2.743,0.607,20,20,1,0,0,1,-,-99,-99,
smother,surgery,80,2.53,0.915,36,21,1,1,0,0,surgery,124.225,118.478,
copy,bedroom,81,2.947,0.918,23,22,1,1,1,1,bedroom,27.992,25.052,
banner,glide,85,2.737,0.879,37,23,1,0,0,1,-,-99,-99,
nerve,bumper,71,3.047,0.855,16,24,1,1,0,0,glove,11.711,9.188,
fan,feature,73,7.163,5.353,10,25,1,1,0,0,feature,8.045,5.17,
process,joker,75,2.896,1.083,33,26,1,1,0,0,loaf,13.805,11.698,
forest,knob,81,8.263,1.193,15,27,1,1,0,0,knob,10.341,8.247,
shrink,mafia,73,2.597,0.9,26,28,1,1,1,1,mafia,6.264,3.784,
biology,temper,81,2.768,1.108,30,29,1,0,0,1,-,-99,-99,
capital,figure,85,2.863,1.122,13,30,1,0,0,1,-,-99,-99,
date,laugh,78,3.236,0.731,3,31,1,1,0,0,beets,11.165,8.839,
collect,loyalty,75,3.275,0.899,35,32,1,1,0,0,loyalty,9.042,5.835,
caring,skirt,91,4.208,0.724,2,33,1,0,0,1,-,-99,-99,
grip,beach,84,3.33,1.102,38,34,1,1,1,1,beach,6.356,4.194,
remind,foam,97,3.592,1.301,19,35,1,0,1,0,-,-99,-99,
bleach,ruin,81,2.61,0.787,34,36,1,1,1,1,RUIN,6.23,4.478,
knock,otter,61,3.929,0.698,27,37,1,1,1,1,otter,8.463,5.922,
prison,loaf,86,2.922,0.676,25,38,1,0,1,0,-,-99,-99,
fee,chowder,86,3.939,1.004,14,39,1,0,1,0,-,-99,-99,
link,crisis,89,4.487,2.059,6,40,1,0,0,1,-,-99,-99,
nerve,bumper,71,3.047,0.855,16,1,2,1,0,0,decay,55.259,53.204,
smother,surgery,80,2.53,0.915,36,2,2,1,0,0,surgery,7.207,3.878,
bacon,feud,77,5.582,1.246,4,3,2,1,0,0,feud,5.965,4.193,
link,crisis,89,4.487,2.059,6,4,2,0,0,1,-,-99,-99,
bleach,ruin,81,2.61,0.787,34,5,2,1,1,1,ruin,5.222,3.553,
want,ascent,95,4.362,0.947,21,6,2,0,1,0,-,-99,-99,
copy,bedroom,81,2.947,0.918,23,7,2,1,1,1,bedroom,8.301,5.496,
grip,beach,84,3.33,1.102,38,8,2,1,1,1,beaCH,5.955,2.857,
collect,loyalty,75,3.275,0.899,35,9,2,1,0,0,loyalty,7.469,4.612,
