word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
glue,force,73,1.864,0.841,23,1,1,1,1,1,GUM,4.799,3.477,
rock,milk,81,1.567,0.88,7,2,1,0,1,0,-,-99,-99,
pork,emperor,63,3.023,0.736,6,3,1,1,0,0,MILK,3.933,2.461,
chicken,beet,66,1.302,0.391,21,4,1,1,1,1,PORK,3.263,1.43,
pea,bathtub,66,1.775,1.073,20,5,1,1,0,0,GREEN,7.207,5.158,
capital,figure,74,1.199,0.544,5,6,1,0,0,1,-,-99,-99,
knock,otter,65,21.911,21.226,37,7,1,1,0,0,DOOR,5.313,2.723,
fan,feature,71,1.311,0.504,15,8,1,0,0,1,-,-99,-99,
find,clown,70,1.399,0.703,12,9,1,1,1,1,SEARCH,12.166,10.037,
calf,annoy,69,1.296,0.536,19,10,1,0,0,1,-,-99,-99,
bullet,walkway,81,1.207,0.552,8,11,1,0,1,0,-,-99,-99,
bacon,feud,65,1.463,0.736,3,12,1,1,0,0,CHICKEN,8.061,2.779,
biology,temper,68,1.455,0.671,10,13,1,1,1,1,SCIENCE,6.048,2.122,
replace,roach,62,1.2,0.521,16,14,1,1,0,0,SHIFT,8.719,5.891,
mill,feast,69,1.359,0.584,32,15,1,1,1,1,PORK,5.952,3.688,
need,faucet,81,1.424,0.6,1,16,1,0,1,0,-,-99,-99,
process,joker,81,1.271,0.561,29,17,1,0,1,0,-,-99,-99,
date,laugh,69,1.239,0.528,25,18,1,1,0,0,DAY,5.292,4.028,
plant,worm,88,1.319,0.535,31,19,1,0,1,0,-,-99,-99,
climax,saucer,66,1.256,0.633,4,20,1,1,0,0,SCENE,3.876,1.704,
forest,knob,79,1.239,0.585,30,21,1,0,1,0,-,-99,-99,
risk,zero,77,1.239,0.384,13,22,1,0,0,1,-,-99,-99,
grip,beach,63,1.255,0.528,27,23,1,1,0,0,FOREST,6.347,3.131,
link,crisis,71,1.263,0.536,18,24,1,0,0,1,-,-99,-99,
nerve,bumper,86,1.335,0.519,22,25,1,0,1,0,-,-99,-99,
shrink,mafia,77,1.455,0.767,24,26,1,1,1,1,SHRK,7.476,5.046,
want,ascent,65,1.374,0.519,34,27,1,1,1,1,WILL,16.527,15.371,
copy,bedroom,74,1.367,0.624,28,28,1,1,1,1,PASTE,4.079,1.717,
fee,chowder,73,40.823,0.434,35,29,1,0,0,1,-,-99,-99,
port,cinema,72,2.431,1.426,33,30,1,1,1,1,PORK,5.949,2.173,
remind,foam,82,1.408,0.721,9,31,1,0,0,1,-,-99,-99,
caring,skirt,77,1.239,0.599,26,32,1,0,1,0,-,-99,-99,
banner,glide,78,1.6,0.801,39,33,1,0,1,0,-,-99,-99,
prison,loaf,79,1.327,0.512,0,34,1,0,1,0,-,-99,-99,
smother,surgery,69,1.76,0.849,14,35,1,0,0,1,-,-99,-99,
bias,sirloin,75,1.016,0.457,17,36,1,0,0,1,-,-99,-99,
collect,loyalty,69,1.375,0.711,2,37,1,1,0,0,PIN,9.264,7.751,
bleach,ruin,86,1.383,0.576,38,38,1,0,0,1,-,-99,-99,
anger,decay,72,1.303,0.6,36,39,1,1,1,1,SAD,14.64,13.521,
visit,glove,22,1.271,0.592,11,40,1,1,0,0,SAD,2.816,1.83,
need,faucet,81,1.424,0.6,1,1,2,0,1,0,-,-99,-99,
glue,force,73,1.864,0.841,23,2,2,1,1,1,GUM,3.387,2.125,
fan,feature,71,1.311,0.504,15,3,2,0,0,1,-,-99,-99,
nerve,bumper,86,1.335,0.519,22,4,2,0,1,0,-,-99,-99,
smother,surgery,69,1.76,0.849,14,5,2,0,0,1,-,-99,-99,
replace,roach,62,1.2,0.521,16,6,2,1,0,0,MATHS,7.057,4.612,
mill,feast,69,1.359,0.584,32,7,2,1,1,1,MIX,4.287,2.808,
banner,glide,78,1.6,0.801,39,8,2,0,1,0,-,-99,-99,
risk,zero,77,1.239,0.384,13,9,2,0,0,1,-,-99,-99,
bias,sirloin,75,1.016,0.457,17,10,2,0,0,1,-,-99,-99,
