word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
bacon,feud,86,25.645,20.17,27,1,1,0,0,1,-,-99,-99,
nerve,bumper,40,4.109,1.007,19,2,1,0,1,0,-,-99,-99,
replace,roach,70,9.98,2.352,8,3,1,0,0,1,-,-99,-99,
remind,foam,60,8.525,1.818,0,4,1,0,1,0,-,-99,-99,
mill,feast,70,7.114,5.529,38,5,1,0,0,1,-,-99,-99,
link,crisis,60,13.363,1.982,36,6,1,0,0,1,-,-99,-99,
chicken,beet,100,3.669,1.813,32,7,1,1,0,0,mill,13.901,10.26,
visit,glove,30,10.79,1.418,3,8,1,0,1,0,-,-99,-99,
want,ascent,95,9.74,1.876,35,9,1,1,0,0,date,15.289,11.365,
plant,worm,86,11.013,5.816,9,10,1,1,0,0,find,15.132,7.145,
anger,decay,100,7.644,1.613,29,11,1,1,1,1,need,19.25,16.931,
caring,skirt,100,15.011,13.502,28,12,1,1,0,0,knock,29.063,24.068,
bias,sirloin,40,12.788,5.849,1,13,1,0,1,0,-,-99,-99,
forest,knob,70,14.25,1.798,37,14,1,0,0,1,-,-99,-99,
knock,otter,68,17.693,3.673,34,15,1,0,0,1,-,-99,-99,
pea,bathtub,100,6.766,5.207,30,16,1,1,0,0,bullet,14.233,10.337,
fan,feature,95,11.524,1.761,31,17,1,1,0,0,link,6.893,4.277,
glue,force,40,9.755,1.999,26,18,1,0,1,0,-,-99,-99,
grip,beach,50,40.606,9.397,11,19,1,0,1,0,-,-99,-99,
risk,zero,60,9.821,6.477,2,20,1,1,1,1,visit,25.593,23.079,
banner,glide,60,10.939,1.781,22,21,1,1,1,1,climax,10.892,6.522,
date,laugh,71,58.147,2.452,39,22,1,0,0,1,-,-99,-99,
capital,figure,21,9.092,7.652,21,23,1,0,1,0,-,-99,-99,
fee,chowder,100,11.147,1.496,15,24,1,1,0,0,anger,56.545,52.057,
smother,surgery,40,10.308,7.253,4,25,1,0,1,0,-,-99,-99,
bleach,ruin,70,9.644,6.104,12,26,1,0,0,1,-,-99,-99,
copy,bedroom,100,6.534,1.167,16,27,1,1,1,1,process,8.938,5.131,
port,cinema,55,7.94,6.22,7,28,1,0,1,0,-,-99,-99,
shrink,mafia,95,13.644,1.616,14,29,1,1,0,0,fee,31.014,28.429,
bullet,walkway,100,2.74,1.436,33,30,1,1,0,0,want,10.958,6.679,
collect,loyalty,100,6.651,4.731,23,31,1,1,0,0,chicken,14.659,10.076,
prison,loaf,100,11.037,5.118,17,32,1,1,1,1,capital,10.437,5.692,
need,faucet,80,13.922,4.164,6,33,1,1,1,1,anger,21.809,17.845,
calf,annoy,86,19.129,5.807,24,34,1,0,0,1,-,-99,-99,
pork,emperor,100,9.084,1.332,10,35,1,1,1,1,copy,21.264,17.905,
process,joker,10,15.435,6.083,5,36,1,0,1,0,-,-99,-99,
find,clown,80,10.981,1.585,13,37,1,0,0,1,-,-99,-99,
rock,milk,60,9.237,5.201,20,38,1,1,1,1,banner,7.188,4.278,
climax,saucer,66,4.99,1.127,25,39,1,1,1,1,glue,8.868,4.984,
biology,temper,70,25.346,10.754,18,40,1,1,1,1,bias,9.805,6.994,
visit,glove,30,10.79,1.418,3,1,2,0,1,0,-,-99,-99,
bullet,walkway,100,2.74,1.436,33,2,2,1,0,0,want,9.686,6.172,
nerve,bumper,40,4.109,1.007,19,3,2,0,1,0,-,-99,-99,
pea,bathtub,100,6.766,5.207,30,4,2,1,0,0,bullet,61.014,56.165,
smother,surgery,40,10.308,7.253,4,5,2,0,1,0,-,-99,-99,
mill,feast,70,7.114,5.529,38,6,2,0,0,1,-,-99,-99,
caring,skirt,100,15.011,13.502,28,7,2,1,0,0,knock,46.575,38.086,
grip,beach,50,40.606,9.397,11,8,2,0,1,0,-,-99,-99,
bleach,ruin,70,9.644,6.104,12,9,2,0,0,1,-,-99,-99,
replace,roach,70,9.98,2.352,8,10,2,0,0,1,-,-99,-99,
want,ascent,95,9.74,1.876,35,11,2,1,0,0,date,32.767,28.654,
shrink,mafia,95,13.644,1.616,14,12,2,1,0,0,fee,8.565,6.234,
prison,loaf,100,11.037,5.118,17,13,2,1,1,1,capital,15.876,11.091,
fan,feature,95,11.524,1.761,31,14,2,1,0,0,link,13.285,10.062,
biology,temper,70,25.346,10.754,18,15,2,1,1,1,bias,6.231,3.652,
link,crisis,60,13.363,1.982,36,16,2,0,0,1,-,-99,-99,
process,joker,10,15.435,6.083,5,17,2,0,1,0,-,-99,-99,
plant,worm,86,11.013,5.816,9,18,2,1,0,0,find,33.369,29.633,
collect,loyalty,100,6.651,4.731,23,19,2,1,0,0,chicken,35.801,27.237,
date,laugh,71,58.147,2.452,39,20,2,0,0,1,-,-99,-99,
anger,decay,100,7.644,1.613,29,21,2,1,1,1,need,42.06,36.461,
capital,figure,21,9.092,7.652,21,22,2,0,1,0,-,-99,-99,
bacon,feud,86,25.645,20.17,27,23,2,0,0,1,-,-99,-99,
chicken,beet,100,3.669,1.813,32,24,2,1,0,0,pea,13.323,10.664,
remind,foam,60,8.525,1.818,0,25,2,0,1,0,-,-99,-99,
knock,otter,68,17.693,3.673,34,26,2,0,0,1,-,-99,-99,
port,cinema,55,7.94,6.22,7,27,2,0,1,0,-,-99,-99,
banner,glide,60,10.939,1.781,22,28,2,1,1,1,climax,45.114,28.422,
copy,bedroom,100,6.534,1.167,16,29,2,1,1,1,anger,13.701,9.603,
