word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
glue,force,32,3.722,0.684,5,1,1,0,0,1,-,-99,-99,
nerve,bumper,41,2.321,0.702,23,2,1,1,1,1,pork,5.322,3.606,
forest,knob,27,2.268,1.12,17,3,1,1,0,0,pier,4.251,3.188,
bias,sirloin,83,1.933,0.874,13,4,1,0,0,1,-,-99,-99,
caring,skirt,19,1.542,0.649,4,5,1,1,0,0,rock,7.199,2.831,
risk,zero,24,2.709,0.659,26,6,1,1,1,1,zero,3.673,2.56,
shrink,mafia,29,2.012,0.53,1,7,1,1,0,0,pork,4.471,2.958,
collect,loyalty,30,1.974,0.822,2,8,1,1,0,0,clown,12.507,3.231,
knock,otter,31,4.47,0.59,32,9,1,0,0,1,-,-99,-99,
pea,bathtub,71,2.782,0.731,29,10,1,0,1,0,-,-99,-99,
bullet,walkway,70,8.671,0.639,37,11,1,0,1,0,-,-99,-99,
rock,milk,100,1.612,0.811,35,12,1,0,0,1,-,-99,-99,
link,crisis,30,2.635,0.903,7,13,1,1,0,0,collect,8.538,7.104,
find,clown,65,3.88,0.958,3,14,1,0,1,0,-,-99,-99,
climax,saucer,100,2.234,0.808,22,15,1,0,0,1,-,-99,-99,
bleach,ruin,28,2.355,0.6,21,16,1,1,0,0,collect,8.62,6.538,
replace,roach,30,2.612,0.65,12,17,1,0,0,1,-,-99,-99,
bacon,feud,70,4.394,0.876,15,18,1,0,0,1,-,-99,-99,
grip,beach,70,1.676,0.897,14,19,1,0,1,0,-,-99,-99,
biology,temper,1,1.839,1.008,18,20,1,1,1,1,bandit,5.141,3.915,
date,laugh,18,1.778,0.676,27,21,1,1,0,0,roach,2.805,1.646,
pork,emperor,100,1.633,1.063,8,22,1,0,0,1,-,-99,-99,
copy,bedroom,18,3.527,1.062,36,23,1,1,1,1,date,2.918,1.749,
visit,glove,32,2.068,0.911,33,24,1,1,1,1,roach,3.201,1.663,
anger,decay,100,1.84,0.937,0,25,1,0,1,0,-,-99,-99,
capital,figure,25,3.545,0.687,11,26,1,1,0,0,pork,7.446,5.667,
process,joker,33,2.018,0.714,10,27,1,1,1,1,boardwalk,9.44,2.669,
calf,annoy,25,8.247,2.462,20,28,1,1,0,0,muscle,3.258,1.989,
remind,foam,59,2.455,0.795,16,29,1,0,1,0,-,-99,-99,
port,cinema,49,2.632,0.654,24,30,1,1,1,1,call,3.098,1.833,
plant,worm,69,3.1,0.934,19,31,1,0,0,1,-,-99,-99,
chicken,beet,18,2.066,0.663,38,32,1,1,0,0,clown,4.769,3.39,
banner,glide,8,2.387,0.89,25,33,1,1,1,1,collect,4.498,3.228,
mill,feast,69,2.293,0.836,28,34,1,0,0,1,-,-99,-99,
want,ascent,71,2.562,0.954,34,35,1,0,1,0,-,-99,-99,
smother,surgery,17,3.793,0.749,30,36,1,1,1,1,pork,3.613,2.433,
need,faucet,65,3.597,1.394,6,37,1,0,1,0,-,-99,-99,
fan,feature,29,5.754,1.29,9,38,1,1,1,1,collect,8.253,6.707,
prison,loaf,60,2.61,0.935,39,39,1,0,1,0,-,-99,-99,
fee,chowder,100,2.09,1.202,31,40,1,0,1,0,-,-99,-99,
calf,annoy,25,8.247,2.462,20,1,2,1,0,0,collect,4.158,2.559,
bias,sirloin,83,1.933,0.874,13,2,2,0,0,1,-,-99,-99,
mill,feast,69,2.293,0.836,28,3,2,0,0,1,-,-99,-99,
remind,foam,59,2.455,0.795,16,4,2,0,1,0,-,-99,-99,
bullet,walkway,70,8.671,0.639,37,5,2,0,1,0,-,-99,-99,
pea,bathtub,71,2.782,0.731,29,6,2,0,1,0,-,-99,-99,
find,clown,65,3.88,0.958,3,7,2,0,1,0,-,-99,-99,
banner,glide,8,2.387,0.89,25,8,2,1,1,1,boardwalk,3.926,2.189,
pork,emperor,100,1.633,1.063,8,9,2,0,0,1,-,-99,-99,
anger,decay,100,1.84,0.937,0,10,2,0,1,0,-,-99,-99,
biology,temper,1,1.839,1.008,18,11,2,1,1,1,pork,11.518,8.197,
climax,saucer,100,2.234,0.808,22,12,2,0,0,1,-,-99,-99,
prison,loaf,60,2.61,0.935,39,13,2,0,1,0,-,-99,-99,
risk,zero,24,2.709,0.659,26,14,2,1,1,1,zero,3.603,2.21,
collect,loyalty,30,1.974,0.822,2,15,2,1,0,0,debt,2.527,1.612,
knock,otter,31,4.47,0.59,32,16,2,0,0,1,-,-99,-99,
bacon,feud,70,4.394,0.876,15,17,2,0,0,1,-,-99,-99,
link,crisis,30,2.635,0.903,7,18,2,1,0,0,reward,4.641,2.471,
glue,force,32,3.722,0.684,5,19,2,0,0,1,-,-99,-99,
date,laugh,18,1.778,0.676,27,20,2,1,0,0,clown,3.84,2.348,
process,joker,33,2.018,0.714,10,21,2,1,1,1,roach,4.674,3.435,
forest,knob,27,2.268,1.12,17,22,2,1,0,0,bandit,4.098,2.84,
shrink,mafia,29,2.012,0.53,1,23,2,1,0,0,roach,6.373,1.518,
plant,worm,69,3.1,0.934,19,24,2,0,0,1,-,-99,-99,
fan,feature,29,5.754,1.29,9,25,2,1,1,1,reward,4.465,3.173,
replace,roach,30,2.612,0.65,12,26,2,0,0,1,-,-99,-99,
fee,chowder,100,2.09,1.202,31,27,2,0,1,0,-,-99,-99,
copy,bedroom,18,3.527,1.062,36,28,2,1,1,1,printer,2.83,1.738,
visit,glove,32,2.068,0.911,33,29,2,1,1,1,bandit,3.827,2.124,
chicken,beet,18,2.066,0.663,38,30,2,1,0,0,chowder,4.663,1.961,
need,faucet,65,3.597,1.394,6,31,2,0,1,0,-,-99,-99,
caring,skirt,19,1.542,0.649,4,32,2,1,0,0,roach,13.41,12.199,
want,ascent,71,2.562,0.954,34,33,2,0,1,0,-,-99,-99,
capital,figure,25,3.545,0.687,11,34,2,1,0,0,risk,13.662,11.912,
rock,milk,100,1.612,0.811,35,35,2,0,0,1,-,-99,-99,
grip,beach,70,1.676,0.897,14,36,2,0,1,0,-,-99,-99,
smother,surgery,17,3.793,0.749,30,37,2,1,1,1,milk,4.386,1.608,
nerve,bumper,41,2.321,0.702,23,38,2,1,1,1,capital,3.3,1.936,
port,cinema,49,2.632,0.654,24,39,2,1,1,1,dock,3.148,1.882,
bleach,ruin,28,2.355,0.6,21,40,2,1,0,0,roach,3.176,1.701,
nerve,bumper,41,2.321,0.702,23,1,3,1,1,1,call,4.301,3.016,
shrink,mafia,29,2.012,0.53,1,2,3,1,0,0,wrap,2.871,1.236,
replace,roach,30,2.612,0.65,12,3,3,0,0,1,-,-99,-99,
climax,saucer,100,2.234,0.808,22,4,3,0,0,1,-,-99,-99,
bacon,feud,70,4.394,0.876,15,5,3,0,0,1,-,-99,-99,
fee,chowder,100,2.09,1.202,31,6,3,0,1,0,-,-99,-99,
knock,otter,31,4.47,0.59,32,7,3,0,0,1,-,-99,-99,
bullet,walkway,70,8.671,0.639,37,8,3,0,1,0,-,-99,-99,
pork,emperor,100,1.633,1.063,8,9,3,0,0,1,-,-99,-99,
pea,bathtub,71,2.782,0.731,29,10,3,0,1,0,-,-99,-99,
glue,force,32,3.722,0.684,5,11,3,0,0,1,-,-99,-99,
plant,worm,69,3.1,0.934,19,12,3,0,0,1,-,-99,-99,
copy,bedroom,18,3.527,1.062,36,13,3,1,1,1,printer,5.321,3.723,
smother,surgery,17,3.793,0.749,30,14,3,1,1,1,roach,2.509,1.41,
link,crisis,30,2.635,0.903,7,15,3,1,0,0,capital,2.875,1.527,
anger,decay,100,1.84,0.937,0,16,3,0,1,0,-,-99,-99,
rock,milk,100,1.612,0.811,35,17,3,0,0,1,-,-99,-99,
process,joker,33,2.018,0.714,10,18,3,1,1,1,due,11.186,9.27,
mill,feast,69,2.293,0.836,28,19,3,0,0,1,-,-99,-99,
