word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
banner,glide,1,1,-99,-99,-99,-99,-99,
grip,beach,2,1,-99,-99,-99,-99,-99,
process,joker,3,1,-99,-99,-99,-99,-99,
bacon,feud,4,1,-99,-99,-99,-99,-99,
date,laugh,5,1,-99,-99,-99,-99,-99,
fan,feature,6,1,-99,-99,-99,-99,-99,
pea,bathtub,7,1,-99,-99,-99,-99,-99,
fee,chowder,8,1,-99,-99,-99,-99,-99,
smother,surgery,9,1,-99,-99,-99,-99,-99,
calf,annoy,10,1,-99,-99,-99,-99,-99,
collect,loyalty,11,1,-99,-99,-99,-99,-99,
climax,saucer,12,1,-99,-99,-99,-99,-99,
bias,sirloin,13,1,-99,-99,-99,-99,-99,
chicken,beet,14,1,-99,-99,-99,-99,-99,
visit,glove,15,1,-99,-99,-99,-99,-99,
prison,loaf,16,1,-99,-99,-99,-99,-99,
forest,knob,17,1,-99,-99,-99,-99,-99,
mill,feast,18,1,-99,-99,-99,-99,-99,
remind,foam,19,1,-99,-99,-99,-99,-99,
shrink,mafia,20,1,-99,-99,-99,-99,-99,
knock,otter,21,1,-99,-99,-99,-99,-99,
replace,roach,22,1,-99,-99,-99,-99,-99,
risk,zero,23,1,-99,-99,-99,-99,-99,
port,cinema,24,1,-99,-99,-99,-99,-99,
glue,force,25,1,-99,-99,-99,-99,-99,
biology,temper,26,1,-99,-99,-99,-99,-99,
anger,decay,27,1,-99,-99,-99,-99,-99,
pork,emperor,28,1,-99,-99,-99,-99,-99,
caring,skirt,29,1,-99,-99,-99,-99,-99,
link,crisis,30,1,-99,-99,-99,-99,-99,
plant,worm,31,1,-99,-99,-99,-99,-99,
bullet,walkway,32,1,-99,-99,-99,-99,-99,
bleach,ruin,33,1,-99,-99,-99,-99,-99,
rock,milk,34,1,-99,-99,-99,-99,-99,
capital,figure,35,1,-99,-99,-99,-99,-99,
need,faucet,36,1,-99,-99,-99,-99,-99,
find,clown,37,1,-99,-99,-99,-99,-99,
copy,bedroom,38,1,-99,-99,-99,-99,-99,
nerve,bumper,39,1,-99,-99,-99,-99,-99,
want,ascent,40,1,-99,-99,-99,-99,-99,
pea,bathtub,1,2,-99,-99,-99,-99,-99,
prison,loaf,2,2,-99,-99,-99,-99,-99,
knock,otter,3,2,-99,-99,-99,-99,-99,
caring,skirt,4,2,-99,-99,-99,-99,-99,
bacon,feud,5,2,-99,-99,-99,-99,-99,
port,cinema,6,2,-99,-99,-99,-99,-99,
remind,foam,7,2,-99,-99,-99,-99,-99,
date,laugh,8,2,-99,-99,-99,-99,-99,
collect,loyalty,9,2,-99,-99,-99,-99,-99,
fan,feature,10,2,-99,-99,-99,-99,-99,
climax,saucer,11,2,-99,-99,-99,-99,-99,
nerve,bumper,12,2,-99,-99,-99,-99,-99,
bleach,ruin,13,2,-99,-99,-99,-99,-99,
glue,force,14,2,-99,-99,-99,-99,-99,
biology,temper,15,2,-99,-99,-99,-99,-99,
want,ascent,16,2,-99,-99,-99,-99,-99,
bias,sirloin,17,2,-99,-99,-99,-99,-99,
find,clown,18,2,-99,-99,-99,-99,-99,
plant,worm,19,2,-99,-99,-99,-99,-99,
process,joker,20,2,-99,-99,-99,-99,-99,
rock,milk,21,2,-99,-99,-99,-99,-99,
smother,surgery,22,2,-99,-99,-99,-99,-99,
forest,knob,23,2,-99,-99,-99,-99,-99,
mill,feast,24,2,-99,-99,-99,-99,-99,
capital,figure,25,2,-99,-99,-99,-99,-99,
need,faucet,26,2,-99,-99,-99,-99,-99,
fee,chowder,27,2,-99,-99,-99,-99,-99,
grip,beach,28,2,-99,-99,-99,-99,-99,
shrink,mafia,29,2,-99,-99,-99,-99,-99,
copy,bedroom,30,2,-99,-99,-99,-99,-99,
calf,annoy,31,2,-99,-99,-99,-99,-99,
anger,decay,32,2,-99,-99,-99,-99,-99,
replace,roach,33,2,-99,-99,-99,-99,-99,
visit,glove,34,2,-99,-99,-99,-99,-99,
banner,glide,35,2,-99,-99,-99,-99,-99,
chicken,beet,36,2,-99,-99,-99,-99,-99,
pork,emperor,37,2,-99,-99,-99,-99,-99,
risk,zero,38,2,-99,-99,-99,-99,-99,
bullet,walkway,39,2,-99,-99,-99,-99,-99,
link,crisis,40,2,-99,-99,-99,-99,-99,
anger,decay,1,3,1,8.248,5.311,0,18.008,
remind,foam,2,3,6,6.944,4.101,0,2.109,
bullet,walkway,3,3,2,4.823,1.485,0,1.376,
capital,figure,4,3,6,5.983,2.01,0,1.943,
forest,knob,5,3,6,4.228,1.743,0,1.232,
bleach,ruin,6,3,7,3.233,1.211,0,1.674,
climax,saucer,7,3,4,3.514,1.506,0,1.221,
want,ascent,8,3,3,3.407,1.336,0,1.119,
link,crisis,9,3,4,3.291,1.751,0,1.225,
process,joker,10,3,4,3.28,1.525,0,0.894,
bacon,feud,11,3,1,4.76,2.532,0,1.135,
grip,beach,12,3,1,2.629,1.506,0,0.858,
port,cinema,13,3,1,2.331,1.224,0,0.929,
visit,glove,14,3,1,3.474,1.343,0,1.065,
pea,bathtub,15,3,5,4.461,1.942,0,1.101,
banner,glide,16,3,3,2.871,1.575,0,0.839,
pork,emperor,17,3,4,3.708,1.296,0,2.748,
nerve,bumper,18,3,1,2.535,1.213,0,1.229,
date,laugh,19,3,1,3.046,1.524,0,1.148,
smother,surgery,20,3,6,3.673,1.561,0,1.665,
replace,roach,21,3,4,4.073,2.041,1,5.477,
caring,skirt,22,3,10,4.657,3.368,1,8.902,
prison,loaf,23,3,8,4.969,3.347,1,1.189,
calf,annoy,24,3,9,3.051,1.369,1,1.337,
knock,otter,25,3,6,3.291,1.621,1,1.083,
fan,feature,26,3,8,4.678,1.503,1,1.077,
risk,zero,27,3,9,3.262,1.152,1,1.085,
rock,milk,28,3,25,7.82,6.245,1,0.934,
plant,worm,29,3,6,3.415,1.734,1,1.144,
shrink,mafia,30,3,9,2.365,1.098,1,0.883,
copy,bedroom,31,3,6,2.827,1.411,1,1.369,
fee,chowder,32,3,13,3.015,1.631,1,0.883,
bias,sirloin,33,3,26,2.317,1.225,1,1.598,
need,faucet,34,3,12,3.151,1.135,1,1.099,
chicken,beet,35,3,78,5.405,2.126,1,1.131,
glue,force,36,3,14,3.147,1.822,1,1.345,
collect,loyalty,37,3,18,2.833,1.368,1,1.193,
find,clown,38,3,19,2.527,1.101,1,0.912,
biology,temper,39,3,20,3.692,1.558,1,0.887,
mill,feast,40,3,69,4.445,2.214,1,1.144,

