word1,word2,trial,list,jol,jolrt,jolrtfirst,choice,choicert,
bleach,ruin,1,1,-99,-99,-99,-99,-99,
need,faucet,2,1,-99,-99,-99,-99,-99,
want,ascent,3,1,-99,-99,-99,-99,-99,
biology,temper,4,1,-99,-99,-99,-99,-99,
bullet,walkway,5,1,-99,-99,-99,-99,-99,
nerve,bumper,6,1,-99,-99,-99,-99,-99,
plant,worm,7,1,-99,-99,-99,-99,-99,
chicken,beet,8,1,-99,-99,-99,-99,-99,
grip,beach,9,1,-99,-99,-99,-99,-99,
visit,glove,10,1,-99,-99,-99,-99,-99,
collect,loyalty,11,1,-99,-99,-99,-99,-99,
pea,bathtub,12,1,-99,-99,-99,-99,-99,
fee,chowder,13,1,-99,-99,-99,-99,-99,
fan,feature,14,1,-99,-99,-99,-99,-99,
link,crisis,15,1,-99,-99,-99,-99,-99,
replace,roach,16,1,-99,-99,-99,-99,-99,
capital,figure,17,1,-99,-99,-99,-99,-99,
smother,surgery,18,1,-99,-99,-99,-99,-99,
copy,bedroom,19,1,-99,-99,-99,-99,-99,
risk,zero,20,1,-99,-99,-99,-99,-99,
port,cinema,21,1,-99,-99,-99,-99,-99,
pork,emperor,22,1,-99,-99,-99,-99,-99,
mill,feast,23,1,-99,-99,-99,-99,-99,
date,laugh,24,1,-99,-99,-99,-99,-99,
forest,knob,25,1,-99,-99,-99,-99,-99,
shrink,mafia,26,1,-99,-99,-99,-99,-99,
anger,decay,27,1,-99,-99,-99,-99,-99,
banner,glide,28,1,-99,-99,-99,-99,-99,
bias,sirloin,29,1,-99,-99,-99,-99,-99,
knock,otter,30,1,-99,-99,-99,-99,-99,
remind,foam,31,1,-99,-99,-99,-99,-99,
find,clown,32,1,-99,-99,-99,-99,-99,
climax,saucer,33,1,-99,-99,-99,-99,-99,
bacon,feud,34,1,-99,-99,-99,-99,-99,
glue,force,35,1,-99,-99,-99,-99,-99,
caring,skirt,36,1,-99,-99,-99,-99,-99,
prison,loaf,37,1,-99,-99,-99,-99,-99,
process,joker,38,1,-99,-99,-99,-99,-99,
rock,milk,39,1,-99,-99,-99,-99,-99,
calf,annoy,40,1,-99,-99,-99,-99,-99,
prison,loaf,1,2,-99,-99,-99,-99,-99,
collect,loyalty,2,2,-99,-99,-99,-99,-99,
mill,feast,3,2,-99,-99,-99,-99,-99,
find,clown,4,2,-99,-99,-99,-99,-99,
fan,feature,5,2,-99,-99,-99,-99,-99,
copy,bedroom,6,2,-99,-99,-99,-99,-99,
process,joker,7,2,-99,-99,-99,-99,-99,
pork,emperor,8,2,-99,-99,-99,-99,-99,
want,ascent,9,2,-99,-99,-99,-99,-99,
glue,force,10,2,-99,-99,-99,-99,-99,
grip,beach,11,2,-99,-99,-99,-99,-99,
pea,bathtub,12,2,-99,-99,-99,-99,-99,
bleach,ruin,13,2,-99,-99,-99,-99,-99,
chicken,beet,14,2,-99,-99,-99,-99,-99,
banner,glide,15,2,-99,-99,-99,-99,-99,
nerve,bumper,16,2,-99,-99,-99,-99,-99,
caring,skirt,17,2,-99,-99,-99,-99,-99,
forest,knob,18,2,-99,-99,-99,-99,-99,
shrink,mafia,19,2,-99,-99,-99,-99,-99,
climax,saucer,20,2,-99,-99,-99,-99,-99,
