word1,word2,jol,jolrt,jolrtfirst,jolrank,trial,list,praccond,choice,hondis,response,rt,rtfirst,
link,crisis,100,3.502,2.639,39,1,1,0,1,0,-,-99,-99,
remind,foam,1,2.183,1.439,7,2,1,1,0,0,roof,10.491,8.551,
smother,surgery,100,3.71,3.029,33,3,1,0,1,0,-,-99,-99,
bacon,feud,98,1.734,0.87,14,4,1,0,0,1,-,-99,-99,
plant,worm,30,3.952,2.72,4,5,1,0,0,1,-,-99,-99,
bias,sirloin,1,2.271,1.32,10,6,1,1,0,0,food,6.076,5.348,
want,ascent,1,2.566,1.383,15,7,1,0,0,1,-,-99,-99,
replace,roach,1,1.878,1.151,9,8,1,1,0,0,bedroom,4.381,2.745,
visit,glove,1,3.31,1.781,35,9,1,1,0,0,doctor,2.566,1.448,
banner,glide,100,2.667,1.964,27,10,1,1,1,1,glide,2.582,1.177,
climax,saucer,1,6.254,5.432,24,11,1,1,0,0,crunch,6.854,2.312,
glue,force,11,2.141,1.189,6,12,1,1,1,1,stick,5.319,4.609,
collect,loyalty,1,6.536,5.528,12,13,1,0,0,1,-,-99,-99,
bullet,walkway,100,3.279,2.392,32,14,1,0,1,0,-,-99,-99,
fee,chowder,1,2.419,1.595,30,15,1,1,0,0,damage,8.435,5.876,
port,cinema,1,2.711,1.807,5,16,1,1,0,0,river,3.167,2.359,
pea,bathtub,100,2.135,1.339,1,17,1,0,1,0,-,-99,-99,
chicken,beet,1,1.998,1.198,17,18,1,1,1,1,dinner,3.853,2.551,
caring,skirt,5,3.695,2.438,25,19,1,0,0,1,-,-99,-99,
capital,figure,14,7.839,6.879,38,20,1,0,0,1,-,-99,-99,
calf,annoy,100,2.367,1.631,29,21,1,0,1,0,-,-99,-99,
fan,feature,1,2.405,1.35,22,22,1,1,0,0,tube,3.211,2.517,
mill,feast,32,2.582,1.527,11,23,1,0,0,1,-,-99,-99,
anger,decay,30,5.102,4.223,28,24,1,0,0,1,-,-99,-99,
find,clown,100,4.839,3.774,23,25,1,1,1,1,clown,3.861,3.057,
knock,otter,1,4.934,3.83,3,26,1,1,0,0,door,3.358,2.695,
prison,loaf,100,2.214,1.39,19,27,1,0,1,0,-,-99,-99,
process,joker,10,3.543,2.774,8,28,1,0,0,1,-,-99,-99,
need,faucet,1,1.853,1.081,37,29,1,1,1,1,bleach,7.693,6.76,
shrink,mafia,53,4.272,3.399,31,30,1,1,1,1,mafia,3.351,2.521,
rock,milk,100,5.486,4.766,16,31,1,1,1,1,milk,3.702,1.41,
nerve,bumper,100,1.886,1.222,0,32,1,0,1,0,-,-99,-99,
biology,temper,1,8.895,8.015,13,33,1,0,0,1,-,-99,-99,
copy,bedroom,11,3.118,2.11,26,34,1,1,1,1,bedroom,3.467,2.469,
forest,knob,100,2.238,1.509,34,35,1,0,1,0,-,-99,-99,
grip,beach,1,2.031,1.36,18,36,1,1,1,1,water,7.598,3.631,
date,laugh,100,3.134,1.183,21,37,1,0,1,0,-,-99,-99,
risk,zero,1,21.105,20.403,36,38,1,1,0,0,dinner,5.51,4.726,
bleach,ruin,100,2.311,1.471,2,39,1,0,1,0,-,-99,-99,
pork,emperor,87,2.047,1.39,20,40,1,1,1,1,loaft,5.068,3.902,
fan,feature,1,2.405,1.35,22,1,2,1,0,0,speed,3.238,2.225,
anger,decay,30,5.102,4.223,28,2,2,0,0,1,-,-99,-99,
find,clown,100,4.839,3.774,23,3,2,1,1,1,clown,5.078,2.272,
bleach,ruin,100,2.311,1.471,2,4,2,0,1,0,-,-99,-99,
prison,loaf,100,2.214,1.39,19,5,2,0,1,0,-,-99,-99,
chicken,beet,1,1.998,1.198,17,6,2,1,1,1,dinner,3.406,2.191,
bacon,feud,98,1.734,0.87,14,7,2,0,0,1,-,-99,-99,
pea,bathtub,100,2.135,1.339,1,8,2,0,1,0,-,-99,-99,
calf,annoy,100,2.367,1.631,29,9,2,0,1,0,-,-99,-99,
banner,glide,100,2.667,1.964,27,10,2,1,1,1,glide,3.803,2.407,
visit,glove,1,3.31,1.781,35,11,2,1,0,0,home,3.551,3.008,
plant,worm,30,3.952,2.72,4,12,2,0,0,1,-,-99,-99,
copy,bedroom,11,3.118,2.11,26,13,2,1,1,1,bedroom,3.706,1.94,
want,ascent,1,2.566,1.383,15,14,2,0,0,1,-,-99,-99,
replace,roach,1,1.878,1.151,9,15,2,1,0,0,loaf,3.989,3.15,
biology,temper,1,8.895,8.015,13,16,2,0,0,1,-,-99,-99,
capital,figure,14,7.839,6.879,38,17,2,0,0,1,-,-99,-99,
risk,zero,1,21.105,20.403,36,18,2,1,0,0,taken,6.758,5.998,
