word1,word2,jol,jolrt,jolrtfirst,trial,list,
nerve,bumper,-99,-99,-99,1,1,
visit,glove,-99,-99,-99,2,1,
remind,foam,-99,-99,-99,3,1,
smother,surgery,-99,-99,-99,4,1,
shrink,mafia,-99,-99,-99,5,1,
fan,feature,-99,-99,-99,6,1,
capital,figure,-99,-99,-99,7,1,
bias,sirloin,-99,-99,-99,8,1,
need,faucet,-99,-99,-99,9,1,
anger,decay,-99,-99,-99,10,1,
replace,roach,-99,-99,-99,11,1,
fee,chowder,-99,-99,-99,12,1,
grip,beach,-99,-99,-99,13,1,
knock,otter,-99,-99,-99,14,1,
glue,force,-99,-99,-99,15,1,
date,laugh,-99,-99,-99,16,1,
port,cinema,-99,-99,-99,17,1,
calf,annoy,-99,-99,-99,18,1,
forest,knob,-99,-99,-99,19,1,
bacon,feud,-99,-99,-99,20,1,
caring,skirt,-99,-99,-99,21,1,
rock,milk,-99,-99,-99,22,1,
banner,glide,-99,-99,-99,23,1,
plant,worm,-99,-99,-99,24,1,
chicken,beet,-99,-99,-99,25,1,
bleach,ruin,-99,-99,-99,26,1,
want,ascent,-99,-99,-99,27,1,
mill,feast,-99,-99,-99,28,1,
risk,zero,-99,-99,-99,29,1,
collect,loyalty,-99,-99,-99,30,1,
bullet,walkway,-99,-99,-99,31,1,
link,crisis,-99,-99,-99,32,1,
prison,loaf,-99,-99,-99,33,1,
pea,bathtub,-99,-99,-99,34,1,
find,clown,-99,-99,-99,35,1,
pork,emperor,-99,-99,-99,36,1,
process,joker,-99,-99,-99,37,1,
biology,temper,-99,-99,-99,38,1,
copy,bedroom,-99,-99,-99,39,1,
climax,saucer,-99,-99,-99,40,1,
visit,glove,-99,-99,-99,1,2,
bullet,walkway,-99,-99,-99,2,2,
remind,foam,-99,-99,-99,3,2,
smother,surgery,-99,-99,-99,4,2,
mill,feast,-99,-99,-99,5,2,
prison,loaf,-99,-99,-99,6,2,
risk,zero,-99,-99,-99,7,2,
nerve,bumper,-99,-99,-99,8,2,
link,crisis,-99,-99,-99,9,2,
bacon,feud,-99,-99,-99,10,2,
shrink,mafia,-99,-99,-99,11,2,
need,faucet,-99,-99,-99,12,2,
caring,skirt,-99,-99,-99,13,2,
capital,figure,-99,-99,-99,14,2,
collect,loyalty,-99,-99,-99,15,2,
copy,bedroom,-99,-99,-99,16,2,
date,laugh,-99,-99,-99,17,2,
port,cinema,-99,-99,-99,18,2,
chicken,beet,-99,-99,-99,19,2,
pork,emperor,-99,-99,-99,20,2,
process,joker,-99,-99,-99,21,2,
knock,otter,-99,-99,-99,22,2,
glue,force,-99,-99,-99,23,2,
bleach,ruin,-99,-99,-99,24,2,
bias,sirloin,-99,-99,-99,25,2,
fee,chowder,-99,-99,-99,26,2,
forest,knob,-99,-99,-99,27,2,
anger,decay,-99,-99,-99,28,2,
find,clown,-99,-99,-99,29,2,
banner,glide,-99,-99,-99,30,2,
fan,feature,-99,-99,-99,31,2,
calf,annoy,-99,-99,-99,32,2,
want,ascent,-99,-99,-99,33,2,
biology,temper,-99,-99,-99,34,2,
climax,saucer,-99,-99,-99,35,2,
plant,worm,-99,-99,-99,36,2,
pea,bathtub,-99,-99,-99,37,2,
grip,beach,-99,-99,-99,38,2,
replace,roach,-99,-99,-99,39,2,
rock,milk,-99,-99,-99,40,2,
bullet,walkway,23,8.546,7.325,1,3,
fee,chowder,30,5.012,3.81,2,3,
pea,bathtub,87,3.655,1.979,3,3,
anger,decay,74,2.445,1.267,4,3,
grip,beach,12,5.599,4.226,5,3,
plant,worm,39,3.907,2.23,6,3,
calf,annoy,26,5.841,4.071,7,3,
bias,sirloin,12,8.183,4.881,8,3,
collect,loyalty,99,2.506,0.995,9,3,
fan,feature,62,2.279,1.082,10,3,
date,laugh,100,2.574,1.487,11,3,
find,clown,28,7.24,5.503,12,3,
chicken,beet,44,2.733,1.004,13,3,
shrink,mafia,70,4.876,3.702,14,3,
prison,loaf,13,6.977,5.687,15,3,
need,faucet,50,5.459,3.627,16,3,
bleach,ruin,100,2.212,1.024,17,3,
process,joker,61,5.604,4.139,18,3,
link,crisis,79,4.879,3.751,19,3,
visit,glove,35,4.791,3.446,20,3,
copy,bedroom,15,5.883,3.559,21,3,
remind,foam,50,6.369,3.712,22,3,
pork,emperor,69,5.743,4.71,23,3,
want,ascent,44,2.598,0.882,24,3,
glue,force,100,2.422,1.312,25,3,
climax,saucer,51,2.411,0.772,26,3,
forest,knob,41,2.218,0.869,27,3,
biology,temper,88,3.271,0.93,28,3,
banner,glide,95,2.643,0.759,29,3,
replace,roach,51,2.221,0.864,30,3,
knock,otter,39,2.056,0.776,31,3,
smother,surgery,24,5.377,3.82,32,3,
capital,figure,100,1.911,0.882,33,3,
mill,feast,76,2.743,0.966,34,3,
bacon,feud,41,5.391,0.949,35,3,
rock,milk,25,7.307,5.381,36,3,
port,cinema,50,2.149,0.725,37,3,
caring,skirt,56,1.8,0.782,38,3,
nerve,bumper,34,5.579,4.608,39,3,
risk,zero,62,2.34,1.063,40,3,

