word1,word2,jol,jolrt,jolrtfirst,trial,list,
capital,figure,-99,-99,-99,1,1,
pork,emperor,-99,-99,-99,2,1,
plant,worm,-99,-99,-99,3,1,
glue,force,-99,-99,-99,4,1,
nerve,bumper,-99,-99,-99,5,1,
knock,otter,-99,-99,-99,6,1,
mill,feast,-99,-99,-99,7,1,
copy,bedroom,-99,-99,-99,8,1,
shrink,mafia,-99,-99,-99,9,1,
find,clown,-99,-99,-99,10,1,
bleach,ruin,-99,-99,-99,11,1,
risk,zero,-99,-99,-99,12,1,
bullet,walkway,-99,-99,-99,13,1,
prison,loaf,-99,-99,-99,14,1,
port,cinema,-99,-99,-99,15,1,
bacon,feud,-99,-99,-99,16,1,
replace,roach,-99,-99,-99,17,1,
process,joker,-99,-99,-99,18,1,
remind,foam,-99,-99,-99,19,1,
pea,bathtub,-99,-99,-99,20,1,
anger,decay,-99,-99,-99,21,1,
smother,surgery,-99,-99,-99,22,1,
banner,glide,-99,-99,-99,23,1,
chicken,beet,-99,-99,-99,24,1,
collect,loyalty,-99,-99,-99,25,1,
calf,annoy,-99,-99,-99,26,1,
grip,beach,-99,-99,-99,27,1,
need,faucet,-99,-99,-99,28,1,
biology,temper,-99,-99,-99,29,1,
climax,saucer,-99,-99,-99,30,1,
link,crisis,-99,-99,-99,31,1,
rock,milk,-99,-99,-99,32,1,
fee,chowder,-99,-99,-99,33,1,
visit,glove,-99,-99,-99,34,1,
forest,knob,-99,-99,-99,35,1,
bias,sirloin,-99,-99,-99,36,1,
fan,feature,-99,-99,-99,37,1,
caring,skirt,-99,-99,-99,38,1,
want,ascent,-99,-99,-99,39,1,
date,laugh,-99,-99,-99,40,1,
calf,annoy,-99,-99,-99,1,2,
process,joker,-99,-99,-99,2,2,
bullet,walkway,-99,-99,-99,3,2,
bacon,feud,-99,-99,-99,4,2,
copy,bedroom,-99,-99,-99,5,2,
bleach,ruin,-99,-99,-99,6,2,
grip,beach,-99,-99,-99,7,2,
smother,surgery,-99,-99,-99,8,2,
bias,sirloin,-99,-99,-99,9,2,
collect,loyalty,-99,-99,-99,10,2,
replace,roach,-99,-99,-99,11,2,
climax,saucer,-99,-99,-99,12,2,
link,crisis,-99,-99,-99,13,2,
need,faucet,-99,-99,-99,14,2,
fan,feature,-99,-99,-99,15,2,
biology,temper,-99,-99,-99,16,2,
port,cinema,-99,-99,-99,17,2,
risk,zero,-99,-99,-99,18,2,
plant,worm,-99,-99,-99,19,2,
pea,bathtub,-99,-99,-99,20,2,
fee,chowder,-99,-99,-99,21,2,
prison,loaf,-99,-99,-99,22,2,
caring,skirt,-99,-99,-99,23,2,
anger,decay,-99,-99,-99,24,2,
find,clown,-99,-99,-99,25,2,
want,ascent,-99,-99,-99,26,2,
forest,knob,-99,-99,-99,27,2,
glue,force,-99,-99,-99,28,2,
banner,glide,-99,-99,-99,29,2,
nerve,bumper,-99,-99,-99,30,2,
chicken,beet,-99,-99,-99,31,2,
pork,emperor,-99,-99,-99,32,2,
shrink,mafia,-99,-99,-99,33,2,
remind,foam,-99,-99,-99,34,2,
rock,milk,-99,-99,-99,35,2,
knock,otter,-99,-99,-99,36,2,
date,laugh,-99,-99,-99,37,2,
mill,feast,-99,-99,-99,38,2,
capital,figure,-99,-99,-99,39,2,
visit,glove,-99,-99,-99,40,2,
pea,bathtub,3,5.952,3.224,1,3,
fee,chowder,2,3.825,1.361,2,3,
glue,force,73,5.048,1.554,3,3,
banner,glide,73,2.756,1.439,4,3,
copy,bedroom,8,2.346,0.887,5,3,
plant,worm,20,2.339,1.191,6,3,
bacon,feud,11,2.362,1.064,7,3,
climax,saucer,6,1.85,0.782,8,3,
need,faucet,10,1.671,0.712,9,3,
rock,milk,82,3.453,2.021,10,3,
calf,annoy,19,1.834,0.92,11,3,
shrink,mafia,15,1.786,0.781,12,3,
fan,feature,12,2.959,1.405,13,3,
risk,zero,14,2.585,1.432,14,3,
nerve,bumper,15,2.315,1.319,15,3,
bias,sirloin,13,2.324,1.233,16,3,
chicken,beet,76,3.005,1.736,17,3,
biology,temper,14,2.223,0.922,18,3,
smother,surgery,17,1.969,0.861,19,3,
prison,loaf,100,2.314,1.09,20,3,
collect,loyalty,16,3.623,2.268,21,3,
visit,glove,9,1.648,0.828,22,3,
anger,decay,16,1.385,0.597,23,3,
forest,knob,28,2.633,1.897,24,3,
capital,figure,18,1.394,0.721,25,3,
link,crisis,14,1.615,0.796,26,3,
port,cinema,17,1.372,0.661,27,3,
mill,feast,18,1.198,0.425,28,3,
knock,otter,19,2.494,0.914,29,3,
grip,beach,20,1.625,0.921,30,3,
replace,roach,16,1.293,0.479,31,3,
want,ascent,16,1.254,0.573,32,3,
pork,emperor,93,4.127,1.137,33,3,
process,joker,17,1.331,0.797,34,3,
remind,foam,15,0.888,0.379,35,3,
bullet,walkway,14,1.417,0.472,36,3,
date,laugh,17,1.418,0.666,37,3,
caring,skirt,32,1.996,1.191,38,3,
find,clown,17,1.19,0.564,39,3,
bleach,ruin,24,1.603,0.839,40,3,

