word1,word2,jol,jolrt,jolrtfirst,trial,list,
bacon,feud,-99,-99,-99,1,1,
rock,milk,-99,-99,-99,2,1,
climax,saucer,-99,-99,-99,3,1,
glue,force,-99,-99,-99,4,1,
copy,bedroom,-99,-99,-99,5,1,
pea,bathtub,-99,-99,-99,6,1,
bullet,walkway,-99,-99,-99,7,1,
port,cinema,-99,-99,-99,8,1,
prison,loaf,-99,-99,-99,9,1,
pork,emperor,-99,-99,-99,10,1,
risk,zero,-99,-99,-99,11,1,
grip,beach,-99,-99,-99,12,1,
caring,skirt,-99,-99,-99,13,1,
banner,glide,-99,-99,-99,14,1,
forest,knob,-99,-99,-99,15,1,
capital,figure,-99,-99,-99,16,1,
shrink,mafia,-99,-99,-99,17,1,
knock,otter,-99,-99,-99,18,1,
replace,roach,-99,-99,-99,19,1,
nerve,bumper,-99,-99,-99,20,1,
collect,loyalty,-99,-99,-99,21,1,
link,crisis,-99,-99,-99,22,1,
bias,sirloin,-99,-99,-99,23,1,
visit,glove,-99,-99,-99,24,1,
find,clown,-99,-99,-99,25,1,
date,laugh,-99,-99,-99,26,1,
remind,foam,-99,-99,-99,27,1,
want,ascent,-99,-99,-99,28,1,
chicken,beet,-99,-99,-99,29,1,
anger,decay,-99,-99,-99,30,1,
plant,worm,-99,-99,-99,31,1,
fan,feature,-99,-99,-99,32,1,
biology,temper,-99,-99,-99,33,1,
smother,surgery,-99,-99,-99,34,1,
mill,feast,-99,-99,-99,35,1,
calf,annoy,-99,-99,-99,36,1,
process,joker,-99,-99,-99,37,1,
fee,chowder,-99,-99,-99,38,1,
bleach,ruin,-99,-99,-99,39,1,
need,faucet,-99,-99,-99,40,1,
date,laugh,-99,-99,-99,1,2,
pea,bathtub,-99,-99,-99,2,2,
biology,temper,-99,-99,-99,3,2,
bleach,ruin,-99,-99,-99,4,2,
fee,chowder,-99,-99,-99,5,2,
process,joker,-99,-99,-99,6,2,
capital,figure,-99,-99,-99,7,2,
link,crisis,-99,-99,-99,8,2,
rock,milk,-99,-99,-99,9,2,
risk,zero,-99,-99,-99,10,2,
plant,worm,-99,-99,-99,11,2,
smother,surgery,-99,-99,-99,12,2,
calf,annoy,-99,-99,-99,13,2,
chicken,beet,-99,-99,-99,14,2,
visit,glove,-99,-99,-99,15,2,
fan,feature,-99,-99,-99,16,2,
knock,otter,-99,-99,-99,17,2,
nerve,bumper,-99,-99,-99,18,2,
bacon,feud,-99,-99,-99,19,2,
find,clown,-99,-99,-99,20,2,
need,faucet,-99,-99,-99,21,2,
want,ascent,-99,-99,-99,22,2,
grip,beach,-99,-99,-99,23,2,
port,cinema,-99,-99,-99,24,2,
bias,sirloin,-99,-99,-99,25,2,
collect,loyalty,-99,-99,-99,26,2,
copy,bedroom,-99,-99,-99,27,2,
caring,skirt,-99,-99,-99,28,2,
remind,foam,-99,-99,-99,29,2,
shrink,mafia,-99,-99,-99,30,2,
forest,knob,-99,-99,-99,31,2,
prison,loaf,-99,-99,-99,32,2,
mill,feast,-99,-99,-99,33,2,
anger,decay,-99,-99,-99,34,2,
glue,force,-99,-99,-99,35,2,
banner,glide,-99,-99,-99,36,2,
pork,emperor,-99,-99,-99,37,2,
bullet,walkway,-99,-99,-99,38,2,
replace,roach,-99,-99,-99,39,2,
climax,saucer,-99,-99,-99,40,2,
bias,sirloin,17,7.479,6.001,1,3,
bullet,walkway,100,5.023,3.595,2,3,
glue,force,40,6.479,5.293,3,3,
want,ascent,4,4.497,1.748,4,3,
caring,skirt,100,4.061,2.802,5,3,
remind,foam,19,2.79,1.627,6,3,
anger,decay,19,5.418,4.503,7,3,
copy,bedroom,100,3.185,1.886,8,3,
shrink,mafia,100,3.42,2.318,9,3,
grip,beach,100,5.717,4.159,10,3,
plant,worm,100,3.914,2.874,11,3,
pea,bathtub,100,3.487,2.411,12,3,
banner,glide,99,3.399,2.221,13,3,
bacon,feud,25,3.122,2.103,14,3,
nerve,bumper,99,4.579,1.93,15,3,
bleach,ruin,30,3.024,2.082,16,3,
fan,feature,100,3.925,2.582,17,3,
need,faucet,26,5.799,4.796,18,3,
chicken,beet,100,4.514,3.517,19,3,
biology,temper,25,3.097,1.893,20,3,
date,laugh,100,3.902,1.49,21,3,
port,cinema,100,4.383,3.036,22,3,
find,clown,23,3.081,1.935,23,3,
fee,chowder,16,3.005,1.949,24,3,
risk,zero,100,3.574,2.541,25,3,
rock,milk,100,5.891,4.932,26,3,
forest,knob,100,3.2,2.039,27,3,
pork,emperor,20,2.368,1.451,28,3,
knock,otter,32,3.414,2.245,29,3,
climax,saucer,100,4.836,3.72,30,3,
link,crisis,24,5.334,2.854,31,3,
mill,feast,15,2.33,1.446,32,3,
smother,surgery,100,5.68,2.217,33,3,
capital,figure,100,8.836,7.72,34,3,
prison,loaf,14,2.498,1.658,35,3,
collect,loyalty,100,3.785,2.699,36,3,
process,joker,13,2.668,1.646,37,3,
calf,annoy,100,3.448,2.356,38,3,
replace,roach,61,8.734,7.339,39,3,
visit,glove,3,2.885,1.786,40,3,

