word1,word2,jol,jolrt,jolrtfirst,trial,list,
chicken,beet,-99,-99,-99,1,1,
prison,loaf,-99,-99,-99,2,1,
rock,milk,-99,-99,-99,3,1,
bullet,walkway,-99,-99,-99,4,1,
mill,feast,-99,-99,-99,5,1,
nerve,bumper,-99,-99,-99,6,1,
calf,annoy,-99,-99,-99,7,1,
forest,knob,-99,-99,-99,8,1,
need,faucet,-99,-99,-99,9,1,
visit,glove,-99,-99,-99,10,1,
anger,decay,-99,-99,-99,11,1,
collect,loyalty,-99,-99,-99,12,1,
caring,skirt,-99,-99,-99,13,1,
banner,glide,-99,-99,-99,14,1,
want,ascent,-99,-99,-99,15,1,
process,joker,-99,-99,-99,16,1,
bleach,ruin,-99,-99,-99,17,1,
risk,zero,-99,-99,-99,18,1,
link,crisis,-99,-99,-99,19,1,
date,laugh,-99,-99,-99,20,1,
replace,roach,-99,-99,-99,21,1,
find,clown,-99,-99,-99,22,1,
fan,feature,-99,-99,-99,23,1,
pea,bathtub,-99,-99,-99,24,1,
bacon,feud,-99,-99,-99,25,1,
remind,foam,-99,-99,-99,26,1,
knock,otter,-99,-99,-99,27,1,
port,cinema,-99,-99,-99,28,1,
capital,figure,-99,-99,-99,29,1,
copy,bedroom,-99,-99,-99,30,1,
fee,chowder,-99,-99,-99,31,1,
climax,saucer,-99,-99,-99,32,1,
pork,emperor,-99,-99,-99,33,1,
biology,temper,-99,-99,-99,34,1,
plant,worm,-99,-99,-99,35,1,
smother,surgery,-99,-99,-99,36,1,
bias,sirloin,-99,-99,-99,37,1,
glue,force,-99,-99,-99,38,1,
shrink,mafia,-99,-99,-99,39,1,
grip,beach,-99,-99,-99,40,1,
find,clown,-99,-99,-99,1,2,
calf,annoy,-99,-99,-99,2,2,
plant,worm,-99,-99,-99,3,2,
copy,bedroom,-99,-99,-99,4,2,
pea,bathtub,-99,-99,-99,5,2,
grip,beach,-99,-99,-99,6,2,
smother,surgery,-99,-99,-99,7,2,
bullet,walkway,-99,-99,-99,8,2,
knock,otter,-99,-99,-99,9,2,
climax,saucer,-99,-99,-99,10,2,
risk,zero,-99,-99,-99,11,2,
mill,feast,-99,-99,-99,12,2,
visit,glove,-99,-99,-99,13,2,
nerve,bumper,-99,-99,-99,14,2,
anger,decay,-99,-99,-99,15,2,
rock,milk,-99,-99,-99,16,2,
biology,temper,-99,-99,-99,17,2,
forest,knob,-99,-99,-99,18,2,
shrink,mafia,-99,-99,-99,19,2,
link,crisis,-99,-99,-99,20,2,
pork,emperor,-99,-99,-99,21,2,
replace,roach,-99,-99,-99,22,2,
collect,loyalty,-99,-99,-99,23,2,
fee,chowder,-99,-99,-99,24,2,
bias,sirloin,-99,-99,-99,25,2,
process,joker,-99,-99,-99,26,2,
prison,loaf,-99,-99,-99,27,2,
port,cinema,-99,-99,-99,28,2,
bacon,feud,-99,-99,-99,29,2,
date,laugh,-99,-99,-99,30,2,
capital,figure,-99,-99,-99,31,2,
remind,foam,-99,-99,-99,32,2,
fan,feature,-99,-99,-99,33,2,
banner,glide,-99,-99,-99,34,2,
caring,skirt,-99,-99,-99,35,2,
need,faucet,-99,-99,-99,36,2,
want,ascent,-99,-99,-99,37,2,
bleach,ruin,-99,-99,-99,38,2,
glue,force,-99,-99,-99,39,2,
chicken,beet,-99,-99,-99,40,2,
risk,zero,100,7.558,5.814,1,3,
bias,sirloin,71,9.126,8.2,2,3,
prison,loaf,100,3.086,1.791,3,3,
bullet,walkway,52,5.862,4.87,4,3,
port,cinema,30,4.607,1.538,5,3,
banner,glide,52,2.574,1.417,6,3,
shrink,mafia,51,1.984,1.19,7,3,
climax,saucer,84,2.078,1.205,8,3,
nerve,bumper,83,2.574,1.382,9,3,
collect,loyalty,87,2.209,1.303,10,3,
process,joker,50,2.784,0.908,11,3,
pork,emperor,59,2.121,1.193,12,3,
bacon,feud,55,6.499,5.499,13,3,
forest,knob,71,2.215,1.455,14,3,
mill,feast,90,8.709,2.641,15,3,
copy,bedroom,17,2.285,1.512,16,3,
smother,surgery,56,3.037,2.185,17,3,
glue,force,46,4.497,3.172,18,3,
bleach,ruin,53,2.197,1.437,19,3,
knock,otter,59,1.911,1.157,20,3,
capital,figure,52,1.844,0.956,21,3,
link,crisis,58,1.67,0.846,22,3,
find,clown,48,4.589,3.654,23,3,
visit,glove,57,2.991,2.175,24,3,
want,ascent,43,1.966,1.176,25,3,
grip,beach,44,2.197,1.326,26,3,
remind,foam,40,3.11,1.592,27,3,
chicken,beet,81,2.606,1.504,28,3,
plant,worm,57,23.448,22.378,29,3,
date,laugh,42,2.536,1.312,30,3,
calf,annoy,2,5.957,4.952,31,3,
rock,milk,1,3.462,2.439,32,3,
biology,temper,54,3.076,1.967,33,3,
pea,bathtub,68,1.993,1.024,34,3,
replace,roach,61,4.222,1.455,35,3,
need,faucet,22,2.765,1.901,36,3,
fan,feature,38,1.982,1.15,37,3,
caring,skirt,28,2.158,1.097,38,3,
fee,chowder,35,1.767,0.735,39,3,
anger,decay,35,1.414,0.672,40,3,

