word1,word2,jol,jolrt,jolrtfirst,trial,list,
remind,foam,-99,-99,-99,1,1,
pea,bathtub,-99,-99,-99,2,1,
prison,loaf,-99,-99,-99,3,1,
copy,bedroom,-99,-99,-99,4,1,
need,faucet,-99,-99,-99,5,1,
bullet,walkway,-99,-99,-99,6,1,
bacon,feud,-99,-99,-99,7,1,
want,ascent,-99,-99,-99,8,1,
fee,chowder,-99,-99,-99,9,1,
pork,emperor,-99,-99,-99,10,1,
process,joker,-99,-99,-99,11,1,
link,crisis,-99,-99,-99,12,1,
collect,loyalty,-99,-99,-99,13,1,
find,clown,-99,-99,-99,14,1,
biology,temper,-99,-99,-99,15,1,
grip,beach,-99,-99,-99,16,1,
date,laugh,-99,-99,-99,17,1,
forest,knob,-99,-99,-99,18,1,
smother,surgery,-99,-99,-99,19,1,
caring,skirt,-99,-99,-99,20,1,
fan,feature,-99,-99,-99,21,1,
replace,roach,-99,-99,-99,22,1,
rock,milk,-99,-99,-99,23,1,
visit,glove,-99,-99,-99,24,1,
climax,saucer,-99,-99,-99,25,1,
banner,glide,-99,-99,-99,26,1,
calf,annoy,-99,-99,-99,27,1,
bleach,ruin,-99,-99,-99,28,1,
anger,decay,-99,-99,-99,29,1,
mill,feast,-99,-99,-99,30,1,
risk,zero,-99,-99,-99,31,1,
port,cinema,-99,-99,-99,32,1,
capital,figure,-99,-99,-99,33,1,
chicken,beet,-99,-99,-99,34,1,
knock,otter,-99,-99,-99,35,1,
nerve,bumper,-99,-99,-99,36,1,
shrink,mafia,-99,-99,-99,37,1,
plant,worm,-99,-99,-99,38,1,
glue,force,-99,-99,-99,39,1,
bias,sirloin,-99,-99,-99,40,1,
biology,temper,-99,-99,-99,1,2,
bullet,walkway,-99,-99,-99,2,2,
find,clown,-99,-99,-99,3,2,
mill,feast,-99,-99,-99,4,2,
pea,bathtub,-99,-99,-99,5,2,
link,crisis,-99,-99,-99,6,2,
need,faucet,-99,-99,-99,7,2,
visit,glove,-99,-99,-99,8,2,
process,joker,-99,-99,-99,9,2,
collect,loyalty,-99,-99,-99,10,2,
date,laugh,-99,-99,-99,11,2,
prison,loaf,-99,-99,-99,12,2,
pork,emperor,-99,-99,-99,13,2,
forest,knob,-99,-99,-99,14,2,
fan,feature,-99,-99,-99,15,2,
capital,figure,-99,-99,-99,16,2,
rock,milk,-99,-99,-99,17,2,
smother,surgery,-99,-99,-99,18,2,
caring,skirt,-99,-99,-99,19,2,
risk,zero,-99,-99,-99,20,2,
port,cinema,-99,-99,-99,21,2,
bleach,ruin,-99,-99,-99,22,2,
anger,decay,-99,-99,-99,23,2,
calf,annoy,-99,-99,-99,24,2,
grip,beach,-99,-99,-99,25,2,
replace,roach,-99,-99,-99,26,2,
bacon,feud,-99,-99,-99,27,2,
want,ascent,-99,-99,-99,28,2,
shrink,mafia,-99,-99,-99,29,2,
chicken,beet,-99,-99,-99,30,2,
bias,sirloin,-99,-99,-99,31,2,
plant,worm,-99,-99,-99,32,2,
remind,foam,-99,-99,-99,33,2,
glue,force,-99,-99,-99,34,2,
banner,glide,-99,-99,-99,35,2,
fee,chowder,-99,-99,-99,36,2,
copy,bedroom,-99,-99,-99,37,2,
nerve,bumper,-99,-99,-99,38,2,
climax,saucer,-99,-99,-99,39,2,
knock,otter,-99,-99,-99,40,2,
bacon,feud,86,28.998,1.751,1,3,
process,joker,84,8.693,6.22,2,3,
forest,knob,93,5.68,4.108,3,3,
remind,foam,92,10.315,5.675,4,3,
bleach,ruin,89,5.428,2.171,5,3,
plant,worm,87,6.525,4.716,6,3,
biology,temper,91,9.061,8.214,7,3,
mill,feast,92,6.167,5.449,8,3,
find,clown,96,9,6.039,9,3,
copy,bedroom,94,6.25,1.36,10,3,
fee,chowder,86,7.575,3.573,11,3,
visit,glove,87,7.416,4.72,12,3,
climax,saucer,89,4.785,4.043,13,3,
link,crisis,89,3.553,2.739,14,3,
date,laugh,98,5.579,4.505,15,3,
collect,loyalty,96,7.107,6.16,16,3,
shrink,mafia,86,3.692,2.582,17,3,
want,ascent,94,12.434,8.697,18,3,
prison,loaf,89,4.641,3.72,19,3,
fan,feature,82,4.183,3.519,20,3,
rock,milk,95,4.758,3.879,21,3,
need,faucet,80,8.122,7.117,22,3,
caring,skirt,94,5.148,3.969,23,3,
banner,glide,93,8.01,6.773,24,3,
chicken,beet,95,9.497,6.557,25,3,
knock,otter,85,6.782,1.024,26,3,
pea,bathtub,93,4.207,3.487,27,3,
grip,beach,98,9.003,2.704,28,3,
anger,decay,96,5.237,4.142,29,3,
bias,sirloin,93,8.455,7.085,30,3,
capital,figure,82,50.831,49.823,31,3,
calf,annoy,71,6.446,5.592,32,3,
nerve,bumper,67,5.552,4.929,33,3,
bullet,walkway,67,6.696,5.896,34,3,
risk,zero,61,5.376,4.526,35,3,
port,cinema,75,5.567,4.665,36,3,
replace,roach,75,5.68,4.802,37,3,
glue,force,58,6.904,3.911,38,3,
smother,surgery,77,5.576,4.88,39,3,
pork,emperor,79,8.447,7.695,40,3,

