word1,word2,jol,jolrt,jolrtfirst,trial,list,
rock,milk,-99,-99,-99,1,1,
bacon,feud,-99,-99,-99,2,1,
caring,skirt,-99,-99,-99,3,1,
need,faucet,-99,-99,-99,4,1,
bleach,ruin,-99,-99,-99,5,1,
link,crisis,-99,-99,-99,6,1,
shrink,mafia,-99,-99,-99,7,1,
remind,foam,-99,-99,-99,8,1,
bullet,walkway,-99,-99,-99,9,1,
mill,feast,-99,-99,-99,10,1,
visit,glove,-99,-99,-99,11,1,
nerve,bumper,-99,-99,-99,12,1,
prison,loaf,-99,-99,-99,13,1,
fan,feature,-99,-99,-99,14,1,
port,cinema,-99,-99,-99,15,1,
risk,zero,-99,-99,-99,16,1,
find,clown,-99,-99,-99,17,1,
replace,roach,-99,-99,-99,18,1,
calf,annoy,-99,-99,-99,19,1,
fee,chowder,-99,-99,-99,20,1,
copy,bedroom,-99,-99,-99,21,1,
capital,figure,-99,-99,-99,22,1,
anger,decay,-99,-99,-99,23,1,
process,joker,-99,-99,-99,24,1,
pea,bathtub,-99,-99,-99,25,1,
knock,otter,-99,-99,-99,26,1,
bias,sirloin,-99,-99,-99,27,1,
date,laugh,-99,-99,-99,28,1,
glue,force,-99,-99,-99,29,1,
grip,beach,-99,-99,-99,30,1,
climax,saucer,-99,-99,-99,31,1,
plant,worm,-99,-99,-99,32,1,
biology,temper,-99,-99,-99,33,1,
chicken,beet,-99,-99,-99,34,1,
collect,loyalty,-99,-99,-99,35,1,
forest,knob,-99,-99,-99,36,1,
smother,surgery,-99,-99,-99,37,1,
pork,emperor,-99,-99,-99,38,1,
want,ascent,-99,-99,-99,39,1,
banner,glide,-99,-99,-99,40,1,
fan,feature,-99,-99,-99,1,2,
want,ascent,-99,-99,-99,2,2,
bacon,feud,-99,-99,-99,3,2,
date,laugh,-99,-99,-99,4,2,
find,clown,-99,-99,-99,5,2,
knock,otter,-99,-99,-99,6,2,
climax,saucer,-99,-99,-99,7,2,
capital,figure,-99,-99,-99,8,2,
link,crisis,-99,-99,-99,9,2,
process,joker,-99,-99,-99,10,2,
mill,feast,-99,-99,-99,11,2,
port,cinema,-99,-99,-99,12,2,
replace,roach,-99,-99,-99,13,2,
prison,loaf,-99,-99,-99,14,2,
pea,bathtub,-99,-99,-99,15,2,
calf,annoy,-99,-99,-99,16,2,
biology,temper,-99,-99,-99,17,2,
bleach,ruin,-99,-99,-99,18,2,
visit,glove,-99,-99,-99,19,2,
bullet,walkway,-99,-99,-99,20,2,
glue,force,-99,-99,-99,21,2,
grip,beach,-99,-99,-99,22,2,
remind,foam,-99,-99,-99,23,2,
chicken,beet,-99,-99,-99,24,2,
fee,chowder,-99,-99,-99,25,2,
nerve,bumper,-99,-99,-99,26,2,
caring,skirt,-99,-99,-99,27,2,
copy,bedroom,-99,-99,-99,28,2,
forest,knob,-99,-99,-99,29,2,
rock,milk,-99,-99,-99,30,2,
collect,loyalty,-99,-99,-99,31,2,
plant,worm,-99,-99,-99,32,2,
need,faucet,-99,-99,-99,33,2,
risk,zero,-99,-99,-99,34,2,
banner,glide,-99,-99,-99,35,2,
anger,decay,-99,-99,-99,36,2,
shrink,mafia,-99,-99,-99,37,2,
pork,emperor,-99,-99,-99,38,2,
bias,sirloin,-99,-99,-99,39,2,
smother,surgery,-99,-99,-99,40,2,
capital,figure,5,16.421,4.142,1,3,
forest,knob,2,32.404,1.869,2,3,
calf,annoy,1,13.815,9.591,3,3,
prison,loaf,5,22.471,1.425,4,3,
collect,loyalty,1,3.627,2.739,5,3,
fee,chowder,80,7.333,1.635,6,3,
find,clown,1,8.017,5.753,7,3,
pork,emperor,90,5.441,1.814,8,3,
rock,milk,1,8.838,8.032,9,3,
climax,saucer,1,3.827,1.967,10,3,
biology,temper,98,3.612,1.132,11,3,
nerve,bumper,1,6.209,5.341,12,3,
remind,foam,1,5.638,4.816,13,3,
link,crisis,1,19.972,10.979,14,3,
need,faucet,1,3.627,1.937,15,3,
knock,otter,1,20.305,1.248,16,3,
smother,surgery,1,64.339,4.466,17,3,
plant,worm,1,5.171,4.247,18,3,
copy,bedroom,1,2.186,1.473,19,3,
visit,glove,1,3.776,2.776,20,3,
shrink,mafia,90,4.759,1.773,21,3,
port,cinema,1,32.728,31.544,22,3,
process,joker,1,2.194,1.202,23,3,
fan,feature,60,11.141,7.799,24,3,
bullet,walkway,95,102.244,2.054,25,3,
anger,decay,1,17.801,16.848,26,3,
caring,skirt,1,6.411,5.35,27,3,
glue,force,85,5.799,3.792,28,3,
pea,bathtub,70,9.047,2.823,29,3,
risk,zero,1,11.707,5.706,30,3,
grip,beach,85,7.953,4.032,31,3,
chicken,beet,90,23.352,19.276,32,3,
date,laugh,1,4.288,1.784,33,3,
replace,roach,80,13.721,9.964,34,3,
want,ascent,1,3.015,1.985,35,3,
mill,feast,1,43.085,36.502,36,3,
bleach,ruin,90,5.084,1.689,37,3,
bias,sirloin,1,11.716,7.933,38,3,
banner,glide,1,15.303,13.799,39,3,
bacon,feud,1,2.377,1.084,40,3,

