word1,word2,jol,jolrt,jolrtfirst,condition,jolindex,response,rt,rtfirst,
replace,roach,7,2.243,1.389,0,13,-,-99,-99,
shrink,mafia,34,1.449,0.736,1,1,test,7.668,6.759,
chicken,beet,38,1.497,0.675,1,6,soup,7.665,5.593,
plant,worm,93,3.122,2.266,0,12,-,-99,-99,
fan,feature,74,1.953,1.255,0,17,-,-99,-99,
collect,loyalty,9,1.333,0.641,1,10,faucet,7.373,5.421,
caring,skirt,23,4.116,2.908,1,8,worm,4.283,2.703,
banner,glide,81,5.036,4.282,1,7,glide,3.569,2.084,
mill,feast,18,1.733,0.965,1,14,laugh,4.684,2.794,
process,joker,13,1.607,0.973,1,26,complete,3.602,1.646,
rock,milk,42,3.427,2.555,0,1,-,-99,-99,
capital,figure,30,1.387,0.705,1,36,test,7.889,6.587,
copy,bedroom,55,2.359,1.143,1,28,test,6.286,5.427,
risk,zero,25,1.82,1.068,0,2,-,-99,-99,
bleach,ruin,85,2.581,1.938,0,5,-,-99,-99,
link,crisis,18,1.819,1.121,0,1,-,-99,-99,
remind,foam,22,1.528,0.807,1,30,me,2.269,1.743,
visit,glove,22,1.703,0.901,0,34,-,-99,-99,
bullet,walkway,73,2.259,1.358,1,19,glass,3.628,1.768,
prison,loaf,23,1.459,0.783,1,39,test,3.939,3.211,
glue,force,32,1.709,0.863,0,4,-,-99,-99,
port,cinema,34,5.847,5.115,1,16,force,4.656,1.374,
need,faucet,61,2.628,1.859,1,10,laugh,9.225,7.717,
pea,bathtub,36,2.54,1.921,0,10,-,-99,-99,
want,ascent,15,1.702,0.918,0,32,-,-99,-99,
find,clown,40,2.501,1.655,0,9,-,-99,-99,
calf,annoy,30,2.28,1.536,0,13,-,-99,-99,
bacon,feud,68,1.639,0.995,0,5,-,-99,-99,
climax,saucer,34,2.203,1.481,0,14,-,-99,-99,
bias,sirloin,22,1.669,0.854,0,19,-,-99,-99,
anger,decay,17,1.294,0.618,1,3,bias,3.825,2.268,
fee,chowder,61,3.033,2.321,0,15,-,-99,-99,
grip,beach,29,1.632,0.934,1,11,laugh,4.168,2.936,
forest,knob,13,2.415,1.371,0,27,-,-99,-99,
nerve,bumper,40,1.951,1.057,0,5,-,-99,-99,
biology,temper,41,2.163,1.468,1,2,test,4.197,3.389,
smother,surgery,40,2.141,1.277,1,7,feature,3.939,1.839,
date,laugh,95,8.057,1.773,1,33,laugh,4.133,2.868,
knock,otter,23,11.407,10.656,0,14,-,-99,-99,
pork,emperor,88,1.999,1.159,1,29,emperor,6.616,3.291,
