word1,word2,jol,jolrt,jolrtfirst,trial,list,
plant,worm,-99,-99,-99,1,1,
climax,saucer,-99,-99,-99,2,1,
forest,knob,-99,-99,-99,3,1,
risk,zero,-99,-99,-99,4,1,
nerve,bumper,-99,-99,-99,5,1,
biology,temper,-99,-99,-99,6,1,
pea,bathtub,-99,-99,-99,7,1,
find,clown,-99,-99,-99,8,1,
bleach,ruin,-99,-99,-99,9,1,
bullet,walkway,-99,-99,-99,10,1,
caring,skirt,-99,-99,-99,11,1,
copy,bedroom,-99,-99,-99,12,1,
bacon,feud,-99,-99,-99,13,1,
calf,annoy,-99,-99,-99,14,1,
knock,otter,-99,-99,-99,15,1,
glue,force,-99,-99,-99,16,1,
link,crisis,-99,-99,-99,17,1,
bias,sirloin,-99,-99,-99,18,1,
replace,roach,-99,-99,-99,19,1,
want,ascent,-99,-99,-99,20,1,
rock,milk,-99,-99,-99,21,1,
prison,loaf,-99,-99,-99,22,1,
banner,glide,-99,-99,-99,23,1,
pork,emperor,-99,-99,-99,24,1,
collect,loyalty,-99,-99,-99,25,1,
capital,figure,-99,-99,-99,26,1,
date,laugh,-99,-99,-99,27,1,
chicken,beet,-99,-99,-99,28,1,
fan,feature,-99,-99,-99,29,1,
process,joker,-99,-99,-99,30,1,
anger,decay,-99,-99,-99,31,1,
fee,chowder,-99,-99,-99,32,1,
mill,feast,-99,-99,-99,33,1,
shrink,mafia,-99,-99,-99,34,1,
need,faucet,-99,-99,-99,35,1,
smother,surgery,-99,-99,-99,36,1,
remind,foam,-99,-99,-99,37,1,
visit,glove,-99,-99,-99,38,1,
port,cinema,-99,-99,-99,39,1,
grip,beach,-99,-99,-99,40,1,
need,faucet,-99,-99,-99,1,2,
rock,milk,-99,-99,-99,2,2,
process,joker,-99,-99,-99,3,2,
mill,feast,-99,-99,-99,4,2,
prison,loaf,-99,-99,-99,5,2,
pork,emperor,-99,-99,-99,6,2,
knock,otter,-99,-99,-99,7,2,
collect,loyalty,-99,-99,-99,8,2,
nerve,bumper,-99,-99,-99,9,2,
pea,bathtub,-99,-99,-99,10,2,
smother,surgery,-99,-99,-99,11,2,
find,clown,-99,-99,-99,12,2,
plant,worm,-99,-99,-99,13,2,
forest,knob,-99,-99,-99,14,2,
remind,foam,-99,-99,-99,15,2,
port,cinema,-99,-99,-99,16,2,
fee,chowder,-99,-99,-99,17,2,
replace,roach,-99,-99,-99,18,2,
date,laugh,-99,-99,-99,19,2,
anger,decay,-99,-99,-99,20,2,
bullet,walkway,-99,-99,-99,21,2,
visit,glove,-99,-99,-99,22,2,
want,ascent,-99,-99,-99,23,2,
capital,figure,-99,-99,-99,24,2,
glue,force,-99,-99,-99,25,2,
caring,skirt,-99,-99,-99,26,2,
banner,glide,-99,-99,-99,27,2,
copy,bedroom,-99,-99,-99,28,2,
biology,temper,-99,-99,-99,29,2,
grip,beach,-99,-99,-99,30,2,
link,crisis,-99,-99,-99,31,2,
risk,zero,-99,-99,-99,32,2,
bacon,feud,-99,-99,-99,33,2,
calf,annoy,-99,-99,-99,34,2,
fan,feature,-99,-99,-99,35,2,
climax,saucer,-99,-99,-99,36,2,
bias,sirloin,-99,-99,-99,37,2,
bleach,ruin,-99,-99,-99,38,2,
shrink,mafia,-99,-99,-99,39,2,
chicken,beet,-99,-99,-99,40,2,
replace,roach,1,3.928,2.04,1,3,
calf,annoy,4,3.367,1.728,2,3,
need,faucet,77,4.175,2.194,3,3,
anger,decay,50,7.806,3.7,4,3,
capital,figure,26,6.239,3.976,5,3,
fee,chowder,1,2.584,1.159,6,3,
risk,zero,98,2.471,1.102,7,3,
bleach,ruin,100,1.992,1.031,8,3,
process,joker,1,1.999,0.991,9,3,
caring,skirt,100,2.24,1.089,10,3,
pea,bathtub,100,1.991,1.039,11,3,
want,ascent,1,2.247,1.087,12,3,
grip,beach,4,3.071,1.609,13,3,
pork,emperor,100,2.599,1.551,14,3,
bacon,feud,100,2.215,1.053,15,3,
link,crisis,1,3.088,1.991,16,3,
visit,glove,1,2.662,1.47,17,3,
plant,worm,100,2.176,1.055,18,3,
nerve,bumper,49,3.223,2.247,19,3,
forest,knob,80,2.639,1.353,20,3,
glue,force,85,2.551,1.119,21,3,
knock,otter,1,2.287,1.16,22,3,
port,cinema,89,2.999,1.489,23,3,
fan,feature,1,2.359,1.319,24,3,
climax,saucer,77,2.535,1.163,25,3,
collect,loyalty,88,2.838,1.366,26,3,
rock,milk,16,3.415,2.07,27,3,
chicken,beet,91,2.391,1.175,28,3,
remind,foam,20,6.087,2.329,29,3,
prison,loaf,71,2.351,1.155,30,3,
biology,temper,7,2.519,1.338,31,3,
bullet,walkway,89,2.319,1.038,32,3,
date,laugh,86,2.381,1.262,33,3,
copy,bedroom,14,2.287,1.15,34,3,
find,clown,79,2.134,1.222,35,3,
bias,sirloin,68,1.911,1.057,36,3,
banner,glide,77,3.88,1.215,37,3,
smother,surgery,37,7.094,1.158,38,3,
shrink,mafia,78,2.687,1.754,39,3,
mill,feast,76,2.479,1.136,40,3,

