word1,word2,jol,jolrt,jolrtfirst,trial,list,
anger,decay,-99,-99,-99,1,1,
date,laugh,-99,-99,-99,2,1,
bacon,feud,-99,-99,-99,3,1,
port,cinema,-99,-99,-99,4,1,
caring,skirt,-99,-99,-99,5,1,
banner,glide,-99,-99,-99,6,1,
pea,bathtub,-99,-99,-99,7,1,
bullet,walkway,-99,-99,-99,8,1,
capital,figure,-99,-99,-99,9,1,
visit,glove,-99,-99,-99,10,1,
bleach,ruin,-99,-99,-99,11,1,
prison,loaf,-99,-99,-99,12,1,
pork,emperor,-99,-99,-99,13,1,
need,faucet,-99,-99,-99,14,1,
grip,beach,-99,-99,-99,15,1,
mill,feast,-99,-99,-99,16,1,
plant,worm,-99,-99,-99,17,1,
risk,zero,-99,-99,-99,18,1,
link,crisis,-99,-99,-99,19,1,
copy,bedroom,-99,-99,-99,20,1,
biology,temper,-99,-99,-99,21,1,
collect,loyalty,-99,-99,-99,22,1,
shrink,mafia,-99,-99,-99,23,1,
find,clown,-99,-99,-99,24,1,
smother,surgery,-99,-99,-99,25,1,
process,joker,-99,-99,-99,26,1,
bias,sirloin,-99,-99,-99,27,1,
replace,roach,-99,-99,-99,28,1,
chicken,beet,-99,-99,-99,29,1,
climax,saucer,-99,-99,-99,30,1,
nerve,bumper,-99,-99,-99,31,1,
fan,feature,-99,-99,-99,32,1,
rock,milk,-99,-99,-99,33,1,
remind,foam,-99,-99,-99,34,1,
forest,knob,-99,-99,-99,35,1,
knock,otter,-99,-99,-99,36,1,
fee,chowder,-99,-99,-99,37,1,
glue,force,-99,-99,-99,38,1,
calf,annoy,-99,-99,-99,39,1,
want,ascent,-99,-99,-99,40,1,
anger,decay,-99,-99,-99,1,2,
visit,glove,-99,-99,-99,2,2,
find,clown,-99,-99,-99,3,2,
risk,zero,-99,-99,-99,4,2,
remind,foam,-99,-99,-99,5,2,
port,cinema,-99,-99,-99,6,2,
prison,loaf,-99,-99,-99,7,2,
plant,worm,-99,-99,-99,8,2,
glue,force,-99,-99,-99,9,2,
bullet,walkway,-99,-99,-99,10,2,
pea,bathtub,-99,-99,-99,11,2,
caring,skirt,-99,-99,-99,12,2,
want,ascent,-99,-99,-99,13,2,
calf,annoy,-99,-99,-99,14,2,
nerve,bumper,-99,-99,-99,15,2,
need,faucet,-99,-99,-99,16,2,
mill,feast,-99,-99,-99,17,2,
pork,emperor,-99,-99,-99,18,2,
date,laugh,-99,-99,-99,19,2,
fan,feature,-99,-99,-99,20,2,
chicken,beet,-99,-99,-99,21,2,
grip,beach,-99,-99,-99,22,2,
rock,milk,-99,-99,-99,23,2,
fee,chowder,-99,-99,-99,24,2,
shrink,mafia,-99,-99,-99,25,2,
bleach,ruin,-99,-99,-99,26,2,
process,joker,-99,-99,-99,27,2,
collect,loyalty,-99,-99,-99,28,2,
knock,otter,-99,-99,-99,29,2,
banner,glide,-99,-99,-99,30,2,
copy,bedroom,-99,-99,-99,31,2,
bias,sirloin,-99,-99,-99,32,2,
replace,roach,-99,-99,-99,33,2,
smother,surgery,-99,-99,-99,34,2,
bacon,feud,-99,-99,-99,35,2,
link,crisis,-99,-99,-99,36,2,
climax,saucer,-99,-99,-99,37,2,
capital,figure,-99,-99,-99,38,2,
biology,temper,-99,-99,-99,39,2,
forest,knob,-99,-99,-99,40,2,
prison,loaf,50,15.882,5.547,1,3,
need,faucet,25,18.613,6.226,2,3,
collect,loyalty,72,5.177,3.308,3,3,
glue,force,36,14.833,7.49,4,3,
capital,figure,10,12.155,6.553,5,3,
bullet,walkway,1,11.811,5.497,6,3,
calf,annoy,1,7.735,5.547,7,3,
chicken,beet,26,10.317,8.013,8,3,
process,joker,1,14.979,7.885,9,3,
date,laugh,1,4.753,3.284,10,3,
visit,glove,1,5.193,3.043,11,3,
grip,beach,1,7.765,5.535,12,3,
want,ascent,1,3.679,2.213,13,3,
pork,emperor,100,23.009,2.707,14,3,
bleach,ruin,90,11.935,7.891,15,3,
knock,otter,1,7.109,5.503,16,3,
remind,foam,1,3.843,2.692,17,3,
anger,decay,1,5.667,4.669,18,3,
rock,milk,1,5.923,3.283,19,3,
risk,zero,1,8.725,6.406,20,3,
bacon,feud,1,9.827,6.545,21,3,
climax,saucer,1,3.345,2.122,22,3,
mill,feast,1,3.405,1.566,23,3,
banner,glide,15,10.838,4.721,24,3,
bias,sirloin,1,3.515,2.395,25,3,
port,cinema,1,9.492,8.309,26,3,
forest,knob,1,5.543,4.641,27,3,
copy,bedroom,1,8.421,7.604,28,3,
fee,chowder,15,10.625,6.471,29,3,
plant,worm,90,11.797,10.826,30,3,
shrink,mafia,80,9.937,8.816,31,3,
pea,bathtub,83,6.237,3.229,32,3,
fan,feature,1,6.679,4.748,33,3,
smother,surgery,1,4.489,3.001,34,3,
nerve,bumper,1,5.743,4.561,35,3,
replace,roach,1,6.453,1.575,36,3,
find,clown,1,6.213,5.262,37,3,
biology,temper,53,7.099,5.151,38,3,
caring,skirt,19,4.957,3.593,39,3,
link,crisis,1,7.671,5.88,40,3,

