word1,word2,jol,jolrt,jolrtfirst,trial,list,
process,joker,-99,-99,-99,1,1,
fee,chowder,-99,-99,-99,2,1,
banner,glide,-99,-99,-99,3,1,
caring,skirt,-99,-99,-99,4,1,
grip,beach,-99,-99,-99,5,1,
date,laugh,-99,-99,-99,6,1,
bacon,feud,-99,-99,-99,7,1,
fan,feature,-99,-99,-99,8,1,
plant,worm,-99,-99,-99,9,1,
bias,sirloin,-99,-99,-99,10,1,
port,cinema,-99,-99,-99,11,1,
pea,bathtub,-99,-99,-99,12,1,
forest,knob,-99,-99,-99,13,1,
biology,temper,-99,-99,-99,14,1,
nerve,bumper,-99,-99,-99,15,1,
capital,figure,-99,-99,-99,16,1,
rock,milk,-99,-99,-99,17,1,
find,clown,-99,-99,-99,18,1,
prison,loaf,-99,-99,-99,19,1,
want,ascent,-99,-99,-99,20,1,
need,faucet,-99,-99,-99,21,1,
chicken,beet,-99,-99,-99,22,1,
remind,foam,-99,-99,-99,23,1,
calf,annoy,-99,-99,-99,24,1,
bullet,walkway,-99,-99,-99,25,1,
anger,decay,-99,-99,-99,26,1,
link,crisis,-99,-99,-99,27,1,
bleach,ruin,-99,-99,-99,28,1,
knock,otter,-99,-99,-99,29,1,
visit,glove,-99,-99,-99,30,1,
climax,saucer,-99,-99,-99,31,1,
copy,bedroom,-99,-99,-99,32,1,
mill,feast,-99,-99,-99,33,1,
risk,zero,-99,-99,-99,34,1,
pork,emperor,-99,-99,-99,35,1,
glue,force,-99,-99,-99,36,1,
replace,roach,-99,-99,-99,37,1,
collect,loyalty,-99,-99,-99,38,1,
shrink,mafia,-99,-99,-99,39,1,
smother,surgery,-99,-99,-99,40,1,
shrink,mafia,-99,-99,-99,1,2,
calf,annoy,-99,-99,-99,2,2,
climax,saucer,-99,-99,-99,3,2,
want,ascent,-99,-99,-99,4,2,
plant,worm,-99,-99,-99,5,2,
fee,chowder,-99,-99,-99,6,2,
glue,force,-99,-99,-99,7,2,
pork,emperor,-99,-99,-99,8,2,
bleach,ruin,-99,-99,-99,9,2,
process,joker,-99,-99,-99,10,2,
chicken,beet,-99,-99,-99,11,2,
date,laugh,-99,-99,-99,12,2,
pea,bathtub,-99,-99,-99,13,2,
need,faucet,-99,-99,-99,14,2,
mill,feast,-99,-99,-99,15,2,
knock,otter,-99,-99,-99,16,2,
remind,foam,-99,-99,-99,17,2,
prison,loaf,-99,-99,-99,18,2,
forest,knob,-99,-99,-99,19,2,
copy,bedroom,-99,-99,-99,20,2,
bacon,feud,-99,-99,-99,21,2,
collect,loyalty,-99,-99,-99,22,2,
link,crisis,-99,-99,-99,23,2,
caring,skirt,-99,-99,-99,24,2,
biology,temper,-99,-99,-99,25,2,
anger,decay,-99,-99,-99,26,2,
nerve,bumper,-99,-99,-99,27,2,
bullet,walkway,-99,-99,-99,28,2,
rock,milk,-99,-99,-99,29,2,
port,cinema,-99,-99,-99,30,2,
fan,feature,-99,-99,-99,31,2,
banner,glide,-99,-99,-99,32,2,
visit,glove,-99,-99,-99,33,2,
capital,figure,-99,-99,-99,34,2,
find,clown,-99,-99,-99,35,2,
grip,beach,-99,-99,-99,36,2,
replace,roach,-99,-99,-99,37,2,
smother,surgery,-99,-99,-99,38,2,
bias,sirloin,-99,-99,-99,39,2,
risk,zero,-99,-99,-99,40,2,
knock,otter,28,21.324,5.925,1,3,
smother,surgery,53,8.655,7.168,2,3,
port,cinema,41,4.367,1.319,3,3,
fan,feature,8,10.287,8.192,4,3,
anger,decay,53,7.615,4.184,5,3,
want,ascent,34,8.039,5.976,6,3,
biology,temper,15,3.149,1.309,7,3,
date,laugh,60,2.727,1.247,8,3,
remind,foam,4,2.647,1.325,9,3,
visit,glove,43,5.687,3.839,10,3,
climax,saucer,11,12.094,7.943,11,3,
collect,loyalty,27,2.254,0.951,12,3,
risk,zero,9,2.871,0.962,13,3,
capital,figure,65,9.27,7.254,14,3,
rock,milk,69,2.927,1.263,15,3,
caring,skirt,16,3.255,1.615,16,3,
copy,bedroom,72,5.799,2.633,17,3,
mill,feast,59,2.615,1.192,18,3,
fee,chowder,17,2.335,0.826,19,3,
shrink,mafia,8,8.238,5.928,20,3,
banner,glide,1,2.694,1.03,21,3,
replace,roach,15,2.087,0.951,22,3,
plant,worm,75,2.262,1.039,23,3,
glue,force,69,2.831,0.946,24,3,
pork,emperor,11,2.136,0.903,25,3,
pea,bathtub,12,2.981,0.791,26,3,
process,joker,1,8.063,1.511,27,3,
link,crisis,70,6.43,3.967,28,3,
bias,sirloin,1,2.399,0.908,29,3,
forest,knob,10,7.903,2.207,30,3,
nerve,bumper,19,2.15,0.878,31,3,
calf,annoy,13,3.343,1.087,32,3,
bleach,ruin,1,2.703,0.879,33,3,
bacon,feud,1,2.055,0.935,34,3,
need,faucet,15,2.519,1.167,35,3,
find,clown,70,14.19,9.512,36,3,
prison,loaf,1,8.776,6.224,37,3,
grip,beach,43,5.918,4.094,38,3,
chicken,beet,22,3.095,1.279,39,3,
bullet,walkway,1,1.967,1.127,40,3,

