word1,word2,jol,jolrt,jolrtfirst,trial,list,
chicken,beet,-99,-99,-99,1,1,
prison,loaf,-99,-99,-99,2,1,
visit,glove,-99,-99,-99,3,1,
bacon,feud,-99,-99,-99,4,1,
remind,foam,-99,-99,-99,5,1,
anger,decay,-99,-99,-99,6,1,
fee,chowder,-99,-99,-99,7,1,
link,crisis,-99,-99,-99,8,1,
nerve,bumper,-99,-99,-99,9,1,
need,faucet,-99,-99,-99,10,1,
risk,zero,-99,-99,-99,11,1,
knock,otter,-99,-99,-99,12,1,
forest,knob,-99,-99,-99,13,1,
biology,temper,-99,-99,-99,14,1,
process,joker,-99,-99,-99,15,1,
banner,glide,-99,-99,-99,16,1,
grip,beach,-99,-99,-99,17,1,
shrink,mafia,-99,-99,-99,18,1,
plant,worm,-99,-99,-99,19,1,
date,laugh,-99,-99,-99,20,1,
find,clown,-99,-99,-99,21,1,
fan,feature,-99,-99,-99,22,1,
capital,figure,-99,-99,-99,23,1,
caring,skirt,-99,-99,-99,24,1,
glue,force,-99,-99,-99,25,1,
bullet,walkway,-99,-99,-99,26,1,
climax,saucer,-99,-99,-99,27,1,
replace,roach,-99,-99,-99,28,1,
bleach,ruin,-99,-99,-99,29,1,
smother,surgery,-99,-99,-99,30,1,
mill,feast,-99,-99,-99,31,1,
pork,emperor,-99,-99,-99,32,1,
rock,milk,-99,-99,-99,33,1,
copy,bedroom,-99,-99,-99,34,1,
bias,sirloin,-99,-99,-99,35,1,
collect,loyalty,-99,-99,-99,36,1,
port,cinema,-99,-99,-99,37,1,
calf,annoy,-99,-99,-99,38,1,
want,ascent,-99,-99,-99,39,1,
pea,bathtub,-99,-99,-99,40,1,
port,cinema,-99,-99,-99,1,2,
forest,knob,-99,-99,-99,2,2,
plant,worm,-99,-99,-99,3,2,
knock,otter,-99,-99,-99,4,2,
mill,feast,-99,-99,-99,5,2,
fee,chowder,-99,-99,-99,6,2,
process,joker,-99,-99,-99,7,2,
biology,temper,-99,-99,-99,8,2,
bias,sirloin,-99,-99,-99,9,2,
need,faucet,-99,-99,-99,10,2,
visit,glove,-99,-99,-99,11,2,
caring,skirt,-99,-99,-99,12,2,
bullet,walkway,-99,-99,-99,13,2,
risk,zero,-99,-99,-99,14,2,
pea,bathtub,-99,-99,-99,15,2,
chicken,beet,-99,-99,-99,16,2,
bacon,feud,-99,-99,-99,17,2,
calf,annoy,-99,-99,-99,18,2,
link,crisis,-99,-99,-99,19,2,
climax,saucer,-99,-99,-99,20,2,
rock,milk,-99,-99,-99,21,2,
replace,roach,-99,-99,-99,22,2,
remind,foam,-99,-99,-99,23,2,
nerve,bumper,-99,-99,-99,24,2,
date,laugh,-99,-99,-99,25,2,
want,ascent,-99,-99,-99,26,2,
shrink,mafia,-99,-99,-99,27,2,
prison,loaf,-99,-99,-99,28,2,
collect,loyalty,-99,-99,-99,29,2,
bleach,ruin,-99,-99,-99,30,2,
pork,emperor,-99,-99,-99,31,2,
anger,decay,-99,-99,-99,32,2,
find,clown,-99,-99,-99,33,2,
glue,force,-99,-99,-99,34,2,
copy,bedroom,-99,-99,-99,35,2,
grip,beach,-99,-99,-99,36,2,
banner,glide,-99,-99,-99,37,2,
capital,figure,-99,-99,-99,38,2,
smother,surgery,-99,-99,-99,39,2,
fan,feature,-99,-99,-99,40,2,
grip,beach,10,7.224,3.22,1,3,
caring,skirt,5,5.961,1.347,2,3,
need,faucet,16,22.789,19.363,3,3,
process,joker,10,4.873,1.444,4,3,
bullet,walkway,85,5.101,1.328,5,3,
risk,zero,13,4.925,1.181,6,3,
nerve,bumper,5,30.421,1.221,7,3,
glue,force,80,6.317,1.859,8,3,
find,clown,5,4.347,1.263,9,3,
bleach,ruin,75,6.779,1.357,10,3,
shrink,mafia,99,3.549,1.005,11,3,
climax,saucer,15,4.259,1.363,12,3,
date,laugh,5,5.569,1.239,13,3,
knock,otter,5,9.943,1.756,14,3,
collect,loyalty,20,4.393,1.805,15,3,
prison,loaf,95,5.153,1.065,16,3,
biology,temper,5,4.939,1.427,17,3,
port,cinema,25,3.874,1.172,18,3,
pork,emperor,25,11.511,1.145,19,3,
fan,feature,50,4.784,1.353,20,3,
capital,figure,15,3.894,1.322,21,3,
anger,decay,65,7.158,1.444,22,3,
smother,surgery,10,4.253,1.061,23,3,
visit,glove,5,5.608,1.21,24,3,
forest,knob,15,4.475,1.199,25,3,
mill,feast,35,5.94,1.394,26,3,
want,ascent,5,3.857,1.304,27,3,
banner,glide,5,4.84,1.148,28,3,
fee,chowder,20,3.431,1.31,29,3,
bias,sirloin,30,6.351,1.382,30,3,
remind,foam,10,4.002,1.118,31,3,
replace,roach,5,5.334,1.174,32,3,
bacon,feud,20,3.624,1.086,33,3,
plant,worm,70,3.916,1.199,34,3,
link,crisis,55,5.551,1.254,35,3,
copy,bedroom,5,5.605,1.267,36,3,
rock,milk,65,4.711,1.148,37,3,
pea,bathtub,95,4.533,1.034,38,3,
calf,annoy,31,4.283,1.398,39,3,
chicken,beet,85,5.928,1.007,40,3,

