word1,word2,jol,jolrt,jolrtfirst,condition,jolindex,response,rt,rtfirst,
capital,figure,1,1.807,0.977,1,28,skip,4.324,2.853,
bullet,walkway,1,2.495,1.45,0,14,-,-99,-99,
grip,beach,1,5.807,4.33,1,1,skip,3.809,2.097,
collect,loyalty,1,2.727,0.985,0,1,-,-99,-99,
process,joker,1,3.127,2.105,0,1,-,-99,-99,
date,laugh,81,2.327,1.561,1,1,laugh,3.572,1.871,
link,crisis,1,2.367,1.202,0,1,-,-99,-99,
mill,feast,1,2.574,1.481,1,1,skip,3.267,1.942,
visit,glove,1,2.744,1.698,0,1,-,-99,-99,
calf,annoy,1,2.735,1.593,0,25,-,-99,-99,
pea,bathtub,56,4.816,3.844,1,1,bathtub,4.429,1.438,
need,faucet,1,2.495,1.529,1,23,skip,5.152,3.806,
bacon,feud,78,2.912,1.947,0,1,-,-99,-99,
want,ascent,57,2.783,1.984,0,1,-,-99,-99,
risk,zero,94,3.149,2.295,0,1,-,-99,-99,
bleach,ruin,85,2.863,1.673,0,1,-,-99,-99,
climax,saucer,1,3.479,1.947,1,1,skip,5.04,3.503,
copy,bedroom,1,2.423,1.329,0,12,-,-99,-99,
knock,otter,1,4.039,2.393,1,1,skip,3.383,2.04,
fan,feature,70,3.119,2.161,1,22,feature,3.199,1.671,
pork,emperor,1,3.207,2.282,1,1,skip,3.737,2.414,
nerve,bumper,1,2.59,1.473,1,1,skip,3.254,1.891,
find,clown,1,2.063,1.105,0,40,-,-99,-99,
rock,milk,92,5.143,1.898,1,2,milk,3.179,1.746,
chicken,beet,58,2.391,1.577,0,1,-,-99,-99,
caring,skirt,1,2.44,1.272,1,1,skip,3.261,2.01,
forest,knob,1,2.239,1.297,1,11,skip,3.287,1.932,
banner,glide,1,2.319,1.217,0,1,-,-99,-99,
port,cinema,1,3.887,2.21,1,1,skip,3.372,1.887,
remind,foam,1,2.175,1.195,0,1,-,-99,-99,
glue,force,24,7.047,5.898,0,1,-,-99,-99,
