word1,word2,jol,jolrt,jolrtfirst,trial,list,
need,faucet,-99,-99,-99,1,1,
prison,loaf,-99,-99,-99,2,1,
anger,decay,-99,-99,-99,3,1,
calf,annoy,-99,-99,-99,4,1,
collect,loyalty,-99,-99,-99,5,1,
port,cinema,-99,-99,-99,6,1,
plant,worm,-99,-99,-99,7,1,
knock,otter,-99,-99,-99,8,1,
link,crisis,-99,-99,-99,9,1,
fee,chowder,-99,-99,-99,10,1,
process,joker,-99,-99,-99,11,1,
grip,beach,-99,-99,-99,12,1,
replace,roach,-99,-99,-99,13,1,
capital,figure,-99,-99,-99,14,1,
smother,surgery,-99,-99,-99,15,1,
chicken,beet,-99,-99,-99,16,1,
date,laugh,-99,-99,-99,17,1,
forest,knob,-99,-99,-99,18,1,
fan,feature,-99,-99,-99,19,1,
glue,force,-99,-99,-99,20,1,
pea,bathtub,-99,-99,-99,21,1,
mill,feast,-99,-99,-99,22,1,
climax,saucer,-99,-99,-99,23,1,
shrink,mafia,-99,-99,-99,24,1,
find,clown,-99,-99,-99,25,1,
want,ascent,-99,-99,-99,26,1,
copy,bedroom,-99,-99,-99,27,1,
nerve,bumper,-99,-99,-99,28,1,
caring,skirt,-99,-99,-99,29,1,
bleach,ruin,-99,-99,-99,30,1,
risk,zero,-99,-99,-99,31,1,
bullet,walkway,-99,-99,-99,32,1,
biology,temper,-99,-99,-99,33,1,
bias,sirloin,-99,-99,-99,34,1,
visit,glove,-99,-99,-99,35,1,
bacon,feud,-99,-99,-99,36,1,
remind,foam,-99,-99,-99,37,1,
pork,emperor,-99,-99,-99,38,1,
rock,milk,-99,-99,-99,39,1,
banner,glide,-99,-99,-99,40,1,
biology,temper,-99,-99,-99,1,2,
date,laugh,-99,-99,-99,2,2,
caring,skirt,-99,-99,-99,3,2,
forest,knob,-99,-99,-99,4,2,
bleach,ruin,-99,-99,-99,5,2,
anger,decay,-99,-99,-99,6,2,
process,joker,-99,-99,-99,7,2,
bullet,walkway,-99,-99,-99,8,2,
bacon,feud,-99,-99,-99,9,2,
nerve,bumper,-99,-99,-99,10,2,
shrink,mafia,-99,-99,-99,11,2,
calf,annoy,-99,-99,-99,12,2,
climax,saucer,-99,-99,-99,13,2,
smother,surgery,-99,-99,-99,14,2,
capital,figure,-99,-99,-99,15,2,
plant,worm,-99,-99,-99,16,2,
banner,glide,-99,-99,-99,17,2,
mill,feast,-99,-99,-99,18,2,
prison,loaf,-99,-99,-99,19,2,
bias,sirloin,-99,-99,-99,20,2,
glue,force,-99,-99,-99,21,2,
replace,roach,-99,-99,-99,22,2,
copy,bedroom,-99,-99,-99,23,2,
rock,milk,-99,-99,-99,24,2,
remind,foam,-99,-99,-99,25,2,
port,cinema,-99,-99,-99,26,2,
want,ascent,-99,-99,-99,27,2,
need,faucet,-99,-99,-99,28,2,
chicken,beet,-99,-99,-99,29,2,
link,crisis,-99,-99,-99,30,2,
knock,otter,-99,-99,-99,31,2,
fan,feature,-99,-99,-99,32,2,
fee,chowder,-99,-99,-99,33,2,
collect,loyalty,-99,-99,-99,34,2,
grip,beach,-99,-99,-99,35,2,
pork,emperor,-99,-99,-99,36,2,
risk,zero,-99,-99,-99,37,2,
find,clown,-99,-99,-99,38,2,
visit,glove,-99,-99,-99,39,2,
pea,bathtub,-99,-99,-99,40,2,
date,laugh,75,12.306,7.103,1,3,
rock,milk,10,19.896,15.885,2,3,
collect,loyalty,55,63.615,60.966,3,3,
pea,bathtub,80,38.052,35.568,4,3,
process,joker,5,28.221,21.05,5,3,
pork,emperor,89,11.562,6.71,6,3,
glue,force,93,4.36,2.811,7,3,
grip,beach,7,19.886,18.143,8,3,
smother,surgery,75,26.604,23.532,9,3,
bullet,walkway,96,6.569,5.326,10,3,
knock,otter,100,11.404,9.576,11,3,
chicken,beet,62,21.505,20.08,12,3,
prison,loaf,99,4.638,3.235,13,3,
climax,saucer,9,24.192,22.612,14,3,
replace,roach,80,7.327,5.971,15,3,
forest,knob,100,4.935,3.832,16,3,
calf,annoy,79,8.456,7.251,17,3,
find,clown,99,8.85,7.772,18,3,
anger,decay,70,6.653,5.024,19,3,
bias,sirloin,78,5.98,4.841,20,3,
fan,feature,15,13.795,12.712,21,3,
banner,glide,3,20.433,18.616,22,3,
biology,temper,4,4.194,2.929,23,3,
shrink,mafia,93,2.643,1.486,24,3,
mill,feast,80,3.712,1.311,25,3,
bleach,ruin,71,14.277,12.143,26,3,
need,faucet,100,3.067,1.177,27,3,
bacon,feud,100,2.5,1.564,28,3,
remind,foam,62,11.899,11.052,29,3,
capital,figure,15,3.433,2.201,30,3,
want,ascent,62,7.937,5.742,31,3,
copy,bedroom,76,6.465,4.619,32,3,
port,cinema,88,5.404,3.955,33,3,
caring,skirt,41,5.638,4.331,34,3,
visit,glove,60,8.235,7.344,35,3,
nerve,bumper,55,9.404,8.497,36,3,
fee,chowder,63,10.071,8.846,37,3,
plant,worm,100,4.768,3.635,38,3,
risk,zero,100,9.379,8.077,39,3,
link,crisis,4,12.508,11.445,40,3,

