word1,word2,jol,jolrt,jolrtfirst,trial,list,
chicken,beet,-99,-99,-99,1,1,
link,crisis,-99,-99,-99,2,1,
need,faucet,-99,-99,-99,3,1,
bleach,ruin,-99,-99,-99,4,1,
pork,emperor,-99,-99,-99,5,1,
prison,loaf,-99,-99,-99,6,1,
process,joker,-99,-99,-99,7,1,
risk,zero,-99,-99,-99,8,1,
rock,milk,-99,-99,-99,9,1,
calf,annoy,-99,-99,-99,10,1,
find,clown,-99,-99,-99,11,1,
visit,glove,-99,-99,-99,12,1,
remind,foam,-99,-99,-99,13,1,
knock,otter,-99,-99,-99,14,1,
caring,skirt,-99,-99,-99,15,1,
nerve,bumper,-99,-99,-99,16,1,
bacon,feud,-99,-99,-99,17,1,
fan,feature,-99,-99,-99,18,1,
port,cinema,-99,-99,-99,19,1,
bias,sirloin,-99,-99,-99,20,1,
replace,roach,-99,-99,-99,21,1,
anger,decay,-99,-99,-99,22,1,
glue,force,-99,-99,-99,23,1,
copy,bedroom,-99,-99,-99,24,1,
collect,loyalty,-99,-99,-99,25,1,
plant,worm,-99,-99,-99,26,1,
bullet,walkway,-99,-99,-99,27,1,
want,ascent,-99,-99,-99,28,1,
grip,beach,-99,-99,-99,29,1,
banner,glide,-99,-99,-99,30,1,
fee,chowder,-99,-99,-99,31,1,
mill,feast,-99,-99,-99,32,1,
capital,figure,-99,-99,-99,33,1,
climax,saucer,-99,-99,-99,34,1,
pea,bathtub,-99,-99,-99,35,1,
smother,surgery,-99,-99,-99,36,1,
forest,knob,-99,-99,-99,37,1,
date,laugh,-99,-99,-99,38,1,
shrink,mafia,-99,-99,-99,39,1,
biology,temper,-99,-99,-99,40,1,
collect,loyalty,-99,-99,-99,1,2,
bias,sirloin,-99,-99,-99,2,2,
bacon,feud,-99,-99,-99,3,2,
chicken,beet,-99,-99,-99,4,2,
smother,surgery,-99,-99,-99,5,2,
port,cinema,-99,-99,-99,6,2,
banner,glide,-99,-99,-99,7,2,
process,joker,-99,-99,-99,8,2,
remind,foam,-99,-99,-99,9,2,
knock,otter,-99,-99,-99,10,2,
anger,decay,-99,-99,-99,11,2,
replace,roach,-99,-99,-99,12,2,
pork,emperor,-99,-99,-99,13,2,
pea,bathtub,-99,-99,-99,14,2,
find,clown,-99,-99,-99,15,2,
shrink,mafia,-99,-99,-99,16,2,
nerve,bumper,-99,-99,-99,17,2,
mill,feast,-99,-99,-99,18,2,
prison,loaf,-99,-99,-99,19,2,
fee,chowder,-99,-99,-99,20,2,
bleach,ruin,-99,-99,-99,21,2,
bullet,walkway,-99,-99,-99,22,2,
biology,temper,-99,-99,-99,23,2,
copy,bedroom,-99,-99,-99,24,2,
rock,milk,-99,-99,-99,25,2,
glue,force,-99,-99,-99,26,2,
visit,glove,-99,-99,-99,27,2,
grip,beach,-99,-99,-99,28,2,
capital,figure,-99,-99,-99,29,2,
caring,skirt,-99,-99,-99,30,2,
link,crisis,-99,-99,-99,31,2,
fan,feature,-99,-99,-99,32,2,
risk,zero,-99,-99,-99,33,2,
plant,worm,-99,-99,-99,34,2,
want,ascent,-99,-99,-99,35,2,
need,faucet,-99,-99,-99,36,2,
calf,annoy,-99,-99,-99,37,2,
date,laugh,-99,-99,-99,38,2,
climax,saucer,-99,-99,-99,39,2,
forest,knob,-99,-99,-99,40,2,
fee,chowder,85,4.925,2.883,1,3,
bullet,walkway,94,2.957,0.903,2,3,
anger,decay,92,2.406,0.806,3,3,
grip,beach,71,1.861,0.815,4,3,
find,clown,93,2.143,0.987,5,3,
copy,bedroom,82,2.014,1.16,6,3,
remind,foam,83,1.902,0.858,7,3,
glue,force,24,1.66,0.781,8,3,
pork,emperor,20,1.701,0.982,9,3,
bias,sirloin,24,2.238,0.927,10,3,
banner,glide,20,1.75,0.983,11,3,
pea,bathtub,41,2.022,0.735,12,3,
capital,figure,80,1.782,0.871,13,3,
link,crisis,35,1.662,0.838,14,3,
bacon,feud,25,1.685,0.798,15,3,
plant,worm,75,2.07,0.814,16,3,
process,joker,80,1.566,0.706,17,3,
climax,saucer,81,1.846,0.822,18,3,
collect,loyalty,86,1.694,0.79,19,3,
caring,skirt,81,1.694,0.686,20,3,
risk,zero,83,1.669,0.78,21,3,
visit,glove,80,1.67,0.725,22,3,
rock,milk,83,1.752,0.8,23,3,
bleach,ruin,83,1.798,0.703,24,3,
need,faucet,86,3.758,0.79,25,3,
smother,surgery,91,1.787,0.868,26,3,
date,laugh,34,1.558,0.815,27,3,
port,cinema,81,2.358,1.51,28,3,
prison,loaf,81,1.942,1.199,29,3,
chicken,beet,80,1.529,0.831,30,3,
replace,roach,35,1.622,0.782,31,3,
shrink,mafia,25,1.894,0.911,32,3,
calf,annoy,31,1.62,0.846,33,3,
knock,otter,80,1.569,0.774,34,3,
want,ascent,76,1.758,0.814,35,3,
nerve,bumper,22,1.591,0.775,36,3,
biology,temper,72,1.63,0.799,37,3,
mill,feast,59,1.726,0.926,38,3,
fan,feature,79,1.485,0.63,39,3,
forest,knob,71,3.198,2.384,40,3,

