word1,word2,jol,jolrt,jolrtfirst,trial,list,
link,crisis,-99,-99,-99,1,1,
pea,bathtub,-99,-99,-99,2,1,
caring,skirt,-99,-99,-99,3,1,
want,ascent,-99,-99,-99,4,1,
banner,glide,-99,-99,-99,5,1,
anger,decay,-99,-99,-99,6,1,
risk,zero,-99,-99,-99,7,1,
fan,feature,-99,-99,-99,8,1,
fee,chowder,-99,-99,-99,9,1,
remind,foam,-99,-99,-99,10,1,
date,laugh,-99,-99,-99,11,1,
port,cinema,-99,-99,-99,12,1,
forest,knob,-99,-99,-99,13,1,
grip,beach,-99,-99,-99,14,1,
calf,annoy,-99,-99,-99,15,1,
prison,loaf,-99,-99,-99,16,1,
pork,emperor,-99,-99,-99,17,1,
chicken,beet,-99,-99,-99,18,1,
bias,sirloin,-99,-99,-99,19,1,
knock,otter,-99,-99,-99,20,1,
nerve,bumper,-99,-99,-99,21,1,
capital,figure,-99,-99,-99,22,1,
climax,saucer,-99,-99,-99,23,1,
mill,feast,-99,-99,-99,24,1,
copy,bedroom,-99,-99,-99,25,1,
bacon,feud,-99,-99,-99,26,1,
bullet,walkway,-99,-99,-99,27,1,
collect,loyalty,-99,-99,-99,28,1,
rock,milk,-99,-99,-99,29,1,
plant,worm,-99,-99,-99,30,1,
glue,force,-99,-99,-99,31,1,
bleach,ruin,-99,-99,-99,32,1,
smother,surgery,-99,-99,-99,33,1,
need,faucet,-99,-99,-99,34,1,
shrink,mafia,-99,-99,-99,35,1,
replace,roach,-99,-99,-99,36,1,
visit,glove,-99,-99,-99,37,1,
find,clown,-99,-99,-99,38,1,
process,joker,-99,-99,-99,39,1,
biology,temper,-99,-99,-99,40,1,
collect,loyalty,-99,-99,-99,1,2,
knock,otter,-99,-99,-99,2,2,
climax,saucer,-99,-99,-99,3,2,
chicken,beet,-99,-99,-99,4,2,
plant,worm,-99,-99,-99,5,2,
bias,sirloin,-99,-99,-99,6,2,
capital,figure,-99,-99,-99,7,2,
need,faucet,-99,-99,-99,8,2,
fee,chowder,-99,-99,-99,9,2,
pork,emperor,-99,-99,-99,10,2,
risk,zero,-99,-99,-99,11,2,
replace,roach,-99,-99,-99,12,2,
visit,glove,-99,-99,-99,13,2,
shrink,mafia,-99,-99,-99,14,2,
remind,foam,-99,-99,-99,15,2,
caring,skirt,-99,-99,-99,16,2,
calf,annoy,-99,-99,-99,17,2,
rock,milk,-99,-99,-99,18,2,
forest,knob,-99,-99,-99,19,2,
pea,bathtub,-99,-99,-99,20,2,
port,cinema,-99,-99,-99,21,2,
mill,feast,-99,-99,-99,22,2,
prison,loaf,-99,-99,-99,23,2,
nerve,bumper,-99,-99,-99,24,2,
bacon,feud,-99,-99,-99,25,2,
find,clown,-99,-99,-99,26,2,
banner,glide,-99,-99,-99,27,2,
grip,beach,-99,-99,-99,28,2,
date,laugh,-99,-99,-99,29,2,
fan,feature,-99,-99,-99,30,2,
bullet,walkway,-99,-99,-99,31,2,
copy,bedroom,-99,-99,-99,32,2,
link,crisis,-99,-99,-99,33,2,
glue,force,-99,-99,-99,34,2,
biology,temper,-99,-99,-99,35,2,
want,ascent,-99,-99,-99,36,2,
anger,decay,-99,-99,-99,37,2,
smother,surgery,-99,-99,-99,38,2,
bleach,ruin,-99,-99,-99,39,2,
process,joker,-99,-99,-99,40,2,
visit,glove,33,5.138,4.49,1,3,
collect,loyalty,43,36.286,35.647,2,3,
forest,knob,20,60.547,59.783,3,3,
biology,temper,21,23.647,22.452,4,3,
calf,annoy,38,1.451,0.656,5,3,
glue,force,40,4.47,3.879,6,3,
chicken,beet,57,1.114,0.528,7,3,
rock,milk,23,26.859,26.219,8,3,
knock,otter,29,1.39,0.71,9,3,
grip,beach,36,2.194,1.568,10,3,
bias,sirloin,31,4.405,3.756,11,3,
climax,saucer,18,2.795,2.117,12,3,
smother,surgery,33,8.163,7.544,13,3,
pork,emperor,32,4.352,3.741,14,3,
caring,skirt,28,1.155,0.46,15,3,
risk,zero,63,1.068,0.453,16,3,
prison,loaf,36,0.985,0.413,17,3,
bleach,ruin,25,1.209,0.577,18,3,
anger,decay,44,3.389,2.696,19,3,
find,clown,38,5.585,4.733,20,3,
fan,feature,30,0.907,0.397,21,3,
link,crisis,36,1.115,0.476,22,3,
fee,chowder,38,5.835,5.124,23,3,
replace,roach,32,1.859,1.118,24,3,
copy,bedroom,37,6.757,5.945,25,3,
capital,figure,25,4.748,4.23,26,3,
shrink,mafia,31,17.749,17.233,27,3,
bullet,walkway,36,3.148,2.362,28,3,
plant,worm,28,1.139,0.569,29,3,
mill,feast,32,0.945,0.376,30,3,
port,cinema,33,0.857,0.343,31,3,
bacon,feud,42,1.047,0.556,32,3,
banner,glide,30,1.094,0.352,33,3,
remind,foam,37,5.311,4.624,34,3,
pea,bathtub,40,14.609,13.959,35,3,
need,faucet,33,1.897,1.332,36,3,
want,ascent,36,4.429,3.727,37,3,
date,laugh,30,1.505,0.811,38,3,
nerve,bumper,36,8.962,8.149,39,3,
process,joker,38,11.281,10.582,40,3,

