word1,word2,jol,jolrt,jolrtfirst,trial,list,
bacon,feud,-99,-99,-99,1,1,
want,ascent,-99,-99,-99,2,1,
biology,temper,-99,-99,-99,3,1,
plant,worm,-99,-99,-99,4,1,
pea,bathtub,-99,-99,-99,5,1,
glue,force,-99,-99,-99,6,1,
process,joker,-99,-99,-99,7,1,
knock,otter,-99,-99,-99,8,1,
link,crisis,-99,-99,-99,9,1,
nerve,bumper,-99,-99,-99,10,1,
mill,feast,-99,-99,-99,11,1,
bias,sirloin,-99,-99,-99,12,1,
port,cinema,-99,-99,-99,13,1,
anger,decay,-99,-99,-99,14,1,
climax,saucer,-99,-99,-99,15,1,
replace,roach,-99,-99,-99,16,1,
calf,annoy,-99,-99,-99,17,1,
need,faucet,-99,-99,-99,18,1,
bleach,ruin,-99,-99,-99,19,1,
banner,glide,-99,-99,-99,20,1,
smother,surgery,-99,-99,-99,21,1,
rock,milk,-99,-99,-99,22,1,
capital,figure,-99,-99,-99,23,1,
collect,loyalty,-99,-99,-99,24,1,
grip,beach,-99,-99,-99,25,1,
risk,zero,-99,-99,-99,26,1,
chicken,beet,-99,-99,-99,27,1,
find,clown,-99,-99,-99,28,1,
forest,knob,-99,-99,-99,29,1,
fan,feature,-99,-99,-99,30,1,
prison,loaf,-99,-99,-99,31,1,
bullet,walkway,-99,-99,-99,32,1,
fee,chowder,-99,-99,-99,33,1,
visit,glove,-99,-99,-99,34,1,
copy,bedroom,-99,-99,-99,35,1,
caring,skirt,-99,-99,-99,36,1,
date,laugh,-99,-99,-99,37,1,
pork,emperor,-99,-99,-99,38,1,
remind,foam,-99,-99,-99,39,1,
shrink,mafia,-99,-99,-99,40,1,
replace,roach,-99,-99,-99,1,2,
mill,feast,-99,-99,-99,2,2,
climax,saucer,-99,-99,-99,3,2,
risk,zero,-99,-99,-99,4,2,
pork,emperor,-99,-99,-99,5,2,
fee,chowder,-99,-99,-99,6,2,
rock,milk,-99,-99,-99,7,2,
chicken,beet,-99,-99,-99,8,2,
smother,surgery,-99,-99,-99,9,2,
calf,annoy,-99,-99,-99,10,2,
want,ascent,-99,-99,-99,11,2,
copy,bedroom,-99,-99,-99,12,2,
prison,loaf,-99,-99,-99,13,2,
capital,figure,-99,-99,-99,14,2,
plant,worm,-99,-99,-99,15,2,
fan,feature,-99,-99,-99,16,2,
need,faucet,-99,-99,-99,17,2,
bacon,feud,-99,-99,-99,18,2,
banner,glide,-99,-99,-99,19,2,
forest,knob,-99,-99,-99,20,2,
bias,sirloin,-99,-99,-99,21,2,
link,crisis,-99,-99,-99,22,2,
bullet,walkway,-99,-99,-99,23,2,
process,joker,-99,-99,-99,24,2,
biology,temper,-99,-99,-99,25,2,
nerve,bumper,-99,-99,-99,26,2,
shrink,mafia,-99,-99,-99,27,2,
port,cinema,-99,-99,-99,28,2,
collect,loyalty,-99,-99,-99,29,2,
knock,otter,-99,-99,-99,30,2,
visit,glove,-99,-99,-99,31,2,
anger,decay,-99,-99,-99,32,2,
find,clown,-99,-99,-99,33,2,
remind,foam,-99,-99,-99,34,2,
grip,beach,-99,-99,-99,35,2,
pea,bathtub,-99,-99,-99,36,2,
caring,skirt,-99,-99,-99,37,2,
bleach,ruin,-99,-99,-99,38,2,
date,laugh,-99,-99,-99,39,2,
glue,force,-99,-99,-99,40,2,
replace,roach,30,8.004,1.672,1,3,
find,clown,1,5.882,4.737,2,3,
climax,saucer,25,5.053,4.037,3,3,
want,ascent,1,9.633,5.225,4,3,
forest,knob,47,9.712,8.77,5,3,
visit,glove,1,1.381,0.804,6,3,
copy,bedroom,1,1.102,0.514,7,3,
remind,foam,1,1.241,0.629,8,3,
date,laugh,19,1.449,0.665,9,3,
fee,chowder,46,1.487,0.684,10,3,
prison,loaf,1,1.354,0.744,11,3,
capital,figure,66,3.144,0.769,12,3,
anger,decay,1,2.705,0.461,13,3,
risk,zero,100,1.712,0.69,14,3,
plant,worm,100,1.563,0.979,15,3,
chicken,beet,100,1.507,0.65,16,3,
need,faucet,26,1.693,0.871,17,3,
biology,temper,36,2.202,0.493,18,3,
pork,emperor,24,1.237,0.395,19,3,
pea,bathtub,1,1.089,0.462,20,3,
bacon,feud,1,10.083,0.332,21,3,
nerve,bumper,1,0.891,0.362,22,3,
link,crisis,1,1.015,0.504,23,3,
bullet,walkway,1,1.387,0.537,24,3,
calf,annoy,12,1.434,0.63,25,3,
shrink,mafia,1,1.68,0.593,26,3,
process,joker,1,1.383,0.483,27,3,
port,cinema,57,3.253,0.549,28,3,
bleach,ruin,37,1.612,0.788,29,3,
rock,milk,37,2.575,0.667,30,3,
mill,feast,64,2.129,0.71,31,3,
knock,otter,23,1.552,0.495,32,3,
bias,sirloin,1,0.926,0.398,33,3,
collect,loyalty,1,1.22,0.378,34,3,
smother,surgery,1,1.015,0.435,35,3,
fan,feature,67,2.317,0.597,36,3,
glue,force,1,1.137,0.598,37,3,
grip,beach,1,1.883,0.884,38,3,
caring,skirt,1,1.285,0.775,39,3,
banner,glide,1,2.138,1.563,40,3,

