word1,word2,jol,jolrt,jolrtfirst,condition,jolindex,response,rt,rtfirst,
risk,zero,100,3.585,2.329,1,21,zero,4.937,3.543,
copy,bedroom,4,3.833,1.8,0,5,-,-99,-99,
date,laugh,94,3.302,2.155,1,40,laugh,3.049,1.859,
need,faucet,97,4.546,2.666,1,25,faucet,2.517,1.136,
bacon,feud,100,3.37,2.089,0,10,-,-99,-99,
fan,feature,100,3.364,2.095,0,4,-,-99,-99,
banner,glide,14,3.004,1.942,1,32,skip ,7.041,5.076,
pork,emperor,99,5.333,4.093,0,18,-,-99,-99,
remind,foam,1,3.408,2.367,1,14,skip,2.872,1.776,
want,ascent,94,11.893,2.021,0,2,-,-99,-99,
climax,saucer,10,3.201,1.917,0,21,-,-99,-99,
capital,figure,44,9.295,8.005,0,2,-,-99,-99,
smother,surgery,1,3.415,2.128,0,15,-,-99,-99,
grip,beach,26,11.937,10.721,1,2,skip,3.19,1.848,
bullet,walkway,100,4.15,2.681,1,2,walkway,5.441,1.306,
biology,temper,99,4.261,2.603,1,30,temperature,3.233,1.117,
bleach,ruin,100,5.104,2.387,1,10,ruin,1.78,1.052,
plant,worm,100,3.942,2.731,1,1,worm,1.79,0.958,
rock,milk,95,2.827,1.719,1,3,milk,2.061,1.154,
glue,force,100,3.879,2.646,1,6,force,2.141,0.949,
chicken,beet,99,3.62,2.285,1,2,beet,1.897,0.882,
link,crisis,2,2.791,1.632,0,19,-,-99,-99,
find,clown,22,3.757,2.656,1,10,skip,3.64,2.618,
knock,otter,100,3.165,2.087,0,24,-,-99,-99,
mill,feast,88,4.097,2.895,1,2,feast,2.807,1.45,
port,cinema,89,2.969,1.889,0,7,-,-99,-99,
pea,bathtub,98,4.731,2.984,1,6,bathub,4.952,1.947,
collect,loyalty,100,4.803,3.461,0,2,-,-99,-99,
anger,decay,19,4.46,2.471,0,6,-,-99,-99,
bias,sirloin,8,4.356,2.964,1,25,sirloin,6.353,3.645,
visit,glove,95,3.092,1.97,0,11,-,-99,-99,
caring,skirt,83,4.377,3.218,0,17,-,-99,-99,
