word1,word2,jol,jolrt,jolrtfirst,trial,list,
need,faucet,-99,-99,-99,1,1,
banner,glide,-99,-99,-99,2,1,
date,laugh,-99,-99,-99,3,1,
fan,feature,-99,-99,-99,4,1,
collect,loyalty,-99,-99,-99,5,1,
fee,chowder,-99,-99,-99,6,1,
visit,glove,-99,-99,-99,7,1,
want,ascent,-99,-99,-99,8,1,
bias,sirloin,-99,-99,-99,9,1,
grip,beach,-99,-99,-99,10,1,
calf,annoy,-99,-99,-99,11,1,
risk,zero,-99,-99,-99,12,1,
remind,foam,-99,-99,-99,13,1,
knock,otter,-99,-99,-99,14,1,
forest,knob,-99,-99,-99,15,1,
replace,roach,-99,-99,-99,16,1,
nerve,bumper,-99,-99,-99,17,1,
prison,loaf,-99,-99,-99,18,1,
pork,emperor,-99,-99,-99,19,1,
shrink,mafia,-99,-99,-99,20,1,
rock,milk,-99,-99,-99,21,1,
chicken,beet,-99,-99,-99,22,1,
copy,bedroom,-99,-99,-99,23,1,
climax,saucer,-99,-99,-99,24,1,
plant,worm,-99,-99,-99,25,1,
anger,decay,-99,-99,-99,26,1,
bacon,feud,-99,-99,-99,27,1,
link,crisis,-99,-99,-99,28,1,
process,joker,-99,-99,-99,29,1,
caring,skirt,-99,-99,-99,30,1,
bleach,ruin,-99,-99,-99,31,1,
find,clown,-99,-99,-99,32,1,
pea,bathtub,-99,-99,-99,33,1,
port,cinema,-99,-99,-99,34,1,
capital,figure,-99,-99,-99,35,1,
glue,force,-99,-99,-99,36,1,
smother,surgery,-99,-99,-99,37,1,
mill,feast,-99,-99,-99,38,1,
biology,temper,-99,-99,-99,39,1,
bullet,walkway,-99,-99,-99,40,1,
fee,chowder,-99,-99,-99,1,2,
bacon,feud,-99,-99,-99,2,2,
risk,zero,-99,-99,-99,3,2,
copy,bedroom,-99,-99,-99,4,2,
bias,sirloin,-99,-99,-99,5,2,
pork,emperor,-99,-99,-99,6,2,
want,ascent,-99,-99,-99,7,2,
bleach,ruin,-99,-99,-99,8,2,
bullet,walkway,-99,-99,-99,9,2,
forest,knob,-99,-99,-99,10,2,
biology,temper,-99,-99,-99,11,2,
calf,annoy,-99,-99,-99,12,2,
climax,saucer,-99,-99,-99,13,2,
chicken,beet,-99,-99,-99,14,2,
process,joker,-99,-99,-99,15,2,
collect,loyalty,-99,-99,-99,16,2,
caring,skirt,-99,-99,-99,17,2,
plant,worm,-99,-99,-99,18,2,
smother,surgery,-99,-99,-99,19,2,
capital,figure,-99,-99,-99,20,2,
rock,milk,-99,-99,-99,21,2,
link,crisis,-99,-99,-99,22,2,
prison,loaf,-99,-99,-99,23,2,
banner,glide,-99,-99,-99,24,2,
fan,feature,-99,-99,-99,25,2,
grip,beach,-99,-99,-99,26,2,
pea,bathtub,-99,-99,-99,27,2,
visit,glove,-99,-99,-99,28,2,
nerve,bumper,-99,-99,-99,29,2,
anger,decay,-99,-99,-99,30,2,
port,cinema,-99,-99,-99,31,2,
shrink,mafia,-99,-99,-99,32,2,
knock,otter,-99,-99,-99,33,2,
remind,foam,-99,-99,-99,34,2,
date,laugh,-99,-99,-99,35,2,
replace,roach,-99,-99,-99,36,2,
mill,feast,-99,-99,-99,37,2,
need,faucet,-99,-99,-99,38,2,
find,clown,-99,-99,-99,39,2,
glue,force,-99,-99,-99,40,2,
replace,roach,80,6.706,3.243,1,3,
pea,bathtub,100,5.159,3.703,2,3,
rock,milk,30,3.738,1.254,3,3,
fan,feature,20,4.023,0.992,4,3,
need,faucet,20,6.922,3.808,5,3,
glue,force,55,3.744,1.142,6,3,
smother,surgery,100,2.221,1.356,7,3,
bleach,ruin,100,2.219,1.436,8,3,
capital,figure,25,4.013,1.045,9,3,
bacon,feud,100,2.768,1.906,10,3,
port,cinema,1,2.249,0.957,11,3,
visit,glove,30,2.488,1.417,12,3,
pork,emperor,100,4.456,3.504,13,3,
collect,loyalty,35,18.195,1.097,14,3,
fee,chowder,10,5.088,3.231,15,3,
bullet,walkway,70,5.556,3.222,16,3,
nerve,bumper,40,3.29,0.961,17,3,
process,joker,80,2.837,1.108,18,3,
remind,foam,10,4.743,1.445,19,3,
grip,beach,15,8.151,5.62,20,3,
mill,feast,26,4.034,0.85,21,3,
copy,bedroom,80,11.368,8.404,22,3,
risk,zero,100,6.101,4.839,23,3,
caring,skirt,30,3.912,1.156,24,3,
prison,loaf,100,4.033,0.92,25,3,
banner,glide,30,5.001,2.48,26,3,
calf,annoy,70,5.982,3.493,27,3,
find,clown,60,3.323,1.485,28,3,
date,laugh,100,1.82,0.991,29,3,
bias,sirloin,80,4.509,1.205,30,3,
knock,otter,40,3.061,0.838,31,3,
want,ascent,1,1.96,0.792,32,3,
shrink,mafia,75,11.142,3.552,33,3,
anger,decay,80,8.327,5.597,34,3,
chicken,beet,60,4.259,1.605,35,3,
biology,temper,1,1.778,0.915,36,3,
plant,worm,1,1.736,1.004,37,3,
climax,saucer,100,1.789,1.027,38,3,
link,crisis,30,2.697,0.868,39,3,
forest,knob,1,1.761,0.999,40,3,

