word1,word2,jol,jolrt,jolrtfirst,condition,jolindex,response,rt,rtfirst,
climax,saucer,20,1.233,0.482,1,15,cloud,8.434,6.137,
pork,emperor,30,5.159,1.66,1,37,chip,3.637,1.892,
biology,temper,40,1.298,0.592,1,21,blood,3.728,1.88,
forest,knob,79,1.634,0.706,1,27,rain,3.565,1.944,
visit,glove,14,1.393,0.706,0,22,-,-99,-99,
fee,chowder,10,1.553,0.609,1,35,money,4.128,2.212,
port,cinema,19,1.489,0.707,0,4,-,-99,-99,
remind,foam,69,1.441,0.657,1,18,tell,3.761,2.028,
collect,loyalty,63,1.424,0.704,0,18,-,-99,-99,
nerve,bumper,23,1.201,0.431,1,23,pain,4.147,2.446,
prison,loaf,27,1.585,0.64,0,1,-,-99,-99,
chicken,beet,33,1.371,0.648,0,12,-,-99,-99,
plant,worm,25,1.473,0.642,1,4,tree,3.014,1.889,
bullet,walkway,35,1.249,0.545,0,11,-,-99,-99,
link,crisis,10,1.408,0.622,0,14,-,-99,-99,
process,joker,85,1.489,0.655,1,33,gone,3.484,2.032,
capital,figure,67,1.345,0.623,0,34,-,-99,-99,
rock,milk,65,1.265,0.559,0,20,-,-99,-99,
grip,beach,59,1.265,0.543,0,36,-,-99,-99,
risk,zero,42,1.425,0.721,1,27,fan,6.872,3.54,
need,faucet,19,1.649,0.737,1,13,dear,5.082,3.066,
want,ascent,80,1.841,0.743,0,13,-,-99,-99,
replace,roach,61,1.522,0.785,0,19,-,-99,-99,
find,clown,23,1.329,0.561,0,24,-,-99,-99,
fan,feature,33,1.313,0.561,1,2,bicycle,7.711,5.108,
bacon,feud,82,1.522,0.77,1,20,ham,5.692,2.875,
calf,annoy,24,1.234,0.559,0,12,-,-99,-99,
banner,glide,62,1.279,0.559,1,30,eagle,4.476,2.217,
glue,force,64,2.147,0.878,1,5,pretty,9.201,3.329,
caring,skirt,71,1.521,0.751,1,8,farm,6.446,3.958,
knock,otter,6,1.393,0.593,0,3,-,-99,-99,
bias,sirloin,84,1.311,0.591,0,9,-,-99,-99,
bleach,ruin,74,1.425,0.559,0,21,-,-99,-99,
smother,surgery,59,1.281,0.463,1,16,bottom,5.623,3.408,
date,laugh,38,1.361,0.642,1,10,night,4.535,2.942,
anger,decay,41,1.393,0.687,0,25,-,-99,-99,
