word1,word2,jol,jolrt,jolrtfirst,trial,list,
date,laugh,-99,-99,-99,1,1,
process,joker,-99,-99,-99,2,1,
visit,glove,-99,-99,-99,3,1,
fan,feature,-99,-99,-99,4,1,
mill,feast,-99,-99,-99,5,1,
chicken,beet,-99,-99,-99,6,1,
pork,emperor,-99,-99,-99,7,1,
plant,worm,-99,-99,-99,8,1,
bleach,ruin,-99,-99,-99,9,1,
bullet,walkway,-99,-99,-99,10,1,
banner,glide,-99,-99,-99,11,1,
collect,loyalty,-99,-99,-99,12,1,
forest,knob,-99,-99,-99,13,1,
capital,figure,-99,-99,-99,14,1,
grip,beach,-99,-99,-99,15,1,
find,clown,-99,-99,-99,16,1,
caring,skirt,-99,-99,-99,17,1,
rock,milk,-99,-99,-99,18,1,
remind,foam,-99,-99,-99,19,1,
glue,force,-99,-99,-99,20,1,
bacon,feud,-99,-99,-99,21,1,
fee,chowder,-99,-99,-99,22,1,
pea,bathtub,-99,-99,-99,23,1,
need,faucet,-99,-99,-99,24,1,
port,cinema,-99,-99,-99,25,1,
bias,sirloin,-99,-99,-99,26,1,
risk,zero,-99,-99,-99,27,1,
anger,decay,-99,-99,-99,28,1,
link,crisis,-99,-99,-99,29,1,
want,ascent,-99,-99,-99,30,1,
smother,surgery,-99,-99,-99,31,1,
copy,bedroom,-99,-99,-99,32,1,
replace,roach,-99,-99,-99,33,1,
climax,saucer,-99,-99,-99,34,1,
knock,otter,-99,-99,-99,35,1,
calf,annoy,-99,-99,-99,36,1,
nerve,bumper,-99,-99,-99,37,1,
prison,loaf,-99,-99,-99,38,1,
shrink,mafia,-99,-99,-99,39,1,
biology,temper,-99,-99,-99,40,1,
bacon,feud,-99,-99,-99,1,2,
prison,loaf,-99,-99,-99,2,2,
pea,bathtub,-99,-99,-99,3,2,
capital,figure,-99,-99,-99,4,2,
chicken,beet,-99,-99,-99,5,2,
knock,otter,-99,-99,-99,6,2,
anger,decay,-99,-99,-99,7,2,
replace,roach,-99,-99,-99,8,2,
find,clown,-99,-99,-99,9,2,
visit,glove,-99,-99,-99,10,2,
bullet,walkway,-99,-99,-99,11,2,
copy,bedroom,-99,-99,-99,12,2,
biology,temper,-99,-99,-99,13,2,
rock,milk,-99,-99,-99,14,2,
glue,force,-99,-99,-99,15,2,
forest,knob,-99,-99,-99,16,2,
calf,annoy,-99,-99,-99,17,2,
shrink,mafia,-99,-99,-99,18,2,
process,joker,-99,-99,-99,19,2,
remind,foam,-99,-99,-99,20,2,
link,crisis,-99,-99,-99,21,2,
grip,beach,-99,-99,-99,22,2,
bleach,ruin,-99,-99,-99,23,2,
smother,surgery,-99,-99,-99,24,2,
caring,skirt,-99,-99,-99,25,2,
pork,emperor,-99,-99,-99,26,2,
nerve,bumper,-99,-99,-99,27,2,
climax,saucer,-99,-99,-99,28,2,
port,cinema,-99,-99,-99,29,2,
date,laugh,-99,-99,-99,30,2,
need,faucet,-99,-99,-99,31,2,
risk,zero,-99,-99,-99,32,2,
collect,loyalty,-99,-99,-99,33,2,
fee,chowder,-99,-99,-99,34,2,
banner,glide,-99,-99,-99,35,2,
fan,feature,-99,-99,-99,36,2,
want,ascent,-99,-99,-99,37,2,
bias,sirloin,-99,-99,-99,38,2,
plant,worm,-99,-99,-99,39,2,
mill,feast,-99,-99,-99,40,2,
find,clown,73,16.069,2.111,1,3,
rock,milk,62,2.326,1.2,2,3,
bias,sirloin,62,2.653,1.454,3,3,
bleach,ruin,44,2.022,0.839,4,3,
fee,chowder,69,1.974,0.83,5,3,
copy,bedroom,69,1.67,0.751,6,3,
bacon,feud,63,2.662,1.087,7,3,
date,laugh,56,7.214,1.367,8,3,
glue,force,68,2.486,0.727,9,3,
bullet,walkway,73,19.781,18.934,10,3,
pork,emperor,73,2.054,0.967,11,3,
link,crisis,69,1.574,0.727,12,3,
collect,loyalty,63,2.557,1.727,13,3,
banner,glide,69,1.822,0.818,14,3,
capital,figure,70,2.166,0.76,15,3,
visit,glove,16,1.87,0.724,16,3,
prison,loaf,58,2.118,0.703,17,3,
fan,feature,73,3.598,2.431,18,3,
nerve,bumper,75,1.951,0.764,19,3,
plant,worm,65,1.494,0.744,20,3,
shrink,mafia,57,2.022,0.878,21,3,
pea,bathtub,70,1.99,0.756,22,3,
forest,knob,60,10.405,9.177,23,3,
smother,surgery,63,10.166,9.234,24,3,
want,ascent,66,8.974,7.967,25,3,
calf,annoy,69,3.94,2.899,26,3,
mill,feast,67,1.935,0.887,27,3,
biology,temper,77,2.119,0.754,28,3,
caring,skirt,64,1.806,0.959,29,3,
risk,zero,68,1.727,0.808,30,3,
process,joker,78,2.126,0.728,31,3,
chicken,beet,71,1.726,0.9,32,3,
climax,saucer,83,1.758,0.689,33,3,
remind,foam,70,1.83,0.775,34,3,
knock,otter,64,2.223,0.664,35,3,
port,cinema,75,1.734,0.759,36,3,
anger,decay,65,1.6,0.608,37,3,
need,faucet,72,1.934,1.111,38,3,
replace,roach,73,1.894,0.88,39,3,
grip,beach,70,1.727,0.688,40,3,

