word1,word2,jol,jolrt,jolrtfirst,trial,list,
need,faucet,-99,-99,-99,1,1,
bullet,walkway,-99,-99,-99,2,1,
caring,skirt,-99,-99,-99,3,1,
anger,decay,-99,-99,-99,4,1,
calf,annoy,-99,-99,-99,5,1,
want,ascent,-99,-99,-99,6,1,
biology,temper,-99,-99,-99,7,1,
date,laugh,-99,-99,-99,8,1,
replace,roach,-99,-99,-99,9,1,
fan,feature,-99,-99,-99,10,1,
prison,loaf,-99,-99,-99,11,1,
visit,glove,-99,-99,-99,12,1,
mill,feast,-99,-99,-99,13,1,
collect,loyalty,-99,-99,-99,14,1,
smother,surgery,-99,-99,-99,15,1,
pork,emperor,-99,-99,-99,16,1,
nerve,bumper,-99,-99,-99,17,1,
bleach,ruin,-99,-99,-99,18,1,
knock,otter,-99,-99,-99,19,1,
find,clown,-99,-99,-99,20,1,
port,cinema,-99,-99,-99,21,1,
process,joker,-99,-99,-99,22,1,
shrink,mafia,-99,-99,-99,23,1,
forest,knob,-99,-99,-99,24,1,
bias,sirloin,-99,-99,-99,25,1,
link,crisis,-99,-99,-99,26,1,
glue,force,-99,-99,-99,27,1,
banner,glide,-99,-99,-99,28,1,
grip,beach,-99,-99,-99,29,1,
climax,saucer,-99,-99,-99,30,1,
risk,zero,-99,-99,-99,31,1,
capital,figure,-99,-99,-99,32,1,
chicken,beet,-99,-99,-99,33,1,
remind,foam,-99,-99,-99,34,1,
copy,bedroom,-99,-99,-99,35,1,
bacon,feud,-99,-99,-99,36,1,
fee,chowder,-99,-99,-99,37,1,
pea,bathtub,-99,-99,-99,38,1,
plant,worm,-99,-99,-99,39,1,
rock,milk,-99,-99,-99,40,1,
bleach,ruin,-99,-99,-99,1,2,
calf,annoy,-99,-99,-99,2,2,
pork,emperor,-99,-99,-99,3,2,
need,faucet,-99,-99,-99,4,2,
find,clown,-99,-99,-99,5,2,
biology,temper,-99,-99,-99,6,2,
bacon,feud,-99,-99,-99,7,2,
risk,zero,-99,-99,-99,8,2,
fee,chowder,-99,-99,-99,9,2,
shrink,mafia,-99,-99,-99,10,2,
plant,worm,-99,-99,-99,11,2,
want,ascent,-99,-99,-99,12,2,
visit,glove,-99,-99,-99,13,2,
pea,bathtub,-99,-99,-99,14,2,
smother,surgery,-99,-99,-99,15,2,
knock,otter,-99,-99,-99,16,2,
prison,loaf,-99,-99,-99,17,2,
anger,decay,-99,-99,-99,18,2,
remind,foam,-99,-99,-99,19,2,
date,laugh,-99,-99,-99,20,2,
banner,glide,-99,-99,-99,21,2,
nerve,bumper,-99,-99,-99,22,2,
bias,sirloin,-99,-99,-99,23,2,
replace,roach,-99,-99,-99,24,2,
capital,figure,-99,-99,-99,25,2,
rock,milk,-99,-99,-99,26,2,
forest,knob,-99,-99,-99,27,2,
copy,bedroom,-99,-99,-99,28,2,
collect,loyalty,-99,-99,-99,29,2,
fan,feature,-99,-99,-99,30,2,
chicken,beet,-99,-99,-99,31,2,
glue,force,-99,-99,-99,32,2,
link,crisis,-99,-99,-99,33,2,
mill,feast,-99,-99,-99,34,2,
bullet,walkway,-99,-99,-99,35,2,
caring,skirt,-99,-99,-99,36,2,
grip,beach,-99,-99,-99,37,2,
process,joker,-99,-99,-99,38,2,
port,cinema,-99,-99,-99,39,2,
climax,saucer,-99,-99,-99,40,2,
capital,figure,1,6.247,3.335,1,3,
shrink,mafia,12,3.294,1.465,2,3,
biology,temper,24,4.447,2.056,3,3,
copy,bedroom,1,3.375,1.511,4,3,
caring,skirt,42,5.519,1.595,5,3,
forest,knob,50,3.279,1.208,6,3,
calf,annoy,1,3.199,1.775,7,3,
mill,feast,50,5.303,3.247,8,3,
smother,surgery,55,4.743,2.871,9,3,
chicken,beet,1,2.823,1.599,10,3,
grip,beach,1,5.295,3.799,11,3,
replace,roach,1,2.456,1.282,12,3,
fee,chowder,1,2.623,1.537,13,3,
bacon,feud,52,4.375,2.128,14,3,
anger,decay,1,2.167,1.224,15,3,
bleach,ruin,74,2.775,1.432,16,3,
bullet,walkway,1,2.095,1.025,17,3,
prison,loaf,78,3.839,1.813,18,3,
risk,zero,93,5.047,1.679,19,3,
knock,otter,54,4.343,1.799,20,3,
visit,glove,1,2.239,1.081,21,3,
pea,bathtub,90,3.311,1.655,22,3,
rock,milk,1,2.743,1.503,23,3,
date,laugh,81,4.616,1.272,24,3,
link,crisis,74,3.062,1.455,25,3,
glue,force,1,2.598,1.431,26,3,
banner,glide,13,6.111,4.155,27,3,
nerve,bumper,35,4.583,2.309,28,3,
find,clown,1,2.847,1.692,29,3,
remind,foam,1,2.759,1.591,30,3,
plant,worm,1,4.191,1.423,31,3,
port,cinema,1,2.383,1.207,32,3,
bias,sirloin,1,2.591,1.087,33,3,
collect,loyalty,1,2.271,1.199,34,3,
pork,emperor,20,3.623,1.71,35,3,
fan,feature,75,5.367,2.153,36,3,
process,joker,1,2.504,1.28,37,3,
want,ascent,1,2.16,0.992,38,3,
need,faucet,1,2.056,0.866,39,3,
climax,saucer,74,3.247,1.736,40,3,

