word1,word2,jol,jolrt,jolrtfirst,trial,list,
fan,feature,-99,-99,-99,1,1,
smother,surgery,-99,-99,-99,2,1,
bleach,ruin,-99,-99,-99,3,1,
risk,zero,-99,-99,-99,4,1,
port,cinema,-99,-99,-99,5,1,
visit,glove,-99,-99,-99,6,1,
date,laugh,-99,-99,-99,7,1,
chicken,beet,-99,-99,-99,8,1,
remind,foam,-99,-99,-99,9,1,
forest,knob,-99,-99,-99,10,1,
find,clown,-99,-99,-99,11,1,
glue,force,-99,-99,-99,12,1,
rock,milk,-99,-99,-99,13,1,
climax,saucer,-99,-99,-99,14,1,
bullet,walkway,-99,-99,-99,15,1,
banner,glide,-99,-99,-99,16,1,
anger,decay,-99,-99,-99,17,1,
prison,loaf,-99,-99,-99,18,1,
knock,otter,-99,-99,-99,19,1,
bacon,feud,-99,-99,-99,20,1,
bias,sirloin,-99,-99,-99,21,1,
capital,figure,-99,-99,-99,22,1,
need,faucet,-99,-99,-99,23,1,
caring,skirt,-99,-99,-99,24,1,
copy,bedroom,-99,-99,-99,25,1,
biology,temper,-99,-99,-99,26,1,
collect,loyalty,-99,-99,-99,27,1,
shrink,mafia,-99,-99,-99,28,1,
nerve,bumper,-99,-99,-99,29,1,
pea,bathtub,-99,-99,-99,30,1,
mill,feast,-99,-99,-99,31,1,
fee,chowder,-99,-99,-99,32,1,
calf,annoy,-99,-99,-99,33,1,
link,crisis,-99,-99,-99,34,1,
grip,beach,-99,-99,-99,35,1,
replace,roach,-99,-99,-99,36,1,
plant,worm,-99,-99,-99,37,1,
want,ascent,-99,-99,-99,38,1,
process,joker,-99,-99,-99,39,1,
pork,emperor,-99,-99,-99,40,1,
replace,roach,-99,-99,-99,1,2,
bleach,ruin,-99,-99,-99,2,2,
chicken,beet,-99,-99,-99,3,2,
link,crisis,-99,-99,-99,4,2,
copy,bedroom,-99,-99,-99,5,2,
port,cinema,-99,-99,-99,6,2,
risk,zero,-99,-99,-99,7,2,
caring,skirt,-99,-99,-99,8,2,
bias,sirloin,-99,-99,-99,9,2,
fan,feature,-99,-99,-99,10,2,
fee,chowder,-99,-99,-99,11,2,
climax,saucer,-99,-99,-99,12,2,
calf,annoy,-99,-99,-99,13,2,
forest,knob,-99,-99,-99,14,2,
remind,foam,-99,-99,-99,15,2,
visit,glove,-99,-99,-99,16,2,
biology,temper,-99,-99,-99,17,2,
need,faucet,-99,-99,-99,18,2,
knock,otter,-99,-99,-99,19,2,
plant,worm,-99,-99,-99,20,2,
pork,emperor,-99,-99,-99,21,2,
prison,loaf,-99,-99,-99,22,2,
capital,figure,-99,-99,-99,23,2,
banner,glide,-99,-99,-99,24,2,
mill,feast,-99,-99,-99,25,2,
bacon,feud,-99,-99,-99,26,2,
pea,bathtub,-99,-99,-99,27,2,
find,clown,-99,-99,-99,28,2,
process,joker,-99,-99,-99,29,2,
anger,decay,-99,-99,-99,30,2,
bullet,walkway,-99,-99,-99,31,2,
glue,force,-99,-99,-99,32,2,
nerve,bumper,-99,-99,-99,33,2,
rock,milk,-99,-99,-99,34,2,
grip,beach,-99,-99,-99,35,2,
collect,loyalty,-99,-99,-99,36,2,
smother,surgery,-99,-99,-99,37,2,
date,laugh,-99,-99,-99,38,2,
shrink,mafia,-99,-99,-99,39,2,
want,ascent,-99,-99,-99,40,2,
replace,roach,29,3.016,1.993,1,3,
mill,feast,21,1.21,0.691,2,3,
find,clown,62,1.313,0.701,3,3,
glue,force,35,1.145,0.593,4,3,
nerve,bumper,17,1.165,0.543,5,3,
bias,sirloin,35,3.174,2.548,6,3,
plant,worm,25,2.921,2.314,7,3,
collect,loyalty,36,1.204,0.605,8,3,
remind,foam,57,1.359,0.723,9,3,
pork,emperor,18,1.224,0.611,10,3,
copy,bedroom,37,1.111,0.553,11,3,
fan,feature,25,1.34,0.584,12,3,
anger,decay,41,1.293,0.685,13,3,
shrink,mafia,31,1.735,0.973,14,3,
rock,milk,64,1.2,0.502,15,3,
grip,beach,32,1.469,0.85,16,3,
need,faucet,24,1.584,0.692,17,3,
pea,bathtub,16,1.284,0.665,18,3,
date,laugh,32,1.216,0.484,19,3,
prison,loaf,24,1.659,0.927,20,3,
calf,annoy,37,1.369,0.601,21,3,
visit,glove,36,38.541,37.777,22,3,
capital,figure,25,1.435,0.75,23,3,
process,joker,57,1.221,0.567,24,3,
bleach,ruin,32,1.137,0.514,25,3,
knock,otter,41,1.178,0.609,26,3,
link,crisis,23,1.18,0.525,27,3,
bullet,walkway,38,1.501,0.789,28,3,
bacon,feud,38,29.498,28.923,29,3,
fee,chowder,54,1.288,0.638,30,3,
smother,surgery,18,1.058,0.504,31,3,
forest,knob,38,1.054,0.444,32,3,
climax,saucer,25,1.189,0.588,33,3,
port,cinema,40,1.195,0.601,34,3,
want,ascent,30,1.177,0.624,35,3,
banner,glide,59,1.289,0.666,36,3,
chicken,beet,21,1.17,0.604,37,3,
caring,skirt,16,1.318,0.766,38,3,
biology,temper,34,0.978,0.435,39,3,
risk,zero,40,1.174,0.611,40,3,

