word1,word2,jol,jolrt,jolrtfirst,trial,list,
link,crisis,-99,-99,-99,1,1,
process,joker,-99,-99,-99,2,1,
bullet,walkway,-99,-99,-99,3,1,
smother,surgery,-99,-99,-99,4,1,
collect,loyalty,-99,-99,-99,5,1,
pork,emperor,-99,-99,-99,6,1,
date,laugh,-99,-99,-99,7,1,
rock,milk,-99,-99,-99,8,1,
visit,glove,-99,-99,-99,9,1,
mill,feast,-99,-99,-99,10,1,
bias,sirloin,-99,-99,-99,11,1,
plant,worm,-99,-99,-99,12,1,
shrink,mafia,-99,-99,-99,13,1,
grip,beach,-99,-99,-99,14,1,
remind,foam,-99,-99,-99,15,1,
glue,force,-99,-99,-99,16,1,
fan,feature,-99,-99,-99,17,1,
climax,saucer,-99,-99,-99,18,1,
need,faucet,-99,-99,-99,19,1,
forest,knob,-99,-99,-99,20,1,
calf,annoy,-99,-99,-99,21,1,
anger,decay,-99,-99,-99,22,1,
capital,figure,-99,-99,-99,23,1,
nerve,bumper,-99,-99,-99,24,1,
fee,chowder,-99,-99,-99,25,1,
want,ascent,-99,-99,-99,26,1,
banner,glide,-99,-99,-99,27,1,
risk,zero,-99,-99,-99,28,1,
replace,roach,-99,-99,-99,29,1,
pea,bathtub,-99,-99,-99,30,1,
find,clown,-99,-99,-99,31,1,
copy,bedroom,-99,-99,-99,32,1,
knock,otter,-99,-99,-99,33,1,
port,cinema,-99,-99,-99,34,1,
bleach,ruin,-99,-99,-99,35,1,
chicken,beet,-99,-99,-99,36,1,
bacon,feud,-99,-99,-99,37,1,
biology,temper,-99,-99,-99,38,1,
caring,skirt,-99,-99,-99,39,1,
prison,loaf,-99,-99,-99,40,1,
mill,feast,-99,-99,-99,1,2,
knock,otter,-99,-99,-99,2,2,
climax,saucer,-99,-99,-99,3,2,
date,laugh,-99,-99,-99,4,2,
bullet,walkway,-99,-99,-99,5,2,
fee,chowder,-99,-99,-99,6,2,
anger,decay,-99,-99,-99,7,2,
bleach,ruin,-99,-99,-99,8,2,
pork,emperor,-99,-99,-99,9,2,
replace,roach,-99,-99,-99,10,2,
nerve,bumper,-99,-99,-99,11,2,
pea,bathtub,-99,-99,-99,12,2,
caring,skirt,-99,-99,-99,13,2,
rock,milk,-99,-99,-99,14,2,
chicken,beet,-99,-99,-99,15,2,
plant,worm,-99,-99,-99,16,2,
calf,annoy,-99,-99,-99,17,2,
process,joker,-99,-99,-99,18,2,
link,crisis,-99,-99,-99,19,2,
forest,knob,-99,-99,-99,20,2,
shrink,mafia,-99,-99,-99,21,2,
prison,loaf,-99,-99,-99,22,2,
biology,temper,-99,-99,-99,23,2,
remind,foam,-99,-99,-99,24,2,
glue,force,-99,-99,-99,25,2,
grip,beach,-99,-99,-99,26,2,
bias,sirloin,-99,-99,-99,27,2,
fan,feature,-99,-99,-99,28,2,
port,cinema,-99,-99,-99,29,2,
visit,glove,-99,-99,-99,30,2,
smother,surgery,-99,-99,-99,31,2,
bacon,feud,-99,-99,-99,32,2,
copy,bedroom,-99,-99,-99,33,2,
risk,zero,-99,-99,-99,34,2,
capital,figure,-99,-99,-99,35,2,
want,ascent,-99,-99,-99,36,2,
find,clown,-99,-99,-99,37,2,
need,faucet,-99,-99,-99,38,2,
banner,glide,-99,-99,-99,39,2,
collect,loyalty,-99,-99,-99,40,2,
nerve,bumper,88,4.075,1.892,1,3,
mill,feast,30,2.654,1.385,2,3,
risk,zero,63,2.039,0.93,3,3,
collect,loyalty,59,4.065,0.924,4,3,
shrink,mafia,49,3.801,2.235,5,3,
need,faucet,63,1.969,1.006,6,3,
port,cinema,26,2.303,1.097,7,3,
climax,saucer,20,2.259,1.049,8,3,
capital,figure,64,2.031,0.933,9,3,
fee,chowder,67,2.211,1.216,10,3,
copy,bedroom,80,2.063,0.81,11,3,
pork,emperor,78,2.343,0.895,12,3,
forest,knob,75,2.211,1.152,13,3,
bleach,ruin,82,3.005,1.245,14,3,
bias,sirloin,25,2.711,1.617,15,3,
process,joker,43,2.133,0.966,16,3,
biology,temper,29,1.931,0.949,17,3,
smother,surgery,64,2.507,0.934,18,3,
date,laugh,61,2.079,1.048,19,3,
bullet,walkway,33,1.745,0.685,20,3,
rock,milk,71,2.101,1.054,21,3,
prison,loaf,79,2.033,0.873,22,3,
want,ascent,28,1.861,0.836,23,3,
anger,decay,77,3.379,1.044,24,3,
plant,worm,64,2.181,0.95,25,3,
visit,glove,69,4.664,3.544,26,3,
banner,glide,32,2.303,1.035,27,3,
find,clown,31,2.313,1.025,28,3,
grip,beach,36,1.869,0.944,29,3,
pea,bathtub,83,1.775,0.773,30,3,
calf,annoy,74,200.785,199.914,31,3,
fan,feature,55,1.905,0.891,32,3,
caring,skirt,82,1.845,0.832,33,3,
link,crisis,28,3.029,0.793,34,3,
remind,foam,77,2.615,0.824,35,3,
knock,otter,29,1.923,0.903,36,3,
bacon,feud,73,2.198,1.222,37,3,
chicken,beet,75,3.029,1.888,38,3,
glue,force,19,2.158,1.027,39,3,
replace,roach,27,1.83,0.8,40,3,

