word1,word2,jol,jolrt,jolrtfirst,trial,list,
fan,feature,-99,-99,-99,1,1,
prison,loaf,-99,-99,-99,2,1,
climax,saucer,-99,-99,-99,3,1,
anger,decay,-99,-99,-99,4,1,
visit,glove,-99,-99,-99,5,1,
mill,feast,-99,-99,-99,6,1,
glue,force,-99,-99,-99,7,1,
nerve,bumper,-99,-99,-99,8,1,
bullet,walkway,-99,-99,-99,9,1,
need,faucet,-99,-99,-99,10,1,
remind,foam,-99,-99,-99,11,1,
chicken,beet,-99,-99,-99,12,1,
plant,worm,-99,-99,-99,13,1,
calf,annoy,-99,-99,-99,14,1,
banner,glide,-99,-99,-99,15,1,
grip,beach,-99,-99,-99,16,1,
shrink,mafia,-99,-99,-99,17,1,
pea,bathtub,-99,-99,-99,18,1,
biology,temper,-99,-99,-99,19,1,
caring,skirt,-99,-99,-99,20,1,
smother,surgery,-99,-99,-99,21,1,
capital,figure,-99,-99,-99,22,1,
date,laugh,-99,-99,-99,23,1,
find,clown,-99,-99,-99,24,1,
bias,sirloin,-99,-99,-99,25,1,
replace,roach,-99,-99,-99,26,1,
port,cinema,-99,-99,-99,27,1,
want,ascent,-99,-99,-99,28,1,
collect,loyalty,-99,-99,-99,29,1,
fee,chowder,-99,-99,-99,30,1,
process,joker,-99,-99,-99,31,1,
risk,zero,-99,-99,-99,32,1,
knock,otter,-99,-99,-99,33,1,
pork,emperor,-99,-99,-99,34,1,
bleach,ruin,-99,-99,-99,35,1,
copy,bedroom,-99,-99,-99,36,1,
rock,milk,-99,-99,-99,37,1,
link,crisis,-99,-99,-99,38,1,
forest,knob,-99,-99,-99,39,1,
bacon,feud,-99,-99,-99,40,1,
knock,otter,-99,-99,-99,1,2,
bias,sirloin,-99,-99,-99,2,2,
pork,emperor,-99,-99,-99,3,2,
port,cinema,-99,-99,-99,4,2,
find,clown,-99,-99,-99,5,2,
grip,beach,-99,-99,-99,6,2,
link,crisis,-99,-99,-99,7,2,
fan,feature,-99,-99,-99,8,2,
calf,annoy,-99,-99,-99,9,2,
prison,loaf,-99,-99,-99,10,2,
bleach,ruin,-99,-99,-99,11,2,
pea,bathtub,-99,-99,-99,12,2,
caring,skirt,-99,-99,-99,13,2,
bullet,walkway,-99,-99,-99,14,2,
plant,worm,-99,-99,-99,15,2,
anger,decay,-99,-99,-99,16,2,
bacon,feud,-99,-99,-99,17,2,
smother,surgery,-99,-99,-99,18,2,
rock,milk,-99,-99,-99,19,2,
want,ascent,-99,-99,-99,20,2,
replace,roach,-99,-99,-99,21,2,
remind,foam,-99,-99,-99,22,2,
banner,glide,-99,-99,-99,23,2,
biology,temper,-99,-99,-99,24,2,
chicken,beet,-99,-99,-99,25,2,
collect,loyalty,-99,-99,-99,26,2,
need,faucet,-99,-99,-99,27,2,
forest,knob,-99,-99,-99,28,2,
climax,saucer,-99,-99,-99,29,2,
date,laugh,-99,-99,-99,30,2,
copy,bedroom,-99,-99,-99,31,2,
risk,zero,-99,-99,-99,32,2,
shrink,mafia,-99,-99,-99,33,2,
nerve,bumper,-99,-99,-99,34,2,
fee,chowder,-99,-99,-99,35,2,
process,joker,-99,-99,-99,36,2,
capital,figure,-99,-99,-99,37,2,
visit,glove,-99,-99,-99,38,2,
mill,feast,-99,-99,-99,39,2,
glue,force,-99,-99,-99,40,2,
pork,emperor,25,6.542,4.777,1,3,
banner,glide,9,2.864,1.172,2,3,
bacon,feud,76,6.304,4.579,3,3,
risk,zero,3,2.337,1.059,4,3,
process,joker,1,1.856,0.938,5,3,
chicken,beet,1,2.315,1.345,6,3,
want,ascent,1,2.332,1.407,7,3,
bias,sirloin,1,2.398,1.102,8,3,
date,laugh,1,1.646,0.883,9,3,
prison,loaf,1,3.031,1.932,10,3,
smother,surgery,1,1.725,0.945,11,3,
port,cinema,1,2.059,0.976,12,3,
pea,bathtub,2,2.068,1.197,13,3,
bullet,walkway,1,2.588,1.792,14,3,
link,crisis,1,2.061,1.215,15,3,
rock,milk,100,3.947,2.876,16,3,
anger,decay,27,3.088,1.909,17,3,
shrink,mafia,1,1.957,1.078,18,3,
mill,feast,1,1.83,0.929,19,3,
collect,loyalty,1,1.885,1.031,20,3,
copy,bedroom,1,1.877,1.015,21,3,
glue,force,1,1.887,1.034,22,3,
calf,annoy,1,1.822,1.014,23,3,
knock,otter,1,1.824,0.922,24,3,
remind,foam,1,2.463,1.207,25,3,
visit,glove,1,2.037,1.144,26,3,
capital,figure,1,3.321,1.091,27,3,
caring,skirt,1,12.581,11.546,28,3,
biology,temper,1,2.321,1.297,29,3,
forest,knob,1,2.128,1.111,30,3,
grip,beach,1,2.377,1.196,31,3,
climax,saucer,1,2.508,1.332,32,3,
replace,roach,1,2.637,1.637,33,3,
need,faucet,1,1.871,1.03,34,3,
find,clown,1,1.919,1.055,35,3,
nerve,bumper,1,1.766,0.945,36,3,
plant,worm,1,2.287,1.05,37,3,
fee,chowder,1,1.933,0.906,38,3,
fan,feature,1,3.099,2.174,39,3,
bleach,ruin,79,3.649,1.3,40,3,

