word1,word2,jol,jolrt,jolrtfirst,trial,list,
anger,decay,-99,-99,-99,1,1,
pea,bathtub,-99,-99,-99,2,1,
want,ascent,-99,-99,-99,3,1,
collect,loyalty,-99,-99,-99,4,1,
process,joker,-99,-99,-99,5,1,
caring,skirt,-99,-99,-99,6,1,
visit,glove,-99,-99,-99,7,1,
fee,chowder,-99,-99,-99,8,1,
shrink,mafia,-99,-99,-99,9,1,
need,faucet,-99,-99,-99,10,1,
grip,beach,-99,-99,-99,11,1,
smother,surgery,-99,-99,-99,12,1,
bleach,ruin,-99,-99,-99,13,1,
link,crisis,-99,-99,-99,14,1,
knock,otter,-99,-99,-99,15,1,
banner,glide,-99,-99,-99,16,1,
biology,temper,-99,-99,-99,17,1,
risk,zero,-99,-99,-99,18,1,
port,cinema,-99,-99,-99,19,1,
plant,worm,-99,-99,-99,20,1,
copy,bedroom,-99,-99,-99,21,1,
mill,feast,-99,-99,-99,22,1,
find,clown,-99,-99,-99,23,1,
chicken,beet,-99,-99,-99,24,1,
date,laugh,-99,-99,-99,25,1,
calf,annoy,-99,-99,-99,26,1,
bacon,feud,-99,-99,-99,27,1,
capital,figure,-99,-99,-99,28,1,
bias,sirloin,-99,-99,-99,29,1,
rock,milk,-99,-99,-99,30,1,
fan,feature,-99,-99,-99,31,1,
climax,saucer,-99,-99,-99,32,1,
nerve,bumper,-99,-99,-99,33,1,
replace,roach,-99,-99,-99,34,1,
remind,foam,-99,-99,-99,35,1,
glue,force,-99,-99,-99,36,1,
bullet,walkway,-99,-99,-99,37,1,
pork,emperor,-99,-99,-99,38,1,
forest,knob,-99,-99,-99,39,1,
prison,loaf,-99,-99,-99,40,1,
date,laugh,-99,-99,-99,1,2,
caring,skirt,-99,-99,-99,2,2,
fan,feature,-99,-99,-99,3,2,
collect,loyalty,-99,-99,-99,4,2,
glue,force,-99,-99,-99,5,2,
find,clown,-99,-99,-99,6,2,
copy,bedroom,-99,-99,-99,7,2,
biology,temper,-99,-99,-99,8,2,
port,cinema,-99,-99,-99,9,2,
climax,saucer,-99,-99,-99,10,2,
bullet,walkway,-99,-99,-99,11,2,
replace,roach,-99,-99,-99,12,2,
process,joker,-99,-99,-99,13,2,
anger,decay,-99,-99,-99,14,2,
pea,bathtub,-99,-99,-99,15,2,
mill,feast,-99,-99,-99,16,2,
bleach,ruin,-99,-99,-99,17,2,
knock,otter,-99,-99,-99,18,2,
visit,glove,-99,-99,-99,19,2,
forest,knob,-99,-99,-99,20,2,
need,faucet,-99,-99,-99,21,2,
pork,emperor,-99,-99,-99,22,2,
link,crisis,-99,-99,-99,23,2,
risk,zero,-99,-99,-99,24,2,
plant,worm,-99,-99,-99,25,2,
rock,milk,-99,-99,-99,26,2,
bias,sirloin,-99,-99,-99,27,2,
remind,foam,-99,-99,-99,28,2,
nerve,bumper,-99,-99,-99,29,2,
grip,beach,-99,-99,-99,30,2,
banner,glide,-99,-99,-99,31,2,
fee,chowder,-99,-99,-99,32,2,
smother,surgery,-99,-99,-99,33,2,
capital,figure,-99,-99,-99,34,2,
chicken,beet,-99,-99,-99,35,2,
bacon,feud,-99,-99,-99,36,2,
want,ascent,-99,-99,-99,37,2,
shrink,mafia,-99,-99,-99,38,2,
prison,loaf,-99,-99,-99,39,2,
calf,annoy,-99,-99,-99,40,2,
nerve,bumper,5,7.037,4.75,1,3,
chicken,beet,1,5.471,3.944,2,3,
bias,sirloin,1,5.934,4.326,3,3,
bacon,feud,50,10.239,6.624,4,3,
pork,emperor,11,6.334,4.528,5,3,
copy,bedroom,100,4.007,2.896,6,3,
replace,roach,1,4.111,3.015,7,3,
want,ascent,100,3.376,2.16,8,3,
need,faucet,1,4.8,2.464,9,3,
smother,surgery,100,3.255,2.181,10,3,
visit,glove,100,4.143,2.976,11,3,
mill,feast,1,7.336,6.176,12,3,
shrink,mafia,100,3.127,2.027,13,3,
pea,bathtub,100,2.56,1.705,14,3,
glue,force,100,7.664,6.545,15,3,
forest,knob,1,3.808,2.71,16,3,
process,joker,1,3.6,2.568,17,3,
fee,chowder,83,14.928,13.433,18,3,
calf,annoy,100,2.895,1.904,19,3,
find,clown,1,3.719,2.503,20,3,
caring,skirt,1,3.288,1.881,21,3,
knock,otter,1,4.311,2.872,22,3,
fan,feature,15,5.863,4.144,23,3,
biology,temper,1,3.968,2.32,24,3,
link,crisis,1,4.199,3.008,25,3,
climax,saucer,14,3.774,2.248,26,3,
anger,decay,1,2.888,1.782,27,3,
date,laugh,100,4.215,2.832,28,3,
port,cinema,26,6.56,4.681,29,3,
banner,glide,1,2.871,1.672,30,3,
bleach,ruin,100,3.743,2.153,31,3,
grip,beach,1,5.391,3.92,32,3,
capital,figure,50,9.327,6.577,33,3,
prison,loaf,100,2.839,1.715,34,3,
remind,foam,1,2.671,1.744,35,3,
rock,milk,100,3.039,1.928,36,3,
collect,loyalty,1,3.231,1.937,37,3,
bullet,walkway,72,7.408,4.305,38,3,
risk,zero,100,5.046,4.127,39,3,
plant,worm,1,3.608,2.297,40,3,

