word1,word2,jol,jolrt,jolrtfirst,trial,list,
collect,loyalty,-99,-99,-99,1,1,
pea,bathtub,-99,-99,-99,2,1,
date,laugh,-99,-99,-99,3,1,
biology,temper,-99,-99,-99,4,1,
risk,zero,-99,-99,-99,5,1,
knock,otter,-99,-99,-99,6,1,
mill,feast,-99,-99,-99,7,1,
capital,figure,-99,-99,-99,8,1,
copy,bedroom,-99,-99,-99,9,1,
chicken,beet,-99,-99,-99,10,1,
bacon,feud,-99,-99,-99,11,1,
link,crisis,-99,-99,-99,12,1,
nerve,bumper,-99,-99,-99,13,1,
want,ascent,-99,-99,-99,14,1,
need,faucet,-99,-99,-99,15,1,
bias,sirloin,-99,-99,-99,16,1,
caring,skirt,-99,-99,-99,17,1,
climax,saucer,-99,-99,-99,18,1,
calf,annoy,-99,-99,-99,19,1,
fee,chowder,-99,-99,-99,20,1,
anger,decay,-99,-99,-99,21,1,
port,cinema,-99,-99,-99,22,1,
find,clown,-99,-99,-99,23,1,
plant,worm,-99,-99,-99,24,1,
smother,surgery,-99,-99,-99,25,1,
grip,beach,-99,-99,-99,26,1,
shrink,mafia,-99,-99,-99,27,1,
bleach,ruin,-99,-99,-99,28,1,
bullet,walkway,-99,-99,-99,29,1,
visit,glove,-99,-99,-99,30,1,
remind,foam,-99,-99,-99,31,1,
rock,milk,-99,-99,-99,32,1,
forest,knob,-99,-99,-99,33,1,
pork,emperor,-99,-99,-99,34,1,
glue,force,-99,-99,-99,35,1,
fan,feature,-99,-99,-99,36,1,
banner,glide,-99,-99,-99,37,1,
prison,loaf,-99,-99,-99,38,1,
replace,roach,-99,-99,-99,39,1,
process,joker,-99,-99,-99,40,1,
visit,glove,-99,-99,-99,1,2,
mill,feast,-99,-99,-99,2,2,
bacon,feud,-99,-99,-99,3,2,
find,clown,-99,-99,-99,4,2,
bleach,ruin,-99,-99,-99,5,2,
fee,chowder,-99,-99,-99,6,2,
forest,knob,-99,-99,-99,7,2,
prison,loaf,-99,-99,-99,8,2,
bias,sirloin,-99,-99,-99,9,2,
calf,annoy,-99,-99,-99,10,2,
replace,roach,-99,-99,-99,11,2,
bullet,walkway,-99,-99,-99,12,2,
port,cinema,-99,-99,-99,13,2,
shrink,mafia,-99,-99,-99,14,2,
biology,temper,-99,-99,-99,15,2,
pea,bathtub,-99,-99,-99,16,2,
climax,saucer,-99,-99,-99,17,2,
knock,otter,-99,-99,-99,18,2,
date,laugh,-99,-99,-99,19,2,
remind,foam,-99,-99,-99,20,2,
link,crisis,-99,-99,-99,21,2,
capital,figure,-99,-99,-99,22,2,
want,ascent,-99,-99,-99,23,2,
smother,surgery,-99,-99,-99,24,2,
copy,bedroom,-99,-99,-99,25,2,
glue,force,-99,-99,-99,26,2,
nerve,bumper,-99,-99,-99,27,2,
fan,feature,-99,-99,-99,28,2,
risk,zero,-99,-99,-99,29,2,
chicken,beet,-99,-99,-99,30,2,
need,faucet,-99,-99,-99,31,2,
banner,glide,-99,-99,-99,32,2,
process,joker,-99,-99,-99,33,2,
caring,skirt,-99,-99,-99,34,2,
collect,loyalty,-99,-99,-99,35,2,
rock,milk,-99,-99,-99,36,2,
grip,beach,-99,-99,-99,37,2,
anger,decay,-99,-99,-99,38,2,
pork,emperor,-99,-99,-99,39,2,
plant,worm,-99,-99,-99,40,2,
mill,feast,1,4.738,3.072,1,3,
pea,bathtub,30,8.185,1.689,2,3,
anger,decay,55,5.039,3.035,3,3,
climax,saucer,1,2.778,1.514,4,3,
pork,emperor,1,2.338,1.394,5,3,
bullet,walkway,1,2.915,1.749,6,3,
link,crisis,1,2.42,1.482,7,3,
nerve,bumper,1,2.434,1.381,8,3,
plant,worm,65,4.237,2.595,9,3,
copy,bedroom,1,2.195,1.233,10,3,
grip,beach,1,2.12,1.051,11,3,
collect,loyalty,1,2.208,0.993,12,3,
port,cinema,1,2.084,1.221,13,3,
need,faucet,1,2.844,1.366,14,3,
prison,loaf,1,2.529,1.585,15,3,
chicken,beet,71,5.953,2.515,16,3,
remind,foam,1,3.163,1.729,17,3,
forest,knob,1,2.955,1.71,18,3,
bleach,ruin,1,2.833,1.745,19,3,
fan,feature,1,2.268,1.123,20,3,
risk,zero,1,2.401,1.169,21,3,
banner,glide,55,3.373,2.012,22,3,
biology,temper,1,3.002,1.789,23,3,
bacon,feud,1,2.265,1.234,24,3,
bias,sirloin,1,2.851,1.153,25,3,
date,laugh,1,2.192,1.117,26,3,
knock,otter,1,2.067,1.201,27,3,
process,joker,1,2.514,1.659,28,3,
shrink,mafia,1,4.383,3.262,29,3,
capital,figure,1,2.081,0.963,30,3,
caring,skirt,1,1.971,1.089,31,3,
find,clown,1,1.841,0.851,32,3,
rock,milk,1,2.705,0.975,33,3,
smother,surgery,1,2.195,1.137,34,3,
glue,force,1,2.353,1.318,35,3,
calf,annoy,1,4.886,2.1,36,3,
visit,glove,1,1.993,0.912,37,3,
replace,roach,1,2.818,1.28,38,3,
want,ascent,1,3.891,2.787,39,3,
fee,chowder,1,3.186,2.098,40,3,

