word1,word2,jol,jolrt,jolrtfirst,trial,list,
replace,roach,-99,-99,-99,1,1,
pea,bathtub,-99,-99,-99,2,1,
plant,worm,-99,-99,-99,3,1,
risk,zero,-99,-99,-99,4,1,
visit,glove,-99,-99,-99,5,1,
need,faucet,-99,-99,-99,6,1,
knock,otter,-99,-99,-99,7,1,
prison,loaf,-99,-99,-99,8,1,
smother,surgery,-99,-99,-99,9,1,
bacon,feud,-99,-99,-99,10,1,
copy,bedroom,-99,-99,-99,11,1,
bullet,walkway,-99,-99,-99,12,1,
grip,beach,-99,-99,-99,13,1,
want,ascent,-99,-99,-99,14,1,
biology,temper,-99,-99,-99,15,1,
link,crisis,-99,-99,-99,16,1,
calf,annoy,-99,-99,-99,17,1,
glue,force,-99,-99,-99,18,1,
date,laugh,-99,-99,-99,19,1,
bias,sirloin,-99,-99,-99,20,1,
chicken,beet,-99,-99,-99,21,1,
anger,decay,-99,-99,-99,22,1,
pork,emperor,-99,-99,-99,23,1,
capital,figure,-99,-99,-99,24,1,
rock,milk,-99,-99,-99,25,1,
fee,chowder,-99,-99,-99,26,1,
collect,loyalty,-99,-99,-99,27,1,
caring,skirt,-99,-99,-99,28,1,
port,cinema,-99,-99,-99,29,1,
mill,feast,-99,-99,-99,30,1,
nerve,bumper,-99,-99,-99,31,1,
process,joker,-99,-99,-99,32,1,
bleach,ruin,-99,-99,-99,33,1,
remind,foam,-99,-99,-99,34,1,
banner,glide,-99,-99,-99,35,1,
forest,knob,-99,-99,-99,36,1,
fan,feature,-99,-99,-99,37,1,
find,clown,-99,-99,-99,38,1,
shrink,mafia,-99,-99,-99,39,1,
climax,saucer,-99,-99,-99,40,1,
pea,bathtub,-99,-99,-99,1,2,
prison,loaf,-99,-99,-99,2,2,
capital,figure,-99,-99,-99,3,2,
process,joker,-99,-99,-99,4,2,
risk,zero,-99,-99,-99,5,2,
calf,annoy,-99,-99,-99,6,2,
bacon,feud,-99,-99,-99,7,2,
replace,roach,-99,-99,-99,8,2,
fee,chowder,-99,-99,-99,9,2,
climax,saucer,-99,-99,-99,10,2,
biology,temper,-99,-99,-99,11,2,
knock,otter,-99,-99,-99,12,2,
fan,feature,-99,-99,-99,13,2,
bullet,walkway,-99,-99,-99,14,2,
anger,decay,-99,-99,-99,15,2,
bias,sirloin,-99,-99,-99,16,2,
link,crisis,-99,-99,-99,17,2,
copy,bedroom,-99,-99,-99,18,2,
shrink,mafia,-99,-99,-99,19,2,
mill,feast,-99,-99,-99,20,2,
smother,surgery,-99,-99,-99,21,2,
grip,beach,-99,-99,-99,22,2,
nerve,bumper,-99,-99,-99,23,2,
visit,glove,-99,-99,-99,24,2,
pork,emperor,-99,-99,-99,25,2,
chicken,beet,-99,-99,-99,26,2,
find,clown,-99,-99,-99,27,2,
remind,foam,-99,-99,-99,28,2,
need,faucet,-99,-99,-99,29,2,
forest,knob,-99,-99,-99,30,2,
port,cinema,-99,-99,-99,31,2,
date,laugh,-99,-99,-99,32,2,
caring,skirt,-99,-99,-99,33,2,
plant,worm,-99,-99,-99,34,2,
bleach,ruin,-99,-99,-99,35,2,
want,ascent,-99,-99,-99,36,2,
rock,milk,-99,-99,-99,37,2,
collect,loyalty,-99,-99,-99,38,2,
banner,glide,-99,-99,-99,39,2,
glue,force,-99,-99,-99,40,2,
pork,emperor,10,2.911,2.033,1,3,
process,joker,10,1.087,0.505,2,3,
capital,figure,10,0.799,0.305,3,3,
caring,skirt,10,0.751,0.321,4,3,
visit,glove,10,0.607,0.233,5,3,
smother,surgery,10,0.527,0.193,6,3,
plant,worm,10,0.447,0.137,7,3,
climax,saucer,10,0.431,0.105,8,3,
need,faucet,10,0.415,0.105,9,3,
biology,temper,10,0.405,0.121,10,3,
fee,chowder,10,0.379,0.092,11,3,
link,crisis,10,0.367,0.121,12,3,
chicken,beet,10,0.383,0.105,13,3,
bleach,ruin,10,0.367,0.097,14,3,
rock,milk,10,0.367,0.145,15,3,
pea,bathtub,10,1.375,0.233,16,3,
glue,force,10,0.496,0.194,17,3,
knock,otter,10,0.447,0.217,18,3,
date,laugh,10,2.352,0.306,19,3,
prison,loaf,10,0.703,0.265,20,3,
remind,foam,10,0.624,0.25,21,3,
shrink,mafia,10,0.592,0.266,22,3,
bullet,walkway,10,0.624,0.282,23,3,
copy,bedroom,10,0.64,0.281,24,3,
bias,sirloin,10,0.608,0.257,25,3,
fan,feature,10,0.591,0.249,26,3,
anger,decay,10,0.624,0.265,27,3,
want,ascent,10,0.624,0.281,28,3,
nerve,bumper,10,0.608,0.265,29,3,
collect,loyalty,10,0.688,0.305,30,3,
port,cinema,10,0.655,0.28,31,3,
mill,feast,10,0.543,0.216,32,3,
find,clown,10,0.64,0.273,33,3,
grip,beach,10,0.64,0.257,34,3,
bacon,feud,10,0.56,0.177,35,3,
calf,annoy,10,0.575,0.193,36,3,
forest,knob,10,0.608,0.225,37,3,
risk,zero,10,0.608,0.201,38,3,
replace,roach,10,0.672,0.233,39,3,
banner,glide,10,0.687,0.289,40,3,

