word1,word2,jol,jolrt,jolrtfirst,trial,list,
smother,surgery,-99,-99,-99,1,1,
remind,foam,-99,-99,-99,2,1,
forest,knob,-99,-99,-99,3,1,
chicken,beet,-99,-99,-99,4,1,
anger,decay,-99,-99,-99,5,1,
banner,glide,-99,-99,-99,6,1,
want,ascent,-99,-99,-99,7,1,
port,cinema,-99,-99,-99,8,1,
prison,loaf,-99,-99,-99,9,1,
bias,sirloin,-99,-99,-99,10,1,
grip,beach,-99,-99,-99,11,1,
copy,bedroom,-99,-99,-99,12,1,
process,joker,-99,-99,-99,13,1,
nerve,bumper,-99,-99,-99,14,1,
calf,annoy,-99,-99,-99,15,1,
find,clown,-99,-99,-99,16,1,
replace,roach,-99,-99,-99,17,1,
capital,figure,-99,-99,-99,18,1,
pea,bathtub,-99,-99,-99,19,1,
collect,loyalty,-99,-99,-99,20,1,
biology,temper,-99,-99,-99,21,1,
plant,worm,-99,-99,-99,22,1,
bleach,ruin,-99,-99,-99,23,1,
fan,feature,-99,-99,-99,24,1,
fee,chowder,-99,-99,-99,25,1,
knock,otter,-99,-99,-99,26,1,
link,crisis,-99,-99,-99,27,1,
need,faucet,-99,-99,-99,28,1,
bacon,feud,-99,-99,-99,29,1,
mill,feast,-99,-99,-99,30,1,
rock,milk,-99,-99,-99,31,1,
risk,zero,-99,-99,-99,32,1,
date,laugh,-99,-99,-99,33,1,
pork,emperor,-99,-99,-99,34,1,
visit,glove,-99,-99,-99,35,1,
caring,skirt,-99,-99,-99,36,1,
glue,force,-99,-99,-99,37,1,
shrink,mafia,-99,-99,-99,38,1,
climax,saucer,-99,-99,-99,39,1,
bullet,walkway,-99,-99,-99,40,1,
banner,glide,-99,-99,-99,1,2,
pork,emperor,-99,-99,-99,2,2,
rock,milk,-99,-99,-99,3,2,
replace,roach,-99,-99,-99,4,2,
forest,knob,-99,-99,-99,5,2,
collect,loyalty,-99,-99,-99,6,2,
bullet,walkway,-99,-99,-99,7,2,
find,clown,-99,-99,-99,8,2,
bleach,ruin,-99,-99,-99,9,2,
chicken,beet,-99,-99,-99,10,2,
remind,foam,-99,-99,-99,11,2,
port,cinema,-99,-99,-99,12,2,
want,ascent,-99,-99,-99,13,2,
bias,sirloin,-99,-99,-99,14,2,
date,laugh,-99,-99,-99,15,2,
link,crisis,-99,-99,-99,16,2,
nerve,bumper,-99,-99,-99,17,2,
process,joker,-99,-99,-99,18,2,
calf,annoy,-99,-99,-99,19,2,
fee,chowder,-99,-99,-99,20,2,
climax,saucer,-99,-99,-99,21,2,
biology,temper,-99,-99,-99,22,2,
risk,zero,-99,-99,-99,23,2,
bacon,feud,-99,-99,-99,24,2,
caring,skirt,-99,-99,-99,25,2,
shrink,mafia,-99,-99,-99,26,2,
smother,surgery,-99,-99,-99,27,2,
knock,otter,-99,-99,-99,28,2,
fan,feature,-99,-99,-99,29,2,
capital,figure,-99,-99,-99,30,2,
prison,loaf,-99,-99,-99,31,2,
pea,bathtub,-99,-99,-99,32,2,
grip,beach,-99,-99,-99,33,2,
need,faucet,-99,-99,-99,34,2,
anger,decay,-99,-99,-99,35,2,
visit,glove,-99,-99,-99,36,2,
plant,worm,-99,-99,-99,37,2,
mill,feast,-99,-99,-99,38,2,
copy,bedroom,-99,-99,-99,39,2,
glue,force,-99,-99,-99,40,2,
copy,bedroom,1,8.308,4.589,1,3,
link,crisis,100,2.383,1.324,2,3,
port,cinema,100,2.911,1.508,3,3,
smother,surgery,100,2.351,1.369,4,3,
knock,otter,1,2.759,1.786,5,3,
climax,saucer,50,6.697,2.436,6,3,
capital,figure,1,2.647,1.386,7,3,
shrink,mafia,100,2.533,1.552,8,3,
replace,roach,1,2.783,1.67,9,3,
want,ascent,100,3.063,2.166,10,3,
banner,glide,100,2.715,1.652,11,3,
mill,feast,1,2.735,1.503,12,3,
caring,skirt,100,1.933,1.139,13,3,
process,joker,1,2.369,1.365,14,3,
calf,annoy,100,1.963,1.027,15,3,
collect,loyalty,100,2.123,1.257,16,3,
grip,beach,1,2.071,1.008,17,3,
nerve,bumper,100,2.411,1.368,18,3,
pork,emperor,100,3.339,2.21,19,3,
anger,decay,50,7.944,4.329,20,3,
bullet,walkway,1,2.368,1.251,21,3,
need,faucet,1,2.167,1.098,22,3,
chicken,beet,100,2.177,1.256,23,3,
pea,bathtub,60,3.599,1.854,24,3,
prison,loaf,100,2.675,1.754,25,3,
fan,feature,100,2.679,1.076,26,3,
visit,glove,100,2.935,1.852,27,3,
remind,foam,17,3.435,1.38,28,3,
bleach,ruin,10,2.055,1.062,29,3,
bias,sirloin,100,2.119,1.158,30,3,
find,clown,1,2.097,1.053,31,3,
glue,force,38,2.207,0.968,32,3,
biology,temper,20,2.131,1.126,33,3,
date,laugh,100,1.923,0.892,34,3,
fee,chowder,54,3.505,2.242,35,3,
risk,zero,20,2.525,1.582,36,3,
rock,milk,100,2.221,1.366,37,3,
forest,knob,100,2.675,1.73,38,3,
plant,worm,100,1.717,0.954,39,3,
bacon,feud,100,1.858,1.046,40,3,

