word1,word2,jol,jolrt,jolrtfirst,trial,list,
banner,glide,-99,-99,-99,1,1,
remind,foam,-99,-99,-99,2,1,
bullet,walkway,-99,-99,-99,3,1,
biology,temper,-99,-99,-99,4,1,
want,ascent,-99,-99,-99,5,1,
forest,knob,-99,-99,-99,6,1,
find,clown,-99,-99,-99,7,1,
bacon,feud,-99,-99,-99,8,1,
shrink,mafia,-99,-99,-99,9,1,
calf,annoy,-99,-99,-99,10,1,
anger,decay,-99,-99,-99,11,1,
copy,bedroom,-99,-99,-99,12,1,
knock,otter,-99,-99,-99,13,1,
climax,saucer,-99,-99,-99,14,1,
collect,loyalty,-99,-99,-99,15,1,
prison,loaf,-99,-99,-99,16,1,
mill,feast,-99,-99,-99,17,1,
bias,sirloin,-99,-99,-99,18,1,
risk,zero,-99,-99,-99,19,1,
nerve,bumper,-99,-99,-99,20,1,
caring,skirt,-99,-99,-99,21,1,
chicken,beet,-99,-99,-99,22,1,
pea,bathtub,-99,-99,-99,23,1,
rock,milk,-99,-99,-99,24,1,
capital,figure,-99,-99,-99,25,1,
link,crisis,-99,-99,-99,26,1,
plant,worm,-99,-99,-99,27,1,
need,faucet,-99,-99,-99,28,1,
port,cinema,-99,-99,-99,29,1,
glue,force,-99,-99,-99,30,1,
pork,emperor,-99,-99,-99,31,1,
grip,beach,-99,-99,-99,32,1,
fan,feature,-99,-99,-99,33,1,
smother,surgery,-99,-99,-99,34,1,
date,laugh,-99,-99,-99,35,1,
visit,glove,-99,-99,-99,36,1,
fee,chowder,-99,-99,-99,37,1,
replace,roach,-99,-99,-99,38,1,
process,joker,-99,-99,-99,39,1,
bleach,ruin,-99,-99,-99,40,1,
plant,worm,-99,-99,-99,1,2,
smother,surgery,-99,-99,-99,2,2,
shrink,mafia,-99,-99,-99,3,2,
bullet,walkway,-99,-99,-99,4,2,
pea,bathtub,-99,-99,-99,5,2,
grip,beach,-99,-99,-99,6,2,
want,ascent,-99,-99,-99,7,2,
fee,chowder,-99,-99,-99,8,2,
fan,feature,-99,-99,-99,9,2,
link,crisis,-99,-99,-99,10,2,
date,laugh,-99,-99,-99,11,2,
visit,glove,-99,-99,-99,12,2,
risk,zero,-99,-99,-99,13,2,
banner,glide,-99,-99,-99,14,2,
prison,loaf,-99,-99,-99,15,2,
bacon,feud,-99,-99,-99,16,2,
bias,sirloin,-99,-99,-99,17,2,
knock,otter,-99,-99,-99,18,2,
caring,skirt,-99,-99,-99,19,2,
process,joker,-99,-99,-99,20,2,
rock,milk,-99,-99,-99,21,2,
biology,temper,-99,-99,-99,22,2,
nerve,bumper,-99,-99,-99,23,2,
remind,foam,-99,-99,-99,24,2,
anger,decay,-99,-99,-99,25,2,
find,clown,-99,-99,-99,26,2,
port,cinema,-99,-99,-99,27,2,
pork,emperor,-99,-99,-99,28,2,
calf,annoy,-99,-99,-99,29,2,
forest,knob,-99,-99,-99,30,2,
need,faucet,-99,-99,-99,31,2,
bleach,ruin,-99,-99,-99,32,2,
glue,force,-99,-99,-99,33,2,
chicken,beet,-99,-99,-99,34,2,
collect,loyalty,-99,-99,-99,35,2,
mill,feast,-99,-99,-99,36,2,
capital,figure,-99,-99,-99,37,2,
climax,saucer,-99,-99,-99,38,2,
replace,roach,-99,-99,-99,39,2,
copy,bedroom,-99,-99,-99,40,2,
smother,surgery,1,6.978,4.497,1,3,
chicken,beet,1,3.087,1.686,2,3,
banner,glide,1,2.933,1.586,3,3,
capital,figure,1,3.271,1.672,4,3,
visit,glove,2,4.583,1.572,5,3,
nerve,bumper,1,3.183,1.557,6,3,
knock,otter,1,3.405,1.791,7,3,
find,clown,1,6.865,5.458,8,3,
fee,chowder,1,2.962,1.605,9,3,
shrink,mafia,100,5.684,1.762,10,3,
calf,annoy,1,3.339,1.853,11,3,
bullet,walkway,100,4.354,2.963,12,3,
fan,feature,1,3.41,2.014,13,3,
collect,loyalty,1,3.111,1.761,14,3,
date,laugh,1,2.824,1.453,15,3,
glue,force,1,3.491,1.51,16,3,
link,crisis,1,2.883,1.537,17,3,
plant,worm,1,4.176,2.012,18,3,
grip,beach,1,5.706,4.175,19,3,
bias,sirloin,1,2.991,1.505,20,3,
mill,feast,1,3.205,1.63,21,3,
pea,bathtub,1,3.458,1.874,22,3,
bleach,ruin,1,3.073,1.6,23,3,
bacon,feud,1,3.106,1.634,24,3,
remind,foam,1,4.915,3.485,25,3,
pork,emperor,1,3.118,1.758,26,3,
rock,milk,1,2.552,1.299,27,3,
anger,decay,1,4.633,3.285,28,3,
need,faucet,1,2.932,1.533,29,3,
replace,roach,1,2.903,1.506,30,3,
process,joker,1,3.413,2.06,31,3,
caring,skirt,1,3.086,1.638,32,3,
biology,temper,1,2.993,1.608,33,3,
risk,zero,1,3.132,1.629,34,3,
prison,loaf,100,4.373,2.857,35,3,
climax,saucer,1,3.154,1.836,36,3,
copy,bedroom,1,3.094,1.747,37,3,
port,cinema,1,3.487,1.742,38,3,
want,ascent,1,3.125,1.594,39,3,
forest,knob,1,2.836,1.57,40,3,

