word1,word2,jol,jolrt,jolrtfirst,condition,jolindex,response,rt,rtfirst,
find,clown,10,2.373,1.332,0,7,-,-99,-99,
pea,bathtub,6,2.736,1.306,1,16, ,8.855,7.288,
remind,foam,6,3.246,1.623,1,5, ,2.642,1.65,
bleach,ruin,42,3.244,2.288,0,27,-,-99,-99,
chicken,beet,32,3.961,2.934,1,16,beet,4.213,3.083,
climax,saucer,5,2.966,1.368,0,33,-,-99,-99,
visit,glove,20,2.444,1.379,1,7, ,2.306,1.627,
risk,zero,8,3.562,1.793,0,6,-,-99,-99,
bias,sirloin,8,2.773,1.659,1,34, ,3.491,1.766,
bacon,feud,43,3.377,2.093,1,25, ,4.631,1.596,
rock,milk,36,3.465,2.023,1,24,milk,2.518,1.475,
replace,roach,12,3.269,1.937,1,18, ,5.217,4.502,
link,crisis,6,6.831,3.488,0,6,-,-99,-99,
pork,emperor,46,3.402,2.265,0,9,-,-99,-99,
port,cinema,7,3.233,1.864,1,10, ,2.199,1.559,
caring,skirt,9,2.518,1.524,1,7, ,2.589,1.285,
copy,bedroom,8,2.58,1.418,0,15,-,-99,-99,
anger,decay,14,3.306,1.476,1,21, ,1.903,1.264,
shrink,mafia,9,2.869,1.598,0,18,-,-99,-99,
grip,beach,13,3.596,2.59,0,7,-,-99,-99,
biology,temper,20,3.269,2.133,0,25,-,-99,-99,
fan,feature,5,3.341,2.352,0,15,-,-99,-99,
prison,loaf,15,6.812,3.712,0,37,-,-99,-99,
banner,glide,7,2.942,1.852,0,19,-,-99,-99,
knock,otter,4,3.089,2.024,1,5, ,2.738,1.958,
fee,chowder,10,3.099,1.55,0,13,-,-99,-99,
plant,worm,44,4.361,2.642,1,18,worm,3.195,2.195,
collect,loyalty,7,2.736,1.672,0,9,-,-99,-99,
date,laugh,43,3.779,2.725,0,7,-,-99,-99,
smother,surgery,8,2.59,1.55,1,25, ,2.354,1.631,
want,ascent,13,2.299,1.161,1,7, ,4.095,2.809,
forest,knob,16,2.639,1.5,1,21, ,2.806,1.842,
bullet,walkway,8,4.057,2.629,0,8,-,-99,-99,
calf,annoy,33,3.256,1.658,0,2,-,-99,-99,
capital,figure,23,3.137,1.95,0,7,-,-99,-99,
nerve,bumper,8,3.703,2.408,1,15, ,4.088,1.162,
need,faucet,8,2.64,1.356,1,4, ,2.972,1.588,
process,joker,10,2.26,1.21,1,2, ,2.362,1.627,
mill,feast,5,2.955,1.613,1,1, ,1.869,1.082,
glue,force,14,3.438,2.203,0,21,-,-99,-99,
remind,foam,6,3.246,1.623,1,5, ,2.937,1.576,
rock,milk,36,3.465,2.023,1,24,milk,2.99,1.751,
bias,sirloin,8,2.773,1.659,1,34, ,1.99,1.292,
knock,otter,4,3.089,2.024,1,5, ,1.964,1.317,
prison,loaf,15,6.812,3.712,0,37,-,-99,-99,
want,ascent,13,2.299,1.161,1,7, ,2.429,1.942,
climax,saucer,5,2.966,1.368,0,33,-,-99,-99,
biology,temper,20,3.269,2.133,0,25,-,-99,-99,
grip,beach,13,3.596,2.59,0,7,-,-99,-99,
banner,glide,7,2.942,1.852,0,19,-,-99,-99,
plant,worm,44,4.361,2.642,1,18,worm,3.292,2.034,
risk,zero,8,3.562,1.793,0,6,-,-99,-99,
date,laugh,43,3.779,2.725,0,7,-,-99,-99,
bleach,ruin,42,3.244,2.288,0,27,-,-99,-99,
capital,figure,23,3.137,1.95,0,7,-,-99,-99,
fee,chowder,10,3.099,1.55,0,13,-,-99,-99,
anger,decay,14,3.306,1.476,1,21, ,2.473,1.86,
calf,annoy,33,3.256,1.658,0,2,-,-99,-99,
mill,feast,5,2.955,1.613,1,1, ,2.411,1.548,
bacon,feud,43,3.377,2.093,1,25,feud,5.375,3.9,
smother,surgery,8,2.59,1.55,1,25, ,3.251,1.937,
bullet,walkway,8,4.057,2.629,0,8,-,-99,-99,
collect,loyalty,7,2.736,1.672,0,9,-,-99,-99,
port,cinema,7,3.233,1.864,1,10, ,6.641,5.676,
pea,bathtub,6,2.736,1.306,1,16, ,2.619,1.965,
shrink,mafia,9,2.869,1.598,0,18,-,-99,-99,
forest,knob,16,2.639,1.5,1,21, ,1.78,1.205,
replace,roach,12,3.269,1.937,1,18, ,2.474,1.075,
pork,emperor,46,3.402,2.265,0,9,-,-99,-99,
find,clown,10,2.373,1.332,0,7,-,-99,-99,
glue,force,14,3.438,2.203,0,21,-,-99,-99,
visit,glove,20,2.444,1.379,1,7, ,1.993,0.943,
copy,bedroom,8,2.58,1.418,0,15,-,-99,-99,
link,crisis,6,6.831,3.488,0,6,-,-99,-99,
nerve,bumper,8,3.703,2.408,1,15, ,1.975,0.986,
need,faucet,8,2.64,1.356,1,4, ,1.575,1.043,
chicken,beet,32,3.961,2.934,1,16,beet,3.077,1.526,
process,joker,10,2.26,1.21,1,2, ,1.724,1.164,
fan,feature,5,3.341,2.352,0,15,-,-99,-99,
caring,skirt,9,2.518,1.524,1,7, ,1.841,1.272,
visit,glove,20,2.444,1.379,1,7, ,3.023,2.435,
remind,foam,6,3.246,1.623,1,5, ,2.142,0.937,
prison,loaf,15,6.812,3.712,0,37,-,-99,-99,
plant,worm,44,4.361,2.642,1,18,worm,2.826,1.743,
date,laugh,43,3.779,2.725,0,7,-,-99,-99,
grip,beach,13,3.596,2.59,0,7,-,-99,-99,
chicken,beet,32,3.961,2.934,1,16,beet,3.171,2.067,
mill,feast,5,2.955,1.613,1,1, ,2.314,1.713,
rock,milk,36,3.465,2.023,1,24,milk,5.758,4.107,
shrink,mafia,9,2.869,1.598,0,18,-,-99,-99,
anger,decay,14,3.306,1.476,1,21, ,2.416,1.86,
fee,chowder,10,3.099,1.55,0,13,-,-99,-99,
nerve,bumper,8,3.703,2.408,1,15, ,2.232,0.969,
port,cinema,7,3.233,1.864,1,10, ,2.351,1.785,
pea,bathtub,6,2.736,1.306,1,16, ,2.819,1.658,
smother,surgery,8,2.59,1.55,1,25, ,2.153,1.504,
climax,saucer,5,2.966,1.368,0,33,-,-99,-99,
bleach,ruin,42,3.244,2.288,0,27,-,-99,-99,
replace,roach,12,3.269,1.937,1,18, ,1.787,1.088,
bias,sirloin,8,2.773,1.659,1,34, ,2.388,1.471,
risk,zero,8,3.562,1.793,0,6,-,-99,-99,
glue,force,14,3.438,2.203,0,21,-,-99,-99,
bacon,feud,43,3.377,2.093,1,25,feud,2.995,1.907,
find,clown,10,2.373,1.332,0,7,-,-99,-99,
process,joker,10,2.26,1.21,1,2, ,1.535,1.069,
fan,feature,5,3.341,2.352,0,15,-,-99,-99,
copy,bedroom,8,2.58,1.418,0,15,-,-99,-99,
link,crisis,6,6.831,3.488,0,6,-,-99,-99,
collect,loyalty,7,2.736,1.672,0,9,-,-99,-99,
need,faucet,8,2.64,1.356,1,4, ,2.103,1.308,
want,ascent,13,2.299,1.161,1,7, ,2.125,1.507,
forest,knob,16,2.639,1.5,1,21, ,3.599,2.7,
capital,figure,23,3.137,1.95,0,7,-,-99,-99,
knock,otter,4,3.089,2.024,1,5, ,1.486,0.93,
pork,emperor,46,3.402,2.265,0,9,-,-99,-99,
biology,temper,20,3.269,2.133,0,25,-,-99,-99,
calf,annoy,33,3.256,1.658,0,2,-,-99,-99,
caring,skirt,9,2.518,1.524,1,7, ,1.563,0.812,
bullet,walkway,8,4.057,2.629,0,8,-,-99,-99,
banner,glide,7,2.942,1.852,0,19,-,-99,-99,

