subn,word1,word2,jol,jolrt,trial,list,practice,jolrank,jolrankp,restudyresp,restudyacc,restudyrtfirst,restudyrt,response,testacc,rtfirst,rt
22,bleach,ruin,86,1.198565935,38,5,0,36,0.9,,,,,pure,0,14.54923758,15.95719865
22,plant,worm,92,1.182129935,39,5,0,40,1,,,,,soil,0,7.072689204,7.864753985
22,smother,surgery,80,1.315558377,40,5,0,30,0.75,,,,,surgeru,0,2.904194659,4.73622099
23,grip,beach,60,3.466104378,1,5,1,26,0.65,beach,1,1.567860684,2.390001639,beach,1,2.726046883,3.950024552
23,visit,glove,54,4.782990592,2,5,0,19,0.475,,,,,glove,1,2.2972355,3.825208774
23,glue,force,54,4.082949442,3,5,0,17,0.425,,,,,force,1,4.0405215,4.912511534
23,forest,knob,53,4.149630627,4,5,0,13,0.325,,,,,knob,1,2.363710132,3.755710584
23,caring,skirt,95,1.64867468,5,5,0,39,0.975,,,,,skirt,1,0.973691174,1.50172667
23,shrink,mafia,53,2.21542338,6,5,0,15,0.375,,,,,mafia,1,3.778364008,4.474382195
23,need,faucet,39,4.182759535,7,5,1,4,0.1,faucet,1,2.350592123,3.544317865,skip,0,3.935486333,22.08699903
23,remind,foam,47,6.400005324,8,5,0,7,0.175,,,,,foam,1,2.822377978,3.638372071
23,anger,decay,52,3.549044197,9,5,0,11,0.275,,,,,decay,1,1.493349105,2.293370017
23,climax,saucer,81,1.281854393,10,5,0,33,0.825,,,,,saucer,1,1.842493115,2.690496435
23,pork,emperor,91,1.415332548,11,5,1,38,0.95,emperor,1,1.259058563,2.062224269,emperor,1,0.911402116,2.455240805
23,prison,loaf,76,1.598683196,12,5,1,30,0.75,loaf,1,1.450088539,2.19415296,loaf,1,1.021994957,1.718000636
23,plant,worm,39,1.815386624,13,5,0,5,0.125,,,,,worm,1,1.569957961,2.073974029
23,fan,feature,52,2.532550465,14,5,1,12,0.3,feature,1,1.320414927,2.187885823,feature,1,0.863937372,1.743937731
23,fee,chowder,54,2.215770414,15,5,1,20,0.5,chowder,1,1.387930982,2.526367039,chowder,1,2.62717686,3.531170669
23,collect,loyalty,50,6.91718687,16,5,0,9,0.225,,,,,skip,0,5.797880976,6.629874551
23,bacon,feud,52,2.815932833,17,5,1,10,0.25,feud,1,2.571468617,3.667489883,feud,1,1.219769322,2.004086469
23,find,clown,55,2.048810864,18,5,1,24,0.6,clown,1,1.875027383,2.566169134,clown,1,3.953588545,4.62069451
23,link,crisis,42,7.100242763,19,5,1,6,0.15,crisis,1,1.564836164,2.431102384,crisis,1,2.022461304,3.094484951
23,chicken,beet,71,2.632271715,20,5,0,29,0.725,,,,,beet,1,1.240125651,1.760148577
23,capital,figure,95,1.582182086,21,5,1,40,1,figure,1,1.142005503,1.830042552,figure,1,1.219556996,2.075584433
23,rock,milk,86,2.448923313,22,5,1,36,0.9,milk,1,1.736038701,2.608062091,milk,1,1.325811272,2.117907495
23,want,ascent,22,13.03534293,23,5,0,1,0.025,,,,,ascent,1,1.048987267,1.929048887
23,bias,sirloin,69,1.031865217,24,5,1,28,0.7,sirloin,1,8.523100366,11.02708372,sirloin,1,1.711490062,2.735508207
23,port,cinema,90,1.832127962,25,5,0,37,0.925,,,,,cinema,1,2.416214566,3.168245692
23,date,laugh,54,1.715654789,26,5,1,22,0.55,laugh,1,0.911136228,1.64750304,laugh,1,2.195966709,2.876000489
23,risk,zero,54,1.648939927,27,5,0,21,0.525,,,,,zero,1,1.845330325,2.717358206
23,pea,bathtub,83,2.132178221,28,5,0,35,0.875,,,,,bathtub,1,1.854314398,2.854344226
23,banner,glide,53,3.649334429,29,5,1,14,0.35,glide,1,1.46099124,2.725541407,glide,1,1.253425196,1.989446256
23,knock,otter,53,2.215503884,30,5,1,16,0.4,otter,1,1.64368278,2.699642799,otter,1,1.950223086,2.934224246
23,replace,roach,54,1.515424246,31,5,0,23,0.575,,,,,roach,1,2.855554996,3.535559268
23,calf,annoy,78,1.565578342,32,5,0,31,0.775,,,,,annoy,1,0.991731805,1.703770642
23,smother,surgery,78,2.165817096,33,5,1,32,0.8,surgery,1,1.218691657,2.12279259,surgery,1,1.26676387,2.146788605
23,bullet,walkway,81,1.915361574,34,5,1,34,0.85,walkway,1,2.043273075,2.990381837,walkway,1,1.207003157,2.1270282
23,biology,temper,47,4.382962816,35,5,1,8,0.2,temper,1,1.072510521,1.720518716,skip,0,12.46515789,13.09717719
23,copy,bedroom,54,3.466029967,36,5,1,18,0.45,bedroom,1,2.168108418,3.272137443,bedroom,1,0.967912193,1.911926195
23,bleach,ruin,32,1.682195525,37,5,0,3,0.075,,,,,ruin,1,1.103120066,1.702906906
23,nerve,bumper,68,1.315203966,38,5,0,27,0.675,,,,,bumper,1,3.359199012,4.305830202
23,mill,feast,55,3.015757969,39,5,0,25,0.625,,,,,feast,1,1.16970022,2.036637094
23,process,joker,24,6.166878084,40,5,1,2,0.05,joker,1,11.62607803,12.42611914,joker,1,0.954448112,1.578482743
24,glue,force,65,1.048581194,1,5,1,19,0.475,force,1,2.114206603,2.906236449,force,1,1.799128369,3.295236562
24,bullet,walkway,100,0.865190299,2,5,0,40,1,,,,,walkway,1,2.636430058,6.756408299
24,link,crisis,65,25.07224956,3,5,0,18,0.45,,,,,SKIP,0,6.593875167,8.036259491
24,climax,saucer,93,2.165562801,4,5,0,36,0.9,,,,,cinema,0,4.96199699,14.08207562
24,bias,sirloin,61,13.40222629,5,5,1,17,0.425,person,0,5.337048949,7.769028607,pork,0,9.514823762,10.26681457
24,fan,feature,46,1.715395826,6,5,0,8,0.2,,,,,SKIP,0,7.318323758,8.654291828
24,mill,feast,30,0.99848292,7,5,0,4,0.1,,,,,milk,0,8.490067136,9.858046553
24,find,clown,45,0.665160599,8,5,1,7,0.175,glove,0,1.840247326,4.656264032,SKIP,0,4.234985079,5.363002881
24,prison,loaf,59,1.26528049,9,5,1,15,0.375,loaf,1,2.125933982,4.721279402,loaf,1,2.232460569,3.040894442
24,plant,worm,70,0.998137488,10,5,1,23,0.575,worm,1,2.325576554,3.450349474,worm,1,1.468045745,2.444362942
24,want,ascent,88,0.898505436,11,5,1,33,0.825,roaches,0,5.796331553,13.01232619,SKIP,0,3.089396735,4.465192801
24,calf,annoy,42,0.931814479,12,5,1,5,0.125,feud,0,7.352007421,8.623981985,SKIP,0,4.739872771,6.459884625
24,chicken,beet,26,1.115333668,13,5,0,2,0.05,,,,,SKIP,0,2.837481301,3.949433773
24,replace,roach,75,1.131952267,14,5,0,24,0.6,,,,,roach,1,5.084066428,10.61987496
24,bacon,feud,86,1.115231674,15,5,0,32,0.8,,,,,SKIP,0,2.663215658,3.695189157
24,copy,bedroom,88,1.081805242,16,5,0,34,0.85,,,,,SKIP,0,2.185982439,3.20193936
24,port,cinema,81,1.498647778,17,5,1,29,0.725,cinema,1,4.535604228,6.103673642,cinema,1,6.257954245,8.537900695
24,forest,knob,80,4.882962584,18,5,0,28,0.7,,,,,SKIP,0,16.10374837,17.05534551
24,shrink,mafia,96,1.498688832,19,5,1,37,0.925,mafia,1,5.635311652,16.39430508,mafia,1,3.439129498,4.279046466
24,grip,beach,59,1.56535984,20,5,0,16,0.4,,,,,glove,0,4.701785407,6.851413739
24,rock,milk,51,2.131934947,21,5,1,13,0.325,paper,0,5.739246053,22.70700795,SKIP,0,3.11204741,3.99169904
24,biology,temper,100,1.582064396,22,5,1,39,0.975,aggresion ,0,9.036587603,18.51657273,SKIP,0,19.01767382,19.88965217
24,collect,loyalty,85,1.215261117,23,5,1,31,0.775,roaches,0,11.06165149,14.7396226,SKIP,0,2.598006243,7.101784509
24,remind,foam,79,0.68171473,24,5,0,26,0.65,,,,,SKIP,0,2.671871993,3.473312225
24,smother,surgery,77,1.515352976,25,5,1,25,0.625,surgery,1,2.113823003,3.681838534,surgery,1,2.617151598,6.217144157
24,need,faucet,45,6.083420787,26,5,0,6,0.15,,,,,SKIP,0,8.183191397,8.878878015
24,bleach,ruin,49,2.365418342,27,5,0,10,0.25,,,,,stain,0,5.855538079,6.855595811
24,date,laugh,51,0.364883034,28,5,0,12,0.3,,,,,laughter,0,1.67568522,4.12379692
24,banner,glide,57,1.398482664,29,5,0,14,0.35,,,,,SKIP,0,9.895098581,11.81535054
24,pork,emperor,70,2.465647604,30,5,0,22,0.55,,,,,fight,0,6.259234622,7.555416392
24,nerve,bumper,68,1.648728026,31,5,0,20,0.5,,,,,SKIP,0,3.843299126,6.883214362
24,knock,otter,68,1.06523796,32,5,1,21,0.525,door,0,6.902629135,12.66254275,SKIP,0,2.774635388,4.014481216
24,process,joker,79,0.915120507,33,5,1,27,0.675,pork,0,11.15061074,12.82258794,SKIP,0,5.012563858,5.99497343
24,capital,figure,88,1.098572983,34,5,1,35,0.875, ,0,8.901389491,14.40491053,consoulmen ,0,8.473915208,15.9375085
24,caring,skirt,24,2.148840284,35,5,1,1,0.025,mother,0,1.954352897,2.874403111,SKIP,0,3.235951135,5.275858032
24,visit,glove,47,1.115105304,36,5,1,9,0.225,beef,0,15.77497825,17.23100411,SKIP,0,3.60946645,5.113118988
24,pea,bathtub,51,0.76510184,37,5,1,11,0.275,bathtub,1,2.303711361,6.239620672,bathtub,1,1.806162102,4.870496871
24,risk,zero,100,0.998537125,38,5,0,38,0.95,,,,,zero,1,2.479110484,3.294902997
24,anger,decay,83,0.998544181,39,5,0,30,0.75,,,,,biology,0,5.245281978,7.85294461
24,fee,chowder,29,2.348953375,40,5,1,3,0.075,pork,0,7.673730977,10.15031727,SKIP,0,3.032982213,4.225148436
25,bleach,ruin,21,3.265827007,1,5,0,15,0.375,,,,,skip,0,7.178782116,8.409678654
25,smother,surgery,21,1.632271715,2,5,1,36,0.9,soar,0,5.308573758,12.93245764,skip,0,4.678283536,5.824142334
25,want,ascent,21,1.998840227,3,5,1,38,0.95,wish,0,8.757441263,10.38939224,beach,0,3.368468538,4.858647511
25,calf,annoy,21,25.02216655,4,5,1,32,0.8,milk,0,6.878081089,8.622086174,skip,0,3.488300756,4.709163459
25,mill,feast,21,4.33293124,5,5,1,16,0.4,feast,1,1.582700713,4.718660706,feast,1,2.216666223,3.67328041
25,remind,foam,14,1.865489082,6,5,0,1,0.025,,,,,rachet,0,6.061454829,8.181458319
25,bullet,walkway,21,3.315884884,7,5,0,19,0.475,,,,,skip,0,6.977336633,8.105391181
25,plant,worm,19,2.749278269,8,5,1,2,0.05,worm,1,5.63797821,7.222042041,worm,1,1.490878493,2.890896005
25,pea,bathtub,21,2.532170396,9,5,0,25,0.625,,,,,bathtub,1,5.832733508,9.128630265
25,pork,emperor,21,3.515713868,10,5,0,27,0.675,,,,,pie,0,11.47599773,12.24998789
25,link,crisis,21,2.099040012,11,5,1,34,0.85,pebble,0,8.876356824,13.38700438,skip,0,4.145274421,5.161288015
25,need,faucet,21,3.432801311,12,5,1,18,0.45,bacon,0,9.2562159,11.47219607,mill,0,7.700052376,9.475458256
25,collect,loyalty,20,3.71600054,13,5,0,7,0.175,,,,,souls,0,7.197712784,8.429180868
25,glue,force,21,4.716238525,14,5,1,20,0.5,force,1,1.419017779,2.995047871,force,1,1.344246726,2.461470417
25,banner,glide,21,3.132615061,15,5,0,31,0.775,,,,,skip,0,2.748079687,3.876033845
25,bacon,feud,21,1.98203859,16,5,0,35,0.875,,,,,bed,0,9.436764618,10.57288658
25,replace,roach,21,3.532762149,17,5,0,13,0.325,,,,,skip,0,2.289693767,3.625710145
25,biology,temper,21,3.816025846,18,5,0,17,0.425,,,,,angry,0,8.776329594,10.42432079
25,bias,sirloin,22,2.848778534,19,5,1,40,1,zero,0,12.78501987,14.48094569,zero,0,3.474361347,4.786377219
25,nerve,bumper,21,4.016070685,20,5,1,26,0.65, cycle,0,10.98796447,17.21181063,skip,0,1.806433983,5.782428025
25,grip,beach,20,2.182221665,21,5,1,8,0.2,beach,1,3.331317629,8.051260949,beach,1,3.520782424,4.904795643
25,anger,decay,21,3.182529569,22,5,0,23,0.575,,,,,skip,0,3.526840442,5.854776255
25,port,cinema,21,3.899288965,23,5,0,29,0.725,,,,,skip,0,3.717105147,5.421127886
25,date,laugh,21,5.416621256,24,5,1,14,0.35,laugh,1,3.004103467,6.239699716,laugh,1,2.211411001,3.563421408
25,rock,milk,20,2.88245301,25,5,0,3,0.075,,,,,salt,0,4.406096058,6.334136558
25,copy,bedroom,21,2.415610945,26,5,1,24,0.6,beach,0,5.104615006,7.880627394,skip,0,4.171345584,5.179368418
25,fee,chowder,20,3.566164964,27,5,0,5,0.125,,,,,skip,0,1.435364294,2.435385463
25,capital,figure,21,3.649289206,28,5,1,22,0.55,figure,1,5.93428711,8.726329449,figure,1,2.921808322,4.577833578
25,visit,glove,21,3.632552678,29,5,1,30,0.75,drain,0,7.08352548,27.21911791,skip,0,4.160960867,5.187638216
25,caring,skirt,21,2.165523946,30,5,1,10,0.25,mill,0,17.23149663,19.16883841,skip,0,1.423467959,2.447557308
25,process,joker,21,4.032748839,31,5,1,12,0.3,joker,1,9.846959653,12.3589142,skip,0,4.458859003,5.626911292
25,shrink,mafia,20,3.615920709,32,5,0,9,0.225,,,,,skip,0,2.402941,3.46693604
25,fan,feature,21,2.098745258,33,5,0,33,0.825,,,,,feauture,0,1.348036195,3.780086669
25,prison,loaf,21,1.982237766,34,5,0,11,0.275,,,,,skip,0,1.764911473,3.38093193
25,chicken,beet,21,2.582538421,35,5,1,28,0.7,beet,1,2.179254236,3.595271551,beet,1,1.444895539,2.404930191
25,forest,knob,21,2.715642601,36,5,0,21,0.525,,,,,skip,0,1.572148573,2.665749582
25,risk,zero,20,2.382235392,37,5,1,6,0.15,zero,1,2.694320864,4.414338273,zero,1,1.648944096,3.568908521
25,find,clown,20,2.732347056,38,5,1,4,0.1,joker,0,2.472748056,4.07274626,favorite,0,8.038813593,11.63077164
25,knock,otter,22,6.216644413,39,5,0,39,0.975,,,,,skip,0,1.210959408,2.594965892
25,climax,saucer,21,4.066070187,40,5,0,37,0.925,,,,,need,0,1.497965105,2.817944796
26,port,cinema,7,1.065183756,1,5,1,3,0.075,skip,0,1.74810349,2.500129256,skip,0,3.53857424,4.552425532
26,remind,foam,3,1.982179925,2,5,1,1,0.025,skip,0,2.681289755,3.529281886,skip,0,1.725368461,2.741392416
26,knock,otter,20,1.081640704,3,5,0,18,0.45,,,,,skip,0,1.819174029,3.559453813
26,glue,force,56,1.431994091,4,5,0,38,0.95,,,,,skip,0,1.421398266,3.157422209
26,collect,loyalty,7,0.848486705,5,5,0,4,0.1,,,,,skip,0,0.74556615,1.785598454
26,fee,chowder,50,0.515277924,6,5,1,35,0.875,chowder,1,1.662691575,3.358710476,chowder,1,2.881553592,6.473550211
26,shrink,mafia,13,1.298643737,7,5,0,12,0.3,,,,,skip,0,1.538169151,2.413007821
26,prison,loaf,27,1.048523782,8,5,1,21,0.525,skip,0,3.177648443,4.962222147,skip,0,1.846778146,2.998804618
26,smother,surgery,32,0.581702285,9,5,1,23,0.575,skip,0,2.312890496,4.696904452,skip,0,0.921027175,1.881049075
26,need,faucet,8,2.315672236,10,5,1,5,0.125,skip,0,1.077825874,1.885852734,skip,0,1.42956548,2.597597305
26,climax,saucer,4,0.981849567,11,5,0,2,0.05,,,,,skip,0,0.902534197,1.790351757
26,link,crisis,36,1.815698857,12,5,1,27,0.675,skip,0,3.919458136,5.751470573,skip,0,1.282073569,2.338052531
26,grip,beach,10,0.731779968,13,5,0,6,0.15,,,,,skip,0,0.917109389,1.797163542
26,visit,glove,26,2.298766258,14,5,0,20,0.5,,,,,skip,0,0.860404602,2.19613629
26,bias,sirloin,16,2.498916555,15,5,1,13,0.325,skip,0,3.742232102,6.57423171,skip,0,0.781863166,1.70155544
26,bullet,walkway,39,0.698302218,16,5,1,29,0.725,walkway,1,2.276774695,4.030448081,walkway,1,1.709173875,4.221184143
26,bacon,feud,46,1.482262675,17,5,0,32,0.8,,,,,skip,0,1.687231063,2.458387431
26,fan,feature,17,1.381338699,18,5,0,16,0.4,,,,,skip,0,0.880656815,2.272659014
26,forest,knob,47,0.68200692,19,5,1,33,0.825,knob,1,2.119611961,3.191478566,knob,1,1.574477714,3.310537899
26,process,joker,40,0.748467525,20,5,0,30,0.75,,,,,skip,0,2.234644137,3.042677091
26,biology,temper,34,0.66513943,21,5,1,25,0.625,temper,1,1.965580249,2.813611189,skip,0,1.945408861,7.385316463
26,mill,feast,11,0.848490554,22,5,1,7,0.175,skip,0,2.779470478,3.707491616,skip,0,0.786445838,1.481288601
26,calf,annoy,29,0.615328215,23,5,0,22,0.55,,,,,annoy,1,1.367261931,2.487209061
26,chicken,beet,68,0.815360161,24,5,1,39,0.975,beet,1,2.154559643,6.21045361,beet,1,0.868315868,2.908333419
26,anger,decay,20,1.098568172,25,5,1,17,0.425,skip,0,2.724301374,6.068262498,skip,0,1.960589602,3.40860412
26,find,clown,12,1.098727257,26,5,1,9,0.225,skip,0,2.270728827,3.99751077,skip,0,0.744975355,1.52101364
26,capital,figure,16,0.965032433,27,5,1,15,0.375,figure,1,3.205332423,7.797291195,figure,1,4.204638351,6.508656015
26,nerve,bumper,11,0.915295308,28,5,0,8,0.2,,,,,skip,0,0.834245719,2.314290828
26,bleach,ruin,46,0.415252329,29,5,1,31,0.775,reuin,0,3.64206378,8.282651535,skip,0,1.510814566,2.562086091
26,pork,emperor,13,1.248821938,30,5,1,11,0.275,skip,0,3.73339423,5.909403393,skip,0,1.415110243,2.239137965
26,rock,milk,32,0.898303372,31,5,0,24,0.6,,,,,skip,0,0.856438063,1.664468451
26,risk,zero,54,1.415506031,32,5,1,37,0.925,zero,1,1.609114282,2.641171173,zero,1,1.572883658,3.126484365
26,banner,glide,21,1.882340998,33,5,1,19,0.475,skip,0,3.057310978,4.206099944,skip,0,0.816575428,1.552607389
26,want,ascent,16,1.481863359,34,5,0,14,0.35,,,,,skip,0,0.827311414,3.339244064
26,plant,worm,70,0.648403763,35,5,0,40,1,,,,,worm,1,2.687860988,3.46472613
26,copy,bedroom,50,0.481707481,36,5,0,34,0.85,,,,,skip,0,0.896914587,1.659706168
26,date,laugh,54,0.581819675,37,5,0,36,0.9,,,,,skip,0,0.946283828,4.354697752
26,replace,roach,38,0.748708077,38,5,0,28,0.7,,,,,skip,0,0.766192983,1.654228964
26,caring,skirt,12,0.915414301,39,5,0,10,0.25,,,,,skip,0,0.899564184,2.011808205
26,pea,bathtub,35,0.915425847,40,5,0,26,0.65,,,,,skip,0,0.702298264,1.750299888
28,mill,feast,50,4.999622499,1,5,1,9,0.225,feast,1,3.054072795,8.013960488,feast,1,3.07605831,5.609954677
28,risk,zero,100,2.081988639,2,5,1,37,0.925,zero,1,3.217502905,4.185514731,zero,1,1.435649839,2.164119683
28,climax,saucer,38,5.883100359,3,5,0,4,0.1,,,,,skip,0,22.12319689,23.14719307
28,smother,surgery,76,2.332341845,4,5,0,26,0.65,,,,,surgury,0,2.30748546,11.67527746
