subn,word1,word2,jol,jolrt,trial,list,practice,jolrank,jolrankp,restudyresp,restudyacc,restudyrtfirst,restudyrt
18,bullet,walkway,63,11.7350842,27,4,1,23,0.575,getaway,0,5.162284856,7.86621362
18,caring,skirt,60,2.032294359,28,4,0,22,0.55,,,,
18,knock,otter,48,1.798775823,29,4,0,14,0.35,,,,
18,forest,knob,40,0.832116737,30,4,0,6,0.15,,,,
18,pea,bathtub,68,0.698304377,31,4,0,26,0.65,,,,
18,bacon,feud,50,3.399249355,32,4,1,17,0.425,skirt,0,11.47309317,14.01704956
18,banner,glide,89,1.282029834,33,4,1,33,0.825,glide,1,3.593800987,5.193865262
18,calf,annoy,48,3.749246516,34,4,1,15,0.375,annoy,1,4.744390608,6.39214831
18,grip,beach,46,1.432252215,35,4,0,12,0.3,,,,
18,process,joker,100,0.915381781,36,4,0,36,0.9,,,,
18,copy,bedroom,43,1.331817973,37,4,1,9,0.225,bedroom,1,2.658204642,6.018192018
18,capital,figure,87,1.715343036,38,4,0,32,0.8,,,,
18,bleach,ruin,80,1.732330698,39,4,1,29,0.725,ruin,1,2.180015337,3.868005238
18,climax,saucer,37,0.831858225,40,4,1,3,0.075,feature,0,5.500483185,8.500379268
19,process,joker,23,1.615381235,1,4,0,9,0.225,,,,
19,capital,figure,55,0.831732498,2,4,1,32,0.8,figure,1,3.466168845,6.489617368
19,need,faucet,47,2.248863721,3,4,0,23,0.575,,,,
19,bullet,walkway,47,0.815143187,4,4,1,22,0.55,walkway,1,3.730762631,6.498697661
19,banner,glide,16,23.57192887,5,4,0,3,0.075,,,,
19,shrink,mafia,39,1.748956894,6,4,0,19,0.475,,,,
19,smother,surgery,50,3.2660512,7,4,1,24,0.6,surgery,1,4.177034438,11.32098712
19,remind,foam,22,3.616103848,8,4,1,8,0.2, r,0,8.235709147,22.24339842
19,find,clown,45,0.965048041,9,4,1,20,0.5,SKIP,0,7.456372033,23.64796714
19,glue,force,80,1.282284817,10,4,1,40,1,force,1,12.00160142,14.59360149
19,calf,annoy,37,1.448818754,11,4,1,16,0.4,SKIP,0,6.351255079,7.423244408
19,replace,roach,59,0.848332714,12,4,0,35,0.875,,,,
19,fan,feature,54,0.78197579,13,4,0,27,0.675,,,,
19,link,crisis,56,0.98210851,14,4,1,34,0.85,SKIP,0,7.203841364,8.37616711
19,caring,skirt,20,1.115181579,15,4,1,6,0.15,SKIP,0,11.6496372,19.56937968
19,forest,knob,33,2.365518108,16,4,0,15,0.375,,,,
19,risk,zero,61,1.798924644,17,4,1,36,0.9,walkway,0,5.609299162,7.489602614
19,climax,saucer,53,0.748512677,18,4,0,25,0.625,,,,
19,anger,decay,55,2.56580029,19,4,0,31,0.775,,,,
19,mill,feast,39,1.532010029,20,4,1,18,0.45,feast,1,4.5957302,5.711441631
19,fee,chowder,37,1.248726767,21,4,0,17,0.425,,,,
19,visit,glove,31,1.431837506,22,4,1,14,0.35,SKIP,0,4.217971609,23.77763562
19,chicken,beet,55,1.098591305,23,4,1,30,0.75,beet,1,2.134498409,4.478216566
19,bias,sirloin,25,5.533118484,24,4,1,10,0.25,SKIP,0,5.419379246,6.544786778
19,nerve,bumper,18,2.598942348,25,4,1,4,0.1,anger,0,5.273985832,6.810000863
19,want,ascent,26,0.931807517,26,4,0,13,0.325,,,,
19,knock,otter,54,0.782001128,27,4,0,29,0.725,,,,
19,bleach,ruin,68,1.632053616,28,4,0,37,0.925,,,,
19,rock,milk,54,0.89963632,29,4,1,28,0.7,mill,0,5.946491029,7.034496517
19,port,cinema,26,2.132198748,30,4,0,11,0.275,,,,
19,copy,bedroom,26,3.449259442,31,4,1,12,0.3,delete,0,3.022427306,4.389729977
19,plant,worm,54,6.233250402,32,4,1,26,0.65,rock,0,6.260173434,7.252179145
19,prison,loaf,45,0.84871118,33,4,0,21,0.525,,,,
19,collect,loyalty,77,1.23213489,34,4,0,39,0.975,,,,
19,date,laugh,74,1.132088095,35,4,1,38,0.95,laugh,1,2.063319896,3.15933154
19,pea,bathtub,55,0.748402666,36,4,0,33,0.825,,,,
19,bacon,feud,9,1.548685296,37,4,0,1,0.025,,,,
19,biology,temper,12,2.465833037,38,4,1,2,0.05,mill,0,10.92569209,12.01290023
19,grip,beach,21,1.481937078,39,4,0,7,0.175,,,,
19,pork,emperor,20,1.248760765,40,4,0,5,0.125,,,,
20,fan,feature,67,1.148571507,1,4,0,6,0.15,,,,
20,date,laugh,92,1.165205502,2,4,0,28,0.7,,,,
20,pea,bathtub,84,1.548678056,3,4,1,19,0.475,bathtub,1,8.85334104,14.0037494
20,shrink,mafia,93,1.181861627,4,4,0,30,0.75,,,,
20,mill,feast,94,1.098536419,5,4,0,32,0.8,,,,
20,banner,glide,71,1.565177983,6,4,1,7,0.175,glide,1,2.617871649,4.545855902
20,link,crisis,78,11.76830118,7,4,0,14,0.35,,,,
20,climax,saucer,61,1.431959772,8,4,0,2,0.05,,,,
20,collect,loyalty,73,1.431966187,9,4,1,9,0.225,loyalty,1,7.275971252,9.403944151
20,process,joker,89,3.532519392,10,4,0,24,0.6,,,,
20,biology,temper,76,7.600474304,11,4,1,11,0.275,temper,1,2.035185988,12.44336994
20,calf,annoy,78,5.233095625,12,4,1,15,0.375,annoy,1,5.347332377,7.251346128
20,replace,roach,67,1.065120892,13,4,1,5,0.125, feast,0,13.03672039,46.38015743
20,forest,knob,85,1.465235458,14,4,0,20,0.5,,,,
20,bias,sirloin,100,1.248595498,15,4,1,39,0.975,sirloin,1,2.884694236,5.668698634
20,find,clown,98,2.89905229,16,4,1,37,0.925,feud,0,20.32785763,22.01583985
20,plant,worm,91,1.315241488,17,4,1,25,0.625,worm,1,5.420273767,8.204286825
20,risk,zero,99,1.581759697,18,4,0,38,0.95,,,,
20,smother,surgery,71,1.16512211,19,4,0,8,0.2,,,,
20,nerve,bumper,92,1.131805691,20,4,1,27,0.675,bumper,1,1.881807615,7.033725679
20,remind,foam,65,14.23567434,21,4,1,3,0.075,not sure,0,10.59182695,13.64781842
20,need,faucet,97,2.648938108,22,4,0,36,0.9,,,,
20,knock,otter,80,2.132108465,23,4,0,16,0.4,,,,
20,rock,milk,87,1.948748361,24,4,0,22,0.55,,,,
20,bacon,feud,96,1.615350025,25,4,1,35,0.875,feud,1,4.02874305,5.812723392
20,chicken,beet,95,1.548670037,26,4,1,33,0.825,beet,1,1.766036143,3.037860603
20,pork,emperor,66,1.632047525,27,4,0,4,0.1,,,,
20,bleach,ruin,88,2.799033431,28,4,1,23,0.575,ruin,1,2.358264012,3.814361069
20,visit,glove,58,1.065025954,29,4,1,1,0.025,glove,1,7.254430643,9.070372297
20,prison,loaf,78,5.366515579,30,4,0,12,0.3,,,,
20,fee,chowder,100,1.515497307,31,4,0,40,1,,,,
20,port,cinema,83,0.948479905,32,4,1,17,0.425,cinema,1,2.104196442,4.552216091
20,glue,force,87,1.832098394,33,4,1,21,0.525,rock,0,15.31649973,17.34050039
20,copy,bedroom,78,6.183320654,34,4,1,13,0.325,not sure,0,4.865701872,8.693680096
20,grip,beach,96,1.498613139,35,4,0,34,0.85,,,,
20,want,ascent,83,1.131670661,36,4,0,18,0.45,,,,
20,capital,figure,73,2.282158243,37,4,0,10,0.25,,,,
20,caring,skirt,94,1.481968881,38,4,1,31,0.775,skirt,1,4.095597838,5.623618591
20,anger,decay,92,1.315355029,39,4,0,26,0.65,,,,
20,bullet,walkway,93,1.765378314,40,4,1,29,0.725,walkway,1,2.146935755,4.639882778
21,fan,feature,47,1.465347976,1,4,0,15,0.375,,,,
21,pork,emperor,74,1.482056012,2,4,0,39,0.975,,,,
21,glue,force,60,2.298951743,3,4,0,31,0.775,,,,
21,risk,zero,50,2.015588672,4,4,0,25,0.625,,,,
21,nerve,bumper,31,2.032090796,5,4,1,2,0.05,sirloin,0,7.199475855,20.30924765
21,process,joker,40,1.465362089,6,4,0,5,0.125,,,,
21,anger,decay,46,1.648701457,7,4,1,10,0.25,biology,0,2.850131549,5.482073974
21,caring,skirt,52,3.315869218,8,4,1,28,0.7,skirt,1,1.685905407,3.053936362
21,chicken,beet,63,7.850604633,9,4,1,34,0.85,beet,1,2.67495456,4.458726086
21,visit,glove,48,1.265310835,10,4,1,16,0.4,glove,1,2.601548956,3.766008273
21,grip,beach,46,1.131846685,11,4,0,11,0.275,,,,
21,bullet,walkway,50,1.048777022,12,4,0,23,0.575,,,,
21,bacon,feud,61,1.982123206,13,4,0,33,0.825,,,,
21,prison,loaf,65,0.848443202,14,4,0,35,0.875,,,,
21,capital,figure,58,8.417266628,15,4,1,30,0.75,feature,0,18.09651647,21.71246674
21,mill,feast,51,14.78593007,16,4,0,27,0.675,,,,
21,biology,temper,61,2.898866876,17,4,1,32,0.8,anger,0,6.604012841,20.20395011
21,remind,foam,45,1.048578487,18,4,0,9,0.225,,,,
21,replace,roach,48,20.43779782,19,4,1,18,0.45,roach,1,3.25862127,5.346721978
21,pea,bathtub,49,8.567420212,20,4,0,21,0.525,,,,
21,need,faucet,49,0.69846538,21,4,0,19,0.475,,,,
21,bleach,ruin,71,2.96585586,22,4,1,38,0.95,ruin,1,4.19802004,6.566009941
21,want,ascent,65,1.865443427,23,4,1,36,0.9,accent,0,1.623233513,3.805112576
21,calf,annoy,47,1.315384588,24,4,1,12,0.3,weak,0,3.673748597,4.921764452
21,climax,saucer,42,7.250378387,25,4,1,6,0.15,saucer,1,4.013345774,5.221371455
21,smother,surgery,47,1.031868527,26,4,0,13,0.325,,,,
21,shrink,mafia,43,3.882681638,27,4,0,7,0.175,,,,
21,forest,knob,44,3.915853952,28,4,1,8,0.2,knob,1,1.844697661,2.87671116
21,link,crisis,27,1.248531917,29,4,0,1,0.025,,,,
21,port,cinema,47,7.700587041,30,4,1,14,0.35,pork,0,9.561343571,10.55328864
21,find,clown,50,1.115187401,31,4,1,22,0.55,skirt,0,5.812149176,7.081905075
21,banner,glide,40,0.865134559,32,4,1,4,0.1,skip,0,7.565893835,11.13380605
21,rock,milk,50,2.165578039,33,4,1,24,0.6,milk,1,1.965581311,2.861628608
21,knock,otter,51,2.665719644,34,4,1,26,0.65,skip,0,7.50456614,9.256541626
21,bias,sirloin,52,2.215329454,35,4,0,29,0.725,,,,
21,fee,chowder,49,1.181927815,36,4,1,20,0.5,chowder,1,2.217653498,4.041662484
21,date,laugh,76,8.800853539,37,4,1,40,1,laugh,1,1.459551337,2.387582946
21,copy,bedroom,48,1.99887807,38,4,0,17,0.425,,,,
21,plant,worm,71,4.516187323,39,4,0,37,0.925,,,,
21,collect,loyalty,36,1.015106287,40,4,0,3,0.075,,,,
22,nerve,bumper,66,2.582561194,1,4,0,20,0.5,,,,
22,smother,surgery,80,1.315558377,2,4,0,30,0.75,,,,
22,pea,bathtub,82,1.565400335,3,4,1,31,0.775,shower,0,9.713199893,11.68139241
22,date,laugh,90,1.4653359,4,4,1,39,0.975,laugh,1,1.956791072,3.459334009
22,calf,annoy,18,1.415370715,5,4,0,6,0.15,,,,
22,bias,sirloin,15,1.332253209,6,4,1,3,0.075,next,0,7.06554258,36.95316037
22,copy,bedroom,20,2.548887679,7,4,1,7,0.175,bedroom,1,3.287744668,15.27948449
22,port,cinema,20,1.015443009,8,4,0,8,0.2,,,,
22,chicken,beet,32,2.16545146,9,4,0,16,0.4,,,,
22,bleach,ruin,86,1.198565935,10,4,0,36,0.9,,,,
22,risk,zero,79,1.065090346,11,4,1,29,0.725,zero,1,8.19557381,9.155558749
22,plant,worm,92,1.182129935,12,4,0,40,1,,,,
22,grip,beach,22,2.698990426,13,4,1,11,0.275,next,0,2.153695286,3.41900976
22,rock,milk,17,1.198805203,14,4,1,5,0.125,shoer,0,2.080190169,3.176273658
22,visit,glove,20,1.032035527,15,4,1,9,0.225,glove,1,2.754563319,3.802644193
22,shrink,mafia,70,1.198493129,16,4,1,23,0.575,mafia,1,2.528252633,3.512346485
22,collect,loyalty,87,1.165470063,17,4,1,37,0.925,next,0,1.568198416,2.936228511
22,knock,otter,39,0.831819417,18,4,1,17,0.425,otter,1,3.240862697,4.040825235
22,biology,temper,21,1.165227588,19,4,0,10,0.25,,,,
22,bacon,feud,84,1.532027348,20,4,1,35,0.875,feur,0,1.768997941,2.569044191
22,capital,figure,68,0.965181466,21,4,1,21,0.525,symbol,0,2.66959101,4.68556772
22,find,clown,83,0.848707972,22,4,0,32,0.8,,,,
22,forest,knob,64,0.89848232,23,4,1,19,0.475,knob,1,2.736386056,3.720350652
22,process,joker,73,0.815138055,24,4,0,24,0.6,,,,
22,anger,decay,88,0.898363969,25,4,0,38,0.95,,,,
22,climax,saucer,68,1.415535572,26,4,0,22,0.55,,,,
22,need,faucet,15,0.882066205,27,4,0,4,0.1,,,,
22,fan,feature,59,0.931801744,28,4,0,18,0.45,,,,
22,glue,force,76,0.831778363,29,4,0,26,0.65,,,,
22,want,ascent,14,1.382261372,30,4,1,1,0.025,next,0,2.462493237,3.55050546
22,bullet,walkway,27,1.215250825,31,4,1,15,0.375,walkway,1,1.765437797,3.56538943
22,banner,glide,14,1.248840948,32,4,0,2,0.05,,,,
22,prison,loaf,79,1.098642302,33,4,0,28,0.7,,,,
22,link,crisis,22,0.915409043,34,4,1,13,0.325,next,0,6.402080471,8.978076245
22,fee,chowder,22,1.04876981,35,4,0,12,0.3,,,,
22,replace,roach,76,1.448907597,36,4,1,25,0.625,next,0,3.783162184,6.343148534
22,mill,feast,78,1.081883644,37,4,1,27,0.675,feast,1,1.907516748,2.979536546
22,pork,emperor,84,1.398712446,38,4,1,33,0.825,emperor,1,4.31588777,5.63594123
22,caring,skirt,84,1.565699259,39,4,0,34,0.85,,,,
22,remind,foam,22,1.715377675,40,4,0,14,0.35,,,,
23,visit,glove,54,4.782990592,1,4,0,19,0.475,,,,
23,port,cinema,90,1.832127962,2,4,0,37,0.925,,,,
23,want,ascent,22,13.03534293,3,4,0,1,0.025,,,,
23,bias,sirloin,69,1.031865217,4,4,1,28,0.7,sirloin,1,8.523100366,11.02708372
23,fan,feature,52,2.532550465,5,4,1,12,0.3,feature,1,1.320414927,2.187885823
23,biology,temper,47,4.382962816,6,4,1,8,0.2,temper,1,1.072510521,1.720518716
23,need,faucet,39,4.182759535,7,4,1,4,0.1,faucet,1,2.350592123,3.544317865
23,risk,zero,54,1.648939927,8,4,0,21,0.525,,,,
23,pea,bathtub,83,2.132178221,9,4,0,35,0.875,,,,
23,grip,beach,60,3.466104378,10,4,1,26,0.65,beach,1,1.567860684,2.390001639
23,date,laugh,54,1.715654789,11,4,1,22,0.55,laugh,1,0.911136228,1.64750304
23,find,clown,55,2.048810864,12,4,1,24,0.6,clown,1,1.875027383,2.566169134
23,capital,figure,95,1.582182086,13,4,1,40,1,figure,1,1.142005503,1.830042552
23,climax,saucer,81,1.281854393,14,4,0,33,0.825,,,,
23,nerve,bumper,68,1.315203966,15,4,0,27,0.675,,,,
23,chicken,beet,71,2.632271715,16,4,0,29,0.725,,,,
23,prison,loaf,76,1.598683196,17,4,1,30,0.75,loaf,1,1.450088539,2.19415296
23,replace,roach,54,1.515424246,18,4,0,23,0.575,,,,
23,glue,force,54,4.082949442,19,4,0,17,0.425,,,,
23,shrink,mafia,53,2.21542338,20,4,0,15,0.375,,,,
23,bacon,feud,52,2.815932833,21,4,1,10,0.25,feud,1,2.571468617,3.667489883
23,banner,glide,53,3.649334429,22,4,1,14,0.35,glide,1,1.46099124,2.725541407
23,forest,knob,53,4.149630627,23,4,0,13,0.325,,,,
23,process,joker,24,6.166878084,24,4,1,2,0.05,joker,1,11.62607803,12.42611914
23,link,crisis,42,7.100242763,25,4,1,6,0.15,crisis,1,1.564836164,2.431102384
23,remind,foam,47,6.400005324,26,4,0,7,0.175,,,,
23,knock,otter,53,2.215503884,27,4,1,16,0.4,otter,1,1.64368278,2.699642799
23,bleach,ruin,32,1.682195525,28,4,0,3,0.075,,,,
23,mill,feast,55,3.015757969,29,4,0,25,0.625,,,,
23,copy,bedroom,54,3.466029967,30,4,1,18,0.45,bedroom,1,2.168108418,3.272137443
23,collect,loyalty,50,6.91718687,31,4,0,9,0.225,,,,
23,calf,annoy,78,1.565578342,32,4,0,31,0.775,,,,
23,rock,milk,86,2.448923313,33,4,1,36,0.9,milk,1,1.736038701,2.608062091
23,anger,decay,52,3.549044197,34,4,0,11,0.275,,,,
23,plant,worm,39,1.815386624,35,4,0,5,0.125,,,,
23,caring,skirt,95,1.64867468,36,4,0,39,0.975,,,,
23,bullet,walkway,81,1.915361574,37,4,1,34,0.85,walkway,1,2.043273075,2.990381837
23,pork,emperor,91,1.415332548,38,4,1,38,0.95,emperor,1,1.259058563,2.062224269
23,fee,chowder,54,2.215770414,39,4,1,20,0.5,chowder,1,1.387930982,2.526367039
23,smother,surgery,78,2.165817096,40,4,1,32,0.8,surgery,1,1.218691657,2.12279259
24,banner,glide,57,1.398482664,1,4,0,14,0.35,,,,
24,shrink,mafia,96,1.498688832,2,4,1,37,0.925,mafia,1,5.635311652,16.39430508
24,replace,roach,75,1.131952267,3,4,0,24,0.6,,,,
24,port,cinema,81,1.498647778,4,4,1,29,0.725,cinema,1,4.535604228,6.103673642
24,remind,foam,79,0.68171473,5,4,0,26,0.65,,,,
24,calf,annoy,42,0.931814479,6,4,1,5,0.125,feud,0,7.352007421,8.623981985
24,nerve,bumper,68,1.648728026,7,4,0,20,0.5,,,,
24,pea,bathtub,51,0.76510184,8,4,1,11,0.275,bathtub,1,2.303711361,6.239620672
24,collect,loyalty,85,1.215261117,9,4,1,31,0.775,roaches,0,11.06165149,14.7396226
24,pork,emperor,70,2.465647604,10,4,0,22,0.55,,,,
24,capital,figure,88,1.098572983,11,4,1,35,0.875, ,0,8.901389491,14.40491053
24,risk,zero,100,0.998537125,12,4,0,38,0.95,,,,
24,date,laugh,51,0.364883034,13,4,0,12,0.3,,,,
24,fee,chowder,29,2.348953375,14,4,1,3,0.075,pork,0,7.673730977,10.15031727
24,rock,milk,51,2.131934947,15,4,1,13,0.325,paper,0,5.739246053,22.70700795
24,fan,feature,46,1.715395826,16,4,0,8,0.2,,,,
24,bacon,feud,86,1.115231674,17,4,0,32,0.8,,,,
24,need,faucet,45,6.083420787,18,4,0,6,0.15,,,,
24,mill,feast,30,0.99848292,19,4,0,4,0.1,,,,
24,climax,saucer,93,2.165562801,20,4,0,36,0.9,,,,
24,plant,worm,70,0.998137488,21,4,1,23,0.575,worm,1,2.325576554,3.450349474
24,want,ascent,88,0.898505436,22,4,1,33,0.825,roaches,0,5.796331553,13.01232619
24,bullet,walkway,100,0.865190299,23,4,0,40,1,,,,
24,glue,force,65,1.048581194,24,4,1,19,0.475,force,1,2.114206603,2.906236449
24,process,joker,79,0.915120507,25,4,1,27,0.675,pork,0,11.15061074,12.82258794
24,link,crisis,65,25.07224956,26,4,0,18,0.45,,,,
24,biology,temper,100,1.582064396,27,4,1,39,0.975,aggresion ,0,9.036587603,18.51657273
24,copy,bedroom,88,1.081805242,28,4,0,34,0.85,,,,
24,bleach,ruin,49,2.365418342,29,4,0,10,0.25,,,,
24,forest,knob,80,4.882962584,30,4,0,28,0.7,,,,
24,knock,otter,68,1.06523796,31,4,1,21,0.525,door,0,6.902629135,12.66254275
24,caring,skirt,24,2.148840284,32,4,1,1,0.025,mother,0,1.954352897,2.874403111
24,find,clown,45,0.665160599,33,4,1,7,0.175,glove,0,1.840247326,4.656264032
24,prison,loaf,59,1.26528049,34,4,1,15,0.375,loaf,1,2.125933982,4.721279402
24,bias,sirloin,61,13.40222629,35,4,1,17,0.425,person,0,5.337048949,7.769028607
24,smother,surgery,77,1.515352976,36,4,1,25,0.625,surgery,1,2.113823003,3.681838534
24,grip,beach,59,1.56535984,37,4,0,16,0.4,,,,
24,chicken,beet,26,1.115333668,38,4,0,2,0.05,,,,
24,visit,glove,47,1.115105304,39,4,1,9,0.225,beef,0,15.77497825,17.23100411
24,anger,decay,83,0.998544181,40,4,0,30,0.75,,,,
25,fee,chowder,20,3.566164964,1,4,0,5,0.125,,,,
25,grip,beach,20,2.182221665,2,4,1,8,0.2,beach,1,3.331317629,8.051260949
25,capital,figure,21,3.649289206,3,4,1,22,0.55,figure,1,5.93428711,8.726329449
25,shrink,mafia,20,3.615920709,4,4,0,9,0.225,,,,
25,remind,foam,14,1.865489082,5,4,0,1,0.025,,,,
25,mill,feast,21,4.33293124,6,4,1,16,0.4,feast,1,1.582700713,4.718660706
25,nerve,bumper,21,4.016070685,7,4,1,26,0.65, cycle,0,10.98796447,17.21181063
25,bacon,feud,21,1.98203859,8,4,0,35,0.875,,,,
25,calf,annoy,21,25.02216655,9,4,1,32,0.8,milk,0,6.878081089,8.622086174
25,visit,glove,21,3.632552678,10,4,1,30,0.75,drain,0,7.08352548,27.21911791
25,collect,loyalty,20,3.71600054,11,4,0,7,0.175,,,,
25,glue,force,21,4.716238525,12,4,1,20,0.5,force,1,1.419017779,2.995047871
25,bullet,walkway,21,3.315884884,13,4,0,19,0.475,,,,
25,bleach,ruin,21,3.265827007,14,4,0,15,0.375,,,,
25,find,clown,20,2.732347056,15,4,1,4,0.1,joker,0,2.472748056,4.07274626
25,process,joker,21,4.032748839,16,4,1,12,0.3,joker,1,9.846959653,12.3589142
25,risk,zero,20,2.382235392,17,4,1,6,0.15,zero,1,2.694320864,4.414338273
25,port,cinema,21,3.899288965,18,4,0,29,0.725,,,,
25,link,crisis,21,2.099040012,19,4,1,34,0.85,pebble,0,8.876356824,13.38700438
25,need,faucet,21,3.432801311,20,4,1,18,0.45,bacon,0,9.2562159,11.47219607
25,bias,sirloin,22,2.848778534,21,4,1,40,1,zero,0,12.78501987,14.48094569
25,chicken,beet,21,2.582538421,22,4,1,28,0.7,beet,1,2.179254236,3.595271551
25,climax,saucer,21,4.066070187,23,4,0,37,0.925,,,,
25,copy,bedroom,21,2.415610945,24,4,1,24,0.6,beach,0,5.104615006,7.880627394
25,banner,glide,21,3.132615061,25,4,0,31,0.775,,,,
25,pea,bathtub,21,2.532170396,26,4,0,25,0.625,,,,
25,prison,loaf,21,1.982237766,27,4,0,11,0.275,,,,
25,smother,surgery,21,1.632271715,28,4,1,36,0.9,soar,0,5.308573758,12.93245764
25,biology,temper,21,3.816025846,29,4,0,17,0.425,,,,
25,date,laugh,21,5.416621256,30,4,1,14,0.35,laugh,1,3.004103467,6.239699716
25,replace,roach,21,3.532762149,31,4,0,13,0.325,,,,
25,pork,emperor,21,3.515713868,32,4,0,27,0.675,,,,
25,plant,worm,19,2.749278269,33,4,1,2,0.05,worm,1,5.63797821,7.222042041
25,forest,knob,21,2.715642601,34,4,0,21,0.525,,,,
25,caring,skirt,21,2.165523946,35,4,1,10,0.25,mill,0,17.23149663,19.16883841
25,knock,otter,22,6.216644413,36,4,0,39,0.975,,,,
25,anger,decay,21,3.182529569,37,4,0,23,0.575,,,,
25,want,ascent,21,1.998840227,38,4,1,38,0.95,wish,0,8.757441263,10.38939224
25,rock,milk,20,2.88245301,39,4,0,3,0.075,,,,
25,fan,feature,21,2.098745258,40,4,0,33,0.825,,,,
26,chicken,beet,68,0.815360161,1,4,1,39,0.975,beet,1,2.154559643,6.21045361
26,bleach,ruin,46,0.415252329,2,4,1,31,0.775,reuin,0,3.64206378,8.282651535
26,bias,sirloin,16,2.498916555,3,4,1,13,0.325,skip,0,3.742232102,6.57423171
26,fee,chowder,50,0.515277924,4,4,1,35,0.875,chowder,1,1.662691575,3.358710476
26,want,ascent,16,1.481863359,5,4,0,14,0.35,,,,
26,process,joker,40,0.748467525,6,4,0,30,0.75,,,,
26,link,crisis,36,1.815698857,7,4,1,27,0.675,skip,0,3.919458136,5.751470573
26,pea,bathtub,35,0.915425847,8,4,0,26,0.65,,,,
26,copy,bedroom,50,0.481707481,9,4,0,34,0.85,,,,
26,banner,glide,21,1.882340998,10,4,1,19,0.475,skip,0,3.057310978,4.206099944
26,collect,loyalty,7,0.848486705,11,4,0,4,0.1,,,,
26,caring,skirt,12,0.915414301,12,4,0,10,0.25,,,,
26,knock,otter,20,1.081640704,13,4,0,18,0.45,,,,
26,bacon,feud,46,1.482262675,14,4,0,32,0.8,,,,
26,rock,milk,32,0.898303372,15,4,0,24,0.6,,,,
26,bullet,walkway,39,0.698302218,16,4,1,29,0.725,walkway,1,2.276774695,4.030448081
26,pork,emperor,13,1.248821938,17,4,1,11,0.275,skip,0,3.73339423,5.909403393
26,visit,glove,26,2.298766258,18,4,0,20,0.5,,,,
26,prison,loaf,27,1.048523782,19,4,1,21,0.525,skip,0,3.177648443,4.962222147
26,port,cinema,7,1.065183756,20,4,1,3,0.075,skip,0,1.74810349,2.500129256
26,smother,surgery,32,0.581702285,21,4,1,23,0.575,skip,0,2.312890496,4.696904452
26,biology,temper,34,0.66513943,22,4,1,25,0.625,temper,1,1.965580249,2.813611189
26,date,laugh,54,0.581819675,23,4,0,36,0.9,,,,
26,climax,saucer,4,0.981849567,24,4,0,2,0.05,,,,
26,capital,figure,16,0.965032433,25,4,1,15,0.375,figure,1,3.205332423,7.797291195
26,anger,decay,20,1.098568172,26,4,1,17,0.425,skip,0,2.724301374,6.068262498
26,glue,force,56,1.431994091,27,4,0,38,0.95,,,,
26,fan,feature,17,1.381338699,28,4,0,16,0.4,,,,
26,remind,foam,3,1.982179925,29,4,1,1,0.025,skip,0,2.681289755,3.529281886
26,plant,worm,70,0.648403763,30,4,0,40,1,,,,
26,nerve,bumper,11,0.915295308,31,4,0,8,0.2,,,,
26,shrink,mafia,13,1.298643737,32,4,0,12,0.3,,,,
26,find,clown,12,1.098727257,33,4,1,9,0.225,skip,0,2.270728827,3.99751077
26,need,faucet,8,2.315672236,34,4,1,5,0.125,skip,0,1.077825874,1.885852734
26,mill,feast,11,0.848490554,35,4,1,7,0.175,skip,0,2.779470478,3.707491616
26,replace,roach,38,0.748708077,36,4,0,28,0.7,,,,
26,risk,zero,54,1.415506031,37,4,1,37,0.925,zero,1,1.609114282,2.641171173
26,grip,beach,10,0.731779968,38,4,0,6,0.15,,,,
26,calf,annoy,29,0.615328215,39,4,0,22,0.55,,,,
26,forest,knob,47,0.68200692,40,4,1,33,0.825,knob,1,2.119611961,3.191478566
28,bias,sirloin,25,6.49999984,1,4,1,1,0.025,sirloins,0,7.433445771,12.06330217
28,visit,glove,62,2.999073727,2,4,1,19,0.475,glove,1,1.905472997,3.333309172
28,caring,skirt,61,4.316060543,3,4,1,17,0.425,skirt,1,2.895468093,4.27920302
28,smother,surgery,76,2.332341845,4,4,0,26,0.65,,,,
28,replace,roach,61,5.449712961,5,4,0,16,0.4,,,,
28,chicken,beet,62,2.115478479,6,4,0,18,0.45,,,,
28,mill,feast,50,4.999622499,7,4,1,9,0.225,feast,1,3.054072795,8.013960488
28,copy,bedroom,57,2.265591168,8,4,0,12,0.3,,,,
28,fee,chowder,41,3.015664214,9,4,0,6,0.15,,,,
28,glue,force,82,3.816010027,10,4,0,30,0.75,,,,
28,want,ascent,58,2.915704017,11,4,0,14,0.35,,,,
28,risk,zero,100,2.081988639,12,4,1,37,0.925,zero,1,3.217502905,4.185514731
28,find,clown,100,2.148815009,13,4,0,36,0.9,,,,
28,calf,annoy,38,7.283554708,14,4,1,3,0.075, ,0,26.9826404,30.86273967
28,shrink,mafia,71,2.598971542,15,4,1,21,0.525,mafia,1,1.982173092,3.094134427
28,forest,knob,59,2.382221073,16,4,1,15,0.375,knob,1,1.586594827,2.354635904
28,climax,saucer,38,5.883100359,17,4,0,4,0.1,,,,
28,port,cinema,50,13.35218808,18,4,0,10,0.25,,,,
28,anger,decay,99,3.64915322,19,4,1,35,0.875,decay,1,1.760519277,2.856527098
28,date,laugh,100,1.481953551,20,4,0,40,1,,,,
28,biology,temper,81,3.699117122,21,4,0,28,0.7,,,,
